sample_id,group,batch,measure_1,resolution_ang,r_free,chain_length_aa,molecular_weight_kda,fraction_helix,fraction_sheet,mean_b_factor,radius_gyration_ang,ligand_count,isoelectric_point,target_a,target_b
STR-500822,TreatmentA,B03,116.54,1.64,0.2488,193,82.95,0.2863,0.3413,42.01,15.03,3,7.08,1,1
STR-500738,TreatmentA,B03,99.47,2.77,0.2341,234,28.73,0.8658,0.2815,32.86,26.53,3,5.18,0,0
STR-500170,TreatmentA,B01,88.54,2.25,0.1961,131,22.67,0.5539,0.2948,21.75,17.64,1,5.5,0,1
STR-500661,Control,B01,108.5,1.62,0.2481,205,12.53,0.4101,0.319,51.14,20.31,0,7.6,0,0
STR-500431,TreatmentA,B03,80.52,1.11,0.2438,119,5.93,0.4963,0.3044,59.64,28.66,3,9.56,0,0
STR-500102,TreatmentB,B01,88.6,0.66,0.2632,356,88.35,0.543,0.1898,5.85,38.58,3,6.61,1,0
STR-500271,TreatmentB,B01,111.64,1.61,0.2425,318,18.96,0.4131,0.3926,9.45,22.5,4,5.13,1,0
STR-500088,TreatmentB,B03,97.96,1.06,0.235,367,33.02,0.273,0.3495,-0.13,25.67,3,8.98,0,0
STR-500235,Control,B01,83.91,1.7,0.2623,568,81.19,0.489,0.2074,75.33,31.21,4,6.05,0,1
STR-500437,TreatmentA,B01,71.85,1.67,0.2576,423,28.78,0.3925,0.2639,30.18,35.14,5,8.14,1,1
STR-500564,TreatmentB,B03,74.3,0.75,0.2645,240,26.67,0.4976,0.6206,29.1,23.19,3,6.55,1,1
STR-500815,TreatmentB,B01,105.0,2.03,0.2401,233,42.56,0.2281,0.2911,19.45,29.65,2,8.18,1,0
STR-500590,Control,B02,107.89,2.23,0.2212,239,81.66,0.4936,0.3426,29.98,29.14,2,6.79,0,0
STR-500901,TreatmentB,B02,126.98,1.66,0.2327,132,20.07,0.5851,0.4088,24.96,17.69,1,6.66,0,1
STR-500994,Control,B02,98.14,2.59,0.2474,232,26.43,0.256,0.2766,24.7,34.49,1,6.24,1,1
STR-500536,TreatmentA,B03,95.97,2.12,0.2766,281,76.09,0.3173,0.3095,66.81,15.56,5,8.75,0,0
STR-500568,TreatmentB,B01,118.72,0.89,0.2503,298,22.58,0.4182,0.4298,17.08,27.98,2,6.04,1,0
STR-500777,TreatmentB,B03,121.62,1.22,0.2232,471,34.34,0.2971,0.1085,31.27,18.7,2,8.93,1,1
STR-500245,TreatmentB,B02,112.48,0.36,0.2504,465,19.21,0.4751,0.3162,2.71,19.74,6,9.06,1,0
STR-500120,Control,B03,120.57,2.77,0.1939,412,12.07,0.4123,0.1181,72.85,31.39,3,8.79,0,0
STR-500555,TreatmentB,B02,106.93,0.58,0.2462,766,22.54,0.2696,0.2165,14.59,15.69,4,4.4,1,0
STR-500395,TreatmentA,B01,106.95,4.38,0.1915,196,89.21,0.3878,0.2015,25.12,23.17,3,5.92,0,0
STR-500681,TreatmentB,B03,115.35,1.42,0.2137,387,44.72,0.6368,0.2213,22.37,16.81,6,6.41,1,0
STR-500456,TreatmentA,B03,74.18,1.42,0.1948,129,59.88,0.3255,0.3667,43.45,16.0,0,7.16,1,1
STR-500771,Control,B02,98.88,1.56,0.2801,141,44.21,0.4956,0.6947,25.45,25.2,1,7.24,0,1
STR-500816,TreatmentB,B03,109.65,1.52,0.2463,226,23.12,0.4992,0.2212,33.37,26.5,2,6.05,0,0
STR-500552,TreatmentB,B02,103.37,1.42,0.2529,410,31.63,0.3869,0.3434,14.22,28.1,0,4.33,1,0
STR-500716,TreatmentB,B03,81.25,1.14,0.2432,197,16.64,0.4874,0.3747,18.14,23.14,6,7.66,0,1
STR-500169,Control,B01,107.7,1.73,0.263,99,42.72,0.3661,0.1572,25.04,26.89,3,7.5,1,1
STR-500605,TreatmentB,B01,110.09,1.11,0.2165,313,240.78,0.3705,0.3505,18.42,23.9,3,8.77,0,0
STR-500078,TreatmentB,B02,81.9,1.34,0.1853,303,28.61,0.3203,0.373,45.53,26.57,4,6.91,0,1
STR-500748,Control,B01,94.26,1.72,0.2372,184,20.86,0.3125,0.0967,79.61,30.0,2,7.14,0,1
STR-500381,TreatmentB,B01,93.92,0.97,0.224,1591,32.0,0.4828,0.3408,9.96,23.54,0,4.0,1,0
STR-500191,TreatmentB,B01,97.16,0.8,0.2049,328,18.74,0.7162,0.4002,90.26,22.81,0,6.23,0,1
STR-500280,TreatmentB,B02,100.99,0.65,0.261,737,18.82,0.4976,0.3194,35.67,18.15,1,7.54,1,0
STR-500081,TreatmentA,B03,103.49,2.43,0.2811,183,49.16,0.4803,0.2253,16.67,17.11,2,6.12,0,0
STR-500684,TreatmentB,B02,107.79,1.11,0.2049,338,22.38,0.5085,0.5922,4.17,24.64,2,7.12,1,1
STR-500405,TreatmentA,B03,94.41,1.73,0.2247,210,51.55,0.55,0.4394,23.41,33.05,0,8.8,0,1
STR-500696,TreatmentA,B02,96.9,2.85,0.2721,357,23.01,0.1787,0.4025,20.78,31.03,2,8.56,1,0
STR-500365,TreatmentA,B03,79.11,1.46,0.2477,332,16.55,0.4221,0.3494,20.16,29.05,5,6.77,1,1
STR-500406,Control,B03,54.16,2.36,0.2053,336,26.81,0.3627,0.1861,32.27,19.94,0,7.26,0,1
STR-500625,Control,B01,126.14,3.39,0.1908,350,17.8,0.3341,0.2484,19.09,42.4,2,8.43,0,0
STR-500701,TreatmentA,B03,115.01,1.69,0.2537,341,18.57,0.4029,0.486,28.6,31.71,3,6.67,1,1
STR-500211,Control,B02,101.09,3.07,0.2035,312,64.83,0.5998,0.404,26.2,15.23,0,2.47,0,1
STR-500922,TreatmentA,B02,110.26,2.02,0.2707,338,25.86,0.4247,0.2714,19.0,24.38,2,8.13,0,1
STR-500486,Control,B01,94.79,2.07,0.2447,287,14.46,0.6945,0.2403,58.56,15.21,0,8.8,1,0
STR-500095,TreatmentB,B01,129.92,4.28,0.1761,280,28.06,0.5629,0.3479,11.06,21.15,3,5.71,0,1
STR-500621,TreatmentB,B03,102.98,1.3,0.2123,380,21.45,0.2257,0.3023,86.75,16.08,3,6.19,1,1
STR-500694,TreatmentB,B03,134.26,1.34,0.2567,353,51.96,0.2905,0.3995,34.72,32.14,3,7.75,1,0
STR-500441,TreatmentA,B03,114.47,1.14,0.2732,193,63.73,0.4929,0.2782,49.59,17.55,4,6.95,1,1
STR-500058,Control,B03,82.41,2.48,0.2222,176,22.53,0.4723,0.2651,26.91,23.38,1,5.62,1,0
STR-500688,Control,B02,89.48,1.71,0.2337,161,11.49,0.1696,0.1776,66.38,34.56,3,9.69,0,0
STR-500497,TreatmentA,B03,107.67,1.91,0.2468,88,27.72,0.195,0.475,87.92,23.1,1,8.69,0,0
STR-500772,TreatmentA,B03,104.24,0.83,0.1658,700,26.46,0.1519,0.1454,13.49,17.99,4,8.25,1,1
STR-500430,TreatmentB,B02,98.33,0.6,0.285,208,16.65,0.5792,0.2942,12.53,29.37,1,6.03,1,1
STR-500845,TreatmentB,B02,95.23,1.16,0.2411,181,37.27,0.4602,0.3561,62.94,29.96,1,6.7,1,1
STR-500852,TreatmentA,B03,93.74,1.73,0.2502,256,34.36,0.2269,0.3185,35.13,27.93,1,6.44,0,1
STR-500225,TreatmentB,B01,121.7,0.61,0.2238,423,47.27,0.6432,0.3412,1.83,21.33,6,6.82,1,0
STR-500360,Control,B01,92.65,2.2,0.2071,153,19.63,0.578,0.4758,27.39,20.89,4,5.82,1,1
STR-500965,TreatmentA,B02,115.26,1.27,0.2708,207,51.09,0.4385,0.2293,60.66,21.02,2,7.51,1,1
STR-500407,TreatmentA,B02,99.89,1.15,0.2052,76,17.55,0.3088,0.5149,30.31,27.34,1,6.46,1,0
STR-500581,TreatmentA,B02,98.8,1.76,0.2049,501,39.56,0.4381,0.291,18.5,27.39,2,8.03,1,0
STR-500947,TreatmentB,B02,61.01,0.92,0.2208,251,112.1,0.449,0.3638,25.92,22.18,2,6.27,1,1
STR-500227,TreatmentA,B01,106.22,1.88,0.2363,505,33.15,0.5603,0.2013,37.77,18.36,2,4.64,0,0
STR-500221,Control,B01,104.04,1.82,0.1944,500,21.79,0.2588,0.5057,39.35,29.16,4,4.94,1,0
STR-500623,TreatmentA,B03,101.44,1.95,0.2408,164,36.85,0.2858,0.2936,33.88,23.35,2,5.98,1,1
STR-500313,Control,B03,69.99,1.4,0.2763,170,36.9,0.4495,0.1002,31.2,16.79,3,8.37,0,0
STR-500791,Control,B02,102.9,2.37,0.2243,147,33.72,0.3784,0.3709,43.16,30.18,4,5.73,0,0
STR-500879,Control,B02,112.96,1.8,0.2839,264,103.16,0.4777,0.2153,64.7,21.19,2,5.33,0,0
STR-500525,TreatmentA,B01,87.09,2.89,0.2611,821,40.22,0.2684,0.3961,64.48,24.84,1,7.05,0,0
STR-500195,TreatmentA,B03,106.1,1.59,0.2633,406,74.85,0.3854,0.2011,29.55,13.67,0,10.11,0,0
STR-500327,Control,B02,104.94,3.05,0.2021,152,36.65,0.4875,0.4346,50.11,22.71,3,7.71,0,1
STR-500084,TreatmentA,B02,121.29,1.5,0.231,607,42.39,0.3562,0.3071,28.39,28.45,2,7.85,0,0
STR-500449,TreatmentA,B03,97.85,1.09,0.1332,149,51.9,0.3735,0.1081,17.38,17.82,2,8.83,1,0
STR-500402,TreatmentA,B03,93.97,1.76,0.2397,240,56.32,0.2306,0.2426,26.28,23.08,2,9.22,1,0
STR-500942,Control,B01,89.93,1.82,0.1831,156,22.02,0.5933,0.1152,42.72,20.91,4,5.82,1,0
STR-500198,Control,B03,101.38,4.88,0.2147,155,109.3,0.3179,0.1484,31.1,22.45,4,7.6,0,1
STR-500325,TreatmentB,B01,93.47,0.95,0.1623,253,28.72,0.4888,0.282,19.66,17.09,2,7.11,1,0
STR-500752,TreatmentB,B01,88.63,0.98,0.2907,440,23.52,0.2741,0.11,14.68,30.59,2,4.82,1,1
STR-500076,Control,B03,58.66,1.72,0.2905,247,72.06,0.2767,0.2819,35.95,20.84,0,5.59,1,0
STR-500756,TreatmentA,B01,80.8,3.45,0.1806,92,59.65,0.4093,0.1983,32.48,30.78,1,8.57,1,0
STR-500066,TreatmentA,B01,134.25,0.92,0.2524,122,87.67,0.5963,0.3351,37.67,24.44,2,6.72,1,1
STR-500620,TreatmentB,B01,95.61,1.49,0.2734,243,32.18,0.2736,0.4064,41.64,21.96,2,6.62,0,0
STR-500785,Control,B02,75.87,3.57,0.1912,187,55.44,0.743,0.3884,32.52,29.56,3,6.84,0,1
STR-500698,TreatmentB,B03,89.19,1.08,0.2301,245,42.42,0.1129,0.2842,10.91,32.11,3,6.21,1,1
STR-500232,TreatmentA,B01,106.82,1.96,0.1709,357,12.25,0.2566,0.426,45.32,30.18,1,7.95,1,0
STR-500903,Control,B03,111.71,1.64,0.3202,329,67.62,0.1384,0.1464,45.45,25.86,2,7.38,1,1
STR-500279,TreatmentB,B03,88.52,1.91,0.2319,116,20.18,0.4281,0.0793,32.84,21.57,1,8.82,1,0
STR-500639,TreatmentA,B03,109.31,0.98,0.2458,164,46.12,0.6418,0.2069,47.19,35.01,1,5.62,0,0
STR-500634,TreatmentB,B02,104.08,0.98,0.217,522,37.42,0.2518,0.4619,22.59,30.61,3,6.97,1,0
STR-500234,TreatmentB,B03,117.43,0.67,0.2878,342,142.71,0.5805,0.2296,24.78,24.11,1,5.07,0,0
STR-500617,TreatmentB,B03,110.88,3.15,0.2751,271,30.01,0.4083,0.2801,41.21,15.86,1,7.21,0,1
STR-500057,TreatmentA,B03,93.16,2.1,0.2222,749,116.93,0.3381,0.3257,44.66,25.48,3,7.64,0,0
STR-500110,TreatmentB,B03,97.6,1.13,0.2521,138,12.44,0.4792,0.5884,10.67,18.42,2,5.25,1,0
STR-500039,TreatmentA,B03,107.56,1.72,0.2094,373,56.18,0.346,0.1948,55.99,15.31,1,5.63,0,0
STR-500111,TreatmentB,B01,112.93,1.17,0.1914,117,35.38,0.5069,0.2931,21.71,24.32,3,5.9,1,0
STR-500005,Control,B03,106.51,1.77,0.2525,362,12.69,0.2751,0.4295,29.54,32.74,2,6.44,1,0
STR-500629,Control,B03,111.63,1.3,0.2444,168,29.87,0.5332,0.278,34.12,16.47,3,5.64,1,0
