sample_id,group,batch,measure_1,resting_potential_mv,input_resistance_mohm,membrane_tau_ms,rheobase_pa,ap_threshold_mv,ap_half_width_ms,max_firing_rate_hz,spike_count,adaptation_index,target_a,target_b
NEU-500900,Control,B03,102.41,-59.26,77.6,34.89,134.8,-36.59,1.46,44.4,89,0.4482,1,1
NEU-500239,TreatmentB,B03,125.93,-69.79,171.8,10.45,53.1,-42.19,1.238,46.4,94,0.5035,1,0
NEU-500428,TreatmentB,B02,81.24,-61.11,244.1,7.5,56.6,-38.26,1.192,84.4,80,0.1981,1,1
NEU-500074,Control,B02,82.56,-59.31,93.2,24.0,156.6,-42.42,1.047,36.9,90,0.34,0,1
NEU-500834,TreatmentB,B02,116.22,-64.12,168.5,10.58,132.5,-44.88,1.092,63.0,97,0.336,0,1
NEU-500371,Control,B01,96.03,-72.06,135.5,16.43,163.0,-35.59,1.308,66.6,75,0.4445,1,0
NEU-500263,Control,B02,109.11,-67.23,152.3,8.5,114.0,-32.41,0.988,43.2,80,0.3194,0,1
NEU-500752,TreatmentB,B03,106.8,-60.76,132.4,23.82,83.5,-41.59,0.71,50.3,88,0.3341,0,0
NEU-500404,TreatmentA,B03,128.06,-72.54,142.4,11.11,164.3,-38.55,1.003,59.9,78,0.4465,1,0
NEU-500689,Control,B03,98.3,-71.65,112.3,15.56,89.5,-42.24,0.991,33.4,80,0.6537,0,1
NEU-500336,TreatmentB,B01,108.35,-61.79,115.4,9.78,80.4,-46.26,0.711,38.9,78,0.096,0,1
NEU-500866,Control,B01,85.92,-58.81,93.7,23.85,152.4,-44.87,1.279,37.5,83,0.3489,1,0
NEU-500091,TreatmentB,B02,94.41,-57.66,222.5,9.64,140.6,-39.1,1.492,89.9,69,0.3587,1,0
NEU-500136,Control,B01,111.52,-65.42,357.8,10.89,138.6,-42.97,1.313,59.9,105,0.4709,1,1
NEU-500481,TreatmentA,B03,113.48,-61.12,199.1,6.05,150.9,-33.09,1.025,53.3,96,0.1471,1,1
NEU-500873,Control,B03,117.77,-66.93,205.4,23.57,79.5,-43.52,1.223,41.5,78,0.1276,0,0
NEU-500069,TreatmentB,B03,92.08,-61.95,174.5,10.58,102.7,-45.47,1.138,63.6,81,0.4252,0,0
NEU-500587,TreatmentA,B03,127.46,-66.84,173.0,12.1,168.8,-45.91,0.944,50.9,86,0.2734,1,1
NEU-500645,Control,B01,91.77,-66.59,207.6,17.51,209.5,-39.95,0.781,61.7,90,0.3373,0,0
NEU-500975,TreatmentB,B01,83.0,-67.76,151.6,6.84,26.6,-41.6,1.419,78.1,74,0.4375,1,0
NEU-500492,TreatmentB,B01,92.87,-62.06,207.6,32.1,73.0,-49.57,0.81,75.9,81,0.5877,1,1
NEU-500209,Control,B01,87.7,-64.79,127.5,19.37,85.5,-42.17,1.083,30.4,76,0.4586,1,1
NEU-500809,TreatmentB,B02,96.89,-57.0,176.7,12.88,3.5,-43.09,0.988,61.2,84,0.2912,0,0
NEU-500817,TreatmentA,B03,72.7,-57.41,159.3,30.35,124.9,-38.25,1.007,71.6,80,0.359,0,0
NEU-500377,Control,B02,116.2,-59.34,220.3,12.03,98.2,-41.7,0.946,53.7,82,0.4537,1,0
NEU-500774,TreatmentA,B01,92.06,-59.21,377.4,31.46,145.0,-48.57,1.421,55.7,78,0.2665,0,0
NEU-500216,Control,B03,95.47,-59.38,187.0,11.67,160.7,-37.62,0.828,39.2,81,0.1421,0,1
NEU-500845,TreatmentA,B01,104.94,-64.35,229.3,16.86,69.5,-43.92,0.882,66.8,99,0.2995,1,1
NEU-500939,TreatmentA,B02,94.23,-71.47,104.1,6.34,102.7,-38.01,0.694,37.7,72,0.4673,0,0
NEU-500632,TreatmentA,B03,105.79,-67.87,157.7,12.09,81.5,-43.82,1.267,57.9,85,0.2699,1,0
NEU-500245,TreatmentB,B03,124.39,-68.69,157.0,20.43,97.5,-47.63,0.958,75.2,83,0.3975,1,1
NEU-500660,TreatmentB,B03,63.32,-64.08,237.6,13.22,114.5,-45.84,0.969,62.3,93,0.4046,0,1
NEU-500060,TreatmentA,B03,102.4,-66.48,146.3,9.9,138.4,-40.06,0.73,51.4,73,0.2358,0,1
NEU-500406,TreatmentB,B02,97.4,-64.54,115.7,6.55,25.7,-40.23,0.607,56.4,82,0.3057,0,1
NEU-500260,TreatmentA,B02,95.45,-65.17,107.4,28.14,206.1,-42.12,1.505,40.6,84,0.122,1,0
NEU-500821,TreatmentB,B01,108.75,-60.52,168.0,28.92,-2.5,-40.98,0.777,89.4,84,0.7561,1,1
NEU-500698,TreatmentB,B03,94.91,-62.89,212.1,18.3,44.5,-43.35,0.966,60.2,87,0.6754,1,1
NEU-500344,TreatmentA,B02,83.5,-62.07,122.6,11.4,123.5,-44.69,1.111,30.9,83,0.1191,1,1
NEU-500715,TreatmentA,B03,90.13,-63.65,143.4,15.79,105.1,-39.03,0.758,47.7,99,0.4003,0,0
NEU-500728,TreatmentB,B01,88.6,-74.85,304.9,8.71,62.2,-47.22,1.167,42.1,84,0.4097,0,0
NEU-500948,TreatmentA,B02,103.25,-63.96,305.1,13.52,48.4,-41.36,1.136,66.4,82,0.513,1,1
NEU-500907,TreatmentB,B02,89.21,-83.22,110.7,11.71,110.4,-47.46,1.192,98.9,95,0.3261,1,0
NEU-500071,TreatmentB,B01,73.54,-61.56,198.8,13.2,83.7,-38.34,1.043,66.7,87,0.3371,0,1
NEU-500311,TreatmentA,B03,100.19,-65.77,130.8,17.71,40.5,-46.01,0.96,60.1,83,0.4652,1,1
NEU-500008,TreatmentA,B03,99.19,-69.4,243.7,10.19,133.9,-44.11,0.905,41.9,76,0.2083,0,1
NEU-500921,TreatmentA,B03,110.54,-55.18,246.7,19.78,92.6,-44.8,1.24,36.5,88,0.1473,0,0
NEU-500814,TreatmentB,B02,97.4,-63.12,127.2,8.62,65.6,-46.07,0.722,63.5,87,0.4629,0,0
NEU-500108,TreatmentB,B03,115.84,-64.94,303.1,14.45,59.1,-41.0,2.319,84.3,97,0.4337,1,1
NEU-500640,TreatmentB,B01,99.81,-64.85,268.2,10.35,65.5,-45.52,1.158,49.3,118,0.5144,0,1
NEU-500194,TreatmentA,B01,91.78,-46.52,297.5,7.67,109.9,-45.63,1.19,32.5,98,0.4144,0,0
NEU-500386,TreatmentA,B01,81.97,-59.64,114.9,13.05,126.9,-51.41,0.868,68.2,70,0.5137,0,1
NEU-500592,Control,B03,89.81,-65.36,80.7,12.96,122.5,-38.98,1.229,41.1,90,0.4719,1,1
NEU-500747,Control,B01,109.31,-69.74,212.4,15.85,96.6,-45.34,1.386,48.9,78,0.4334,0,1
NEU-500694,TreatmentA,B02,99.93,-67.24,77.7,12.28,51.6,-48.77,0.614,47.4,108,0.3213,0,1
NEU-500095,TreatmentB,B01,120.32,-67.87,173.8,16.05,61.8,-41.58,0.56,77.9,88,0.3526,1,1
NEU-500201,TreatmentB,B03,92.09,-72.08,214.8,15.36,30.2,-43.66,1.058,72.0,96,0.3966,1,0
NEU-500820,TreatmentB,B02,97.02,-65.51,156.8,7.64,102.4,-44.18,0.759,42.4,94,0.1097,1,1
NEU-500899,TreatmentB,B01,101.61,-55.43,88.7,13.94,63.0,-44.56,0.876,71.8,75,0.3512,1,0
NEU-500401,Control,B03,96.76,-67.47,220.4,13.64,72.8,-41.49,0.976,30.1,71,0.3122,0,1
NEU-500704,TreatmentB,B02,101.01,-68.42,146.3,14.8,26.3,-37.36,1.412,77.6,91,0.3113,0,1
NEU-500664,Control,B02,109.24,-65.23,123.8,9.72,83.4,-43.94,0.549,47.7,102,0.1235,0,1
NEU-500167,TreatmentB,B02,92.05,-70.82,126.8,7.42,157.5,-44.3,1.031,69.1,92,0.1992,0,1
NEU-500925,TreatmentB,B01,97.28,-65.46,83.7,10.17,79.2,-46.39,0.717,43.7,97,0.2778,0,1
NEU-500046,TreatmentA,B02,105.79,-64.15,411.2,23.67,97.8,-40.77,0.944,37.7,87,0.6232,0,1
NEU-500959,Control,B03,90.82,-60.99,189.1,16.63,128.0,-43.01,0.994,35.1,73,0.7032,0,1
NEU-500505,TreatmentA,B01,99.89,-62.12,153.8,11.16,59.0,-46.11,1.216,44.0,79,0.227,1,1
NEU-500584,TreatmentB,B01,89.62,-68.86,123.8,19.74,36.0,-42.84,2.522,87.2,89,0.2651,1,0
NEU-500630,TreatmentA,B02,101.77,-74.75,196.0,6.7,77.3,-39.0,1.175,81.0,75,0.4123,1,0
NEU-500165,TreatmentA,B02,109.53,-62.35,335.9,20.75,90.5,-40.25,0.906,80.3,93,0.5745,1,1
NEU-500183,Control,B02,93.84,-61.88,167.8,11.02,114.5,-46.94,1.42,30.0,91,0.6978,0,0
NEU-500549,Control,B03,102.21,-66.55,167.9,6.43,128.5,-40.15,0.598,54.6,95,0.1054,0,1
NEU-500037,Control,B03,113.3,-68.71,329.3,6.28,133.5,-47.65,1.553,64.7,89,0.4648,1,0
NEU-500717,TreatmentA,B01,112.81,-70.0,323.2,14.82,87.7,-36.84,1.239,62.6,96,0.3918,1,0
NEU-500545,Control,B01,66.07,-69.83,313.1,14.59,81.2,-42.92,0.711,28.8,77,0.6036,0,1
NEU-500990,Control,B01,95.71,-66.9,278.9,19.22,157.9,-46.97,0.903,20.1,104,0.2001,0,1
NEU-500175,TreatmentB,B01,129.86,-75.21,207.1,9.53,63.9,-46.25,1.08,31.3,106,0.49,0,0
NEU-500383,TreatmentB,B02,87.59,-70.19,252.2,15.72,79.2,-40.82,1.161,64.7,95,0.3247,0,1
NEU-500593,Control,B01,129.17,-64.05,276.5,15.02,81.9,-44.75,1.277,25.3,94,0.3323,0,0
NEU-500554,TreatmentB,B01,109.14,-68.37,158.6,6.88,119.5,-44.69,0.812,75.5,77,0.6767,0,0
NEU-500517,TreatmentA,B01,115.73,-59.28,372.0,13.69,71.6,-43.2,1.025,59.7,90,0.4688,0,0
NEU-500920,Control,B03,106.8,-69.27,148.5,12.05,163.9,-41.35,0.846,28.0,89,0.1832,0,0
NEU-500668,Control,B01,95.76,-67.77,262.7,10.71,126.0,-43.78,0.731,37.0,90,0.3002,0,1
NEU-500005,TreatmentB,B01,87.49,-57.11,177.0,12.12,97.9,-33.88,0.65,46.7,85,0.6436,0,0
NEU-500369,TreatmentB,B01,127.52,-69.8,302.0,9.05,106.3,-48.34,0.896,58.2,99,0.3174,0,1
NEU-500373,TreatmentB,B02,85.59,-64.94,116.2,9.4,98.6,-37.23,0.933,67.6,82,0.3116,1,1
NEU-500478,Control,B01,94.64,-62.6,340.7,18.42,74.3,-38.67,0.641,1.6,94,0.2373,0,1
NEU-500626,Control,B03,123.9,-74.95,246.9,16.25,102.9,-46.94,0.833,40.6,89,0.514,0,0
