sample_id,role,colony,body_mass_g,age_months,resting_metabolic_rate,body_temp_c,hypoxia_survival_min,hyaluronan_mda,cortisol_ng_ml,incisor_wear_score,chirps_per_hour,grooming_events_day,telomere_length_kb,target_a,target_b
NMR-000233,Worker,Colony-B,29.2,97,0.109,31.3,13.1,6.87,9.32,0.489,33,9,20.72,1,0
NMR-000234,Worker,Colony-A,23.1,33,0.453,32.1,17.6,6.54,15.13,0.342,25,6,15.64,0,1
NMR-000235,Worker,Colony-A,32.6,27,0.32,34.0,18.9,6.09,18.22,0.341,18,13,19.44,1,1
NMR-000236,Soldier,Colony-B,28.3,22,0.172,34.0,13.5,6.4,12.39,0.522,20,21,20.25,1,1
NMR-000237,Soldier,Colony-D,24.5,87,0.176,31.4,24.6,7.1,8.11,0.221,23,11,25.7,0,1
NMR-000238,Soldier,Colony-D,39.4,80,0.273,32.6,14.9,5.34,9.02,0.733,13,12,19.9,1,1
NMR-000239,Worker,Colony-C,19.9,97,0.338,33.6,38.9,6.85,21.44,0.149,20,8,19.32,1,0
NMR-000240,Soldier,Colony-B,28.2,31,0.131,32.8,16.2,7.69,12.21,0.494,16,16,18.86,0,1
NMR-000241,Worker,Colony-D,24.7,25,0.275,33.2,18.9,5.0,10.87,0.238,20,13,17.53,0,1
NMR-000242,Soldier,Colony-C,29.6,81,0.198,32.5,22.3,8.44,9.1,0.107,30,12,20.48,1,1
NMR-000243,Worker,Colony-B,26.8,42,0.153,32.4,26.5,7.73,14.75,0.323,16,17,19.77,1,0
NMR-000244,Soldier,Colony-D,37.2,43,0.281,32.3,26.8,6.85,13.76,0.387,20,15,18.23,0,1
NMR-000245,Worker,Colony-C,24.4,35,0.216,30.9,8.0,6.85,16.11,0.187,28,5,16.62,0,0
NMR-000246,Soldier,Colony-A,28.4,81,0.376,31.7,35.0,8.08,17.96,0.289,26,12,19.22,0,1
NMR-000247,Worker,Colony-C,28.8,106,0.209,33.2,18.9,7.8,8.02,0.145,20,9,15.16,0,1
NMR-000248,Worker,Colony-B,22.7,54,0.159,29.8,24.4,7.75,18.48,0.402,32,14,21.59,1,0
NMR-000249,Soldier,Colony-E,31.8,64,0.473,32.2,10.5,8.13,6.73,0.36,26,17,23.6,0,1
NMR-000250,Soldier,Colony-B,28.6,44,0.154,32.4,14.9,6.46,4.37,0.394,20,7,17.32,0,1
NMR-000251,Breeder,Colony-D,39.3,27,0.194,30.0,23.8,6.7,12.25,0.724,32,16,23.59,1,0
NMR-000252,Worker,Colony-C,40.7,43,0.264,31.3,18.3,5.91,15.0,0.151,24,13,19.63,1,1
NMR-000253,Worker,Colony-C,23.1,63,0.32,33.0,16.8,6.32,12.81,0.432,15,14,17.45,0,0
NMR-000254,Queen,Colony-C,48.1,62,0.162,33.2,23.8,5.74,7.99,0.383,25,6,19.55,1,0
NMR-000255,Breeder,Colony-D,33.6,95,0.193,32.3,13.0,8.41,7.44,0.147,20,6,20.91,1,1
NMR-000256,Worker,Colony-E,36.2,114,0.324,31.0,13.4,6.89,25.55,0.644,20,20,15.26,0,0
NMR-000257,Breeder,Colony-D,34.0,67,0.125,32.8,9.6,7.44,22.48,0.202,28,8,24.08,1,0
NMR-000258,Soldier,Colony-B,39.3,44,0.296,32.5,14.6,7.62,7.0,0.172,29,4,26.66,1,1
NMR-000259,Worker,Colony-B,23.1,39,0.273,33.1,31.2,5.88,12.81,0.36,22,13,18.7,1,1
NMR-000260,Soldier,Colony-A,24.1,127,0.228,32.3,6.7,7.3,13.1,0.207,23,12,20.64,0,1
NMR-000261,Worker,Colony-B,19.0,57,0.285,32.6,21.8,8.16,11.77,0.374,25,13,20.52,1,1
NMR-000262,Worker,Colony-A,29.1,42,0.194,31.5,18.8,7.31,14.06,0.488,25,10,16.01,0,0
NMR-000263,Worker,Colony-A,26.6,37,0.261,32.9,20.5,6.58,14.81,0.552,17,14,20.71,1,1
NMR-000264,Worker,Colony-C,24.9,39,0.215,32.3,10.9,7.3,11.86,0.173,17,18,16.64,0,1
NMR-000265,Soldier,Colony-B,27.5,121,0.362,32.1,40.6,6.84,14.48,0.088,21,12,25.3,1,1
NMR-000266,Worker,Colony-D,18.3,28,0.331,33.0,18.6,7.13,19.79,0.374,18,9,15.88,0,0
NMR-000267,Worker,Colony-A,24.9,49,0.232,31.7,13.3,7.28,10.37,0.276,20,8,20.5,0,1
NMR-000268,Queen,Colony-C,43.8,31,0.387,31.8,26.4,5.9,0.04,0.33,17,8,22.73,1,1
NMR-000269,Breeder,Colony-B,28.0,78,0.195,32.2,23.6,6.01,3.07,0.247,23,6,20.46,1,1
NMR-000270,Breeder,Colony-A,37.6,86,0.298,32.1,13.1,4.98,14.44,0.295,15,12,21.84,1,0
NMR-000271,Soldier,Colony-E,28.3,59,0.151,33.6,16.8,5.67,10.42,0.313,14,9,18.73,1,0
NMR-000272,Queen,Colony-E,37.3,60,0.342,32.5,15.4,6.78,4.65,0.033,19,8,22.18,1,0
NMR-000273,Worker,Colony-D,28.3,99,0.174,32.2,16.9,8.58,21.15,0.258,25,10,20.09,1,1
NMR-000274,Worker,Colony-B,26.1,45,0.145,32.8,22.6,7.02,17.97,0.326,23,10,18.91,0,1
NMR-000275,Worker,Colony-C,18.1,36,0.248,33.0,25.8,6.7,25.45,0.131,19,16,17.92,1,1
NMR-000276,Soldier,Colony-D,28.4,41,0.353,29.4,15.4,6.6,10.27,0.506,20,10,20.02,0,0
NMR-000277,Breeder,Colony-B,41.9,45,0.304,32.6,17.1,7.04,6.87,0.181,28,10,19.96,0,1
NMR-000278,Soldier,Colony-B,31.6,95,0.154,30.8,10.8,5.41,9.04,0.179,24,10,18.07,0,0
NMR-000279,Worker,Colony-E,27.2,42,0.155,34.1,7.3,5.5,13.96,0.331,27,12,16.83,1,0
NMR-000280,Worker,Colony-A,32.4,53,0.264,31.9,16.0,7.11,15.4,0.379,32,10,18.65,0,1
NMR-000281,Worker,Colony-D,18.2,125,0.315,31.1,17.9,8.6,12.1,0.189,10,7,17.98,1,1
NMR-000282,Queen,Colony-E,44.7,51,0.263,32.1,32.8,7.2,0.63,0.423,25,9,24.8,1,0
NMR-000283,Worker,Colony-D,27.9,93,0.116,32.1,15.6,6.78,9.78,0.338,22,9,22.42,1,1
NMR-000284,Soldier,Colony-C,22.9,65,0.322,32.1,8.3,6.64,6.82,0.192,15,10,15.33,0,1
NMR-000285,Worker,Colony-C,28.2,81,0.216,31.5,21.6,6.26,9.5,0.125,13,10,23.16,1,0
NMR-000286,Worker,Colony-B,23.9,45,0.233,31.7,17.3,6.7,19.41,0.256,16,5,17.45,1,0
NMR-000287,Worker,Colony-A,24.0,59,0.266,31.2,19.9,7.81,17.4,0.469,25,6,18.86,1,1
NMR-000288,Worker,Colony-C,28.0,40,0.189,33.1,15.5,6.65,9.19,0.173,20,10,20.61,1,1
NMR-000289,Worker,Colony-D,17.4,26,0.279,32.2,11.8,5.33,6.95,0.146,28,9,23.3,1,1
NMR-000290,Soldier,Colony-A,36.6,45,0.205,32.6,35.2,7.31,14.95,0.189,19,16,21.66,1,0
NMR-000291,Worker,Colony-B,15.4,37,0.251,32.6,20.4,5.7,13.56,0.5,26,7,23.3,1,1
NMR-000292,Worker,Colony-C,19.5,44,0.188,32.3,10.5,5.7,15.45,0.209,26,11,19.35,1,1
NMR-000293,Soldier,Colony-D,41.3,45,0.3,32.4,14.0,8.07,11.11,0.256,23,12,19.64,0,0
NMR-000294,Soldier,Colony-E,31.4,65,0.177,31.7,9.4,5.51,15.42,0.54,25,6,18.45,0,1
NMR-000295,Breeder,Colony-A,35.2,38,0.129,32.6,23.4,6.04,2.38,0.301,22,9,12.27,0,1
NMR-000296,Soldier,Colony-A,32.4,43,0.21,31.9,27.4,7.14,10.05,0.206,20,9,24.56,1,1
NMR-000297,Worker,Colony-D,30.9,25,0.265,32.1,9.4,7.74,11.74,0.235,17,3,16.02,0,0
NMR-000298,Worker,Colony-C,38.4,139,0.329,31.1,12.3,6.75,15.47,0.545,19,8,20.49,1,0
NMR-000299,Soldier,Colony-A,40.5,37,0.243,31.3,12.2,6.38,10.62,0.102,23,13,15.23,0,1
NMR-000300,Worker,Colony-E,30.3,143,0.207,30.6,11.0,5.9,12.52,0.32,21,10,22.55,1,0
NMR-000301,Worker,Colony-C,20.4,37,0.216,32.8,46.3,5.89,14.64,0.431,22,12,12.49,1,1
NMR-000302,Soldier,Colony-A,35.2,102,0.206,30.8,12.8,6.11,6.39,0.28,29,14,23.03,1,0
NMR-000303,Worker,Colony-C,29.4,40,0.251,32.3,17.0,6.82,18.48,0.407,25,6,16.58,0,1
NMR-000304,Soldier,Colony-D,36.5,55,0.163,32.7,13.7,4.57,25.3,0.363,18,14,20.35,0,0
NMR-000305,Soldier,Colony-C,31.0,50,0.303,31.7,7.3,4.65,7.26,0.2,17,11,20.75,1,1
NMR-000306,Soldier,Colony-C,36.1,63,0.2,33.6,15.9,7.17,10.01,0.322,17,11,21.74,1,0
NMR-000307,Queen,Colony-B,36.1,131,0.201,31.5,30.7,5.2,9.67,0.09,26,13,19.15,1,0
NMR-000308,Worker,Colony-A,30.9,70,0.358,33.1,17.3,7.65,18.6,0.205,27,4,17.42,0,1
NMR-000309,Breeder,Colony-E,36.0,47,0.153,32.1,20.4,8.5,6.52,0.108,26,12,21.19,1,1
NMR-000310,Worker,Colony-E,32.4,42,0.27,32.7,30.4,4.44,12.96,0.082,23,9,21.4,0,1
NMR-000311,Breeder,Colony-B,34.8,60,0.243,32.5,18.8,6.21,16.44,0.199,29,7,23.82,1,1
NMR-000312,Worker,Colony-B,26.0,96,0.152,30.6,14.6,8.24,10.15,0.216,29,10,19.41,0,1
NMR-000313,Worker,Colony-B,26.2,33,0.284,32.6,22.6,6.75,17.9,0.478,23,14,21.16,0,1
NMR-000314,Worker,Colony-E,25.6,64,0.293,32.1,9.6,7.05,16.65,0.061,28,11,22.82,1,1
NMR-000315,Worker,Colony-D,29.9,26,0.18,32.1,14.9,6.15,21.46,0.259,23,18,20.12,0,1
NMR-000316,Worker,Colony-A,20.9,29,0.208,31.4,7.4,5.55,13.55,0.144,18,16,18.28,1,1
NMR-000317,Worker,Colony-D,35.6,18,0.307,31.5,23.1,7.69,9.89,0.158,18,20,16.18,0,0
NMR-000318,Worker,Colony-C,31.8,39,0.186,32.7,43.6,6.63,15.72,0.342,25,11,25.36,1,1
NMR-000319,Breeder,Colony-D,38.4,193,0.245,33.5,10.0,5.47,14.09,0.644,29,12,17.96,0,0
NMR-000320,Worker,Colony-B,31.6,33,0.286,33.1,19.4,5.53,25.58,0.218,15,13,21.95,1,1
NMR-000321,Worker,Colony-B,27.8,56,0.255,32.0,19.8,7.74,9.46,0.116,19,12,19.98,0,1
NMR-000322,Worker,Colony-E,20.9,93,0.281,31.7,37.8,8.06,24.31,0.363,20,11,16.07,1,1
NMR-000323,Worker,Colony-E,35.3,71,0.275,32.1,10.3,7.69,15.9,0.14,21,15,17.56,0,1
NMR-000324,Worker,Colony-C,27.1,63,0.273,31.7,36.9,6.65,12.64,0.125,26,8,21.63,1,0
NMR-000325,Soldier,Colony-E,34.9,37,0.223,32.3,24.9,5.82,13.49,0.043,17,11,22.21,1,1
NMR-000326,Worker,Colony-D,29.7,144,0.296,32.2,11.4,8.59,18.88,0.223,24,9,18.05,0,1
NMR-000327,Worker,Colony-C,31.7,48,0.367,31.4,37.2,9.28,12.77,0.263,17,13,16.83,1,0
NMR-000328,Soldier,Colony-B,36.6,59,0.185,33.5,27.2,6.15,7.19,0.466,25,12,18.97,0,0
NMR-000329,Worker,Colony-D,21.8,130,0.282,31.8,7.4,6.58,23.73,0.526,25,13,19.41,0,1
NMR-000330,Soldier,Colony-C,30.7,93,0.26,32.7,18.5,5.94,16.36,0.251,20,8,19.62,0,0
NMR-000331,Worker,Colony-E,25.2,92,0.128,31.6,7.3,5.04,15.01,0.294,23,12,17.0,1,0
NMR-000332,Breeder,Colony-D,45.2,71,0.251,32.9,36.5,5.8,9.31,0.244,24,5,14.5,0,0
NMR-000333,Soldier,Colony-E,35.4,48,0.185,33.2,15.7,8.33,15.61,0.326,13,9,17.41,0,0
NMR-000334,Worker,Colony-C,12.0,29,0.346,31.3,20.2,8.45,16.25,0.292,17,14,19.31,0,0
NMR-000335,Breeder,Colony-E,28.6,39,0.334,34.2,15.7,7.92,9.72,0.434,18,9,20.0,1,0
NMR-000336,Worker,Colony-A,25.8,23,0.308,31.6,20.7,10.07,12.71,0.189,28,6,22.8,1,0
NMR-000337,Soldier,Colony-A,29.2,79,0.157,31.8,19.8,6.69,6.99,0.415,37,15,15.02,1,0
NMR-000338,Worker,Colony-E,17.8,38,0.246,32.9,9.8,7.58,9.64,0.134,26,13,17.67,1,0
NMR-000339,Soldier,Colony-C,29.6,27,0.212,32.9,15.2,7.04,10.86,0.498,27,16,19.16,1,0
NMR-000340,Breeder,Colony-B,34.6,57,0.195,31.8,19.8,6.26,6.54,0.543,26,18,16.48,1,0
NMR-000341,Queen,Colony-A,49.2,36,0.18,31.7,10.5,6.76,13.84,0.356,29,13,21.21,0,1
NMR-000342,Breeder,Colony-E,37.1,25,0.312,32.1,11.5,6.2,6.28,0.517,15,4,20.19,0,1
NMR-000343,Breeder,Colony-A,39.5,67,0.301,31.8,7.9,6.62,7.85,0.194,26,12,23.12,0,0
NMR-000344,Worker,Colony-B,33.1,108,0.306,30.7,31.5,7.0,9.79,0.289,28,14,19.13,1,0
NMR-000345,Worker,Colony-B,30.6,46,0.299,31.6,34.7,6.64,11.56,0.208,30,9,19.06,1,1
NMR-000346,Soldier,Colony-D,32.6,39,0.2,31.4,10.4,6.15,21.92,0.393,23,12,14.68,1,1
NMR-000347,Worker,Colony-C,17.6,47,0.32,32.2,10.1,6.4,22.24,0.109,23,12,18.31,0,1
NMR-000348,Worker,Colony-B,30.9,80,0.423,31.0,7.8,5.24,13.84,0.175,23,17,20.59,0,0
NMR-000349,Soldier,Colony-B,25.8,60,0.442,33.2,7.3,8.3,10.04,0.118,20,6,23.31,0,0
NMR-000350,Breeder,Colony-B,35.3,44,0.208,31.4,6.6,8.25,28.19,0.209,30,11,23.88,1,0
NMR-000351,Worker,Colony-D,29.0,24,0.22,32.6,44.1,5.81,14.48,0.262,25,17,16.35,1,1
NMR-000352,Queen,Colony-D,42.1,61,0.203,31.6,18.3,5.39,7.4,0.208,31,9,11.5,1,0
NMR-000353,Soldier,Colony-D,34.3,36,0.219,31.8,19.7,6.05,8.52,0.337,20,16,14.04,0,1
NMR-000354,Worker,Colony-A,26.2,89,0.212,33.3,17.9,6.42,8.79,0.326,23,11,21.16,1,0
NMR-000355,Worker,Colony-C,34.6,44,0.245,33.3,9.1,7.92,10.67,0.104,22,12,20.07,1,0
NMR-000356,Queen,Colony-C,36.7,45,0.186,31.9,31.1,4.61,5.1,0.354,21,12,19.12,1,1
NMR-000357,Worker,Colony-E,28.3,56,0.186,32.7,16.5,8.14,12.43,0.167,26,8,20.27,1,1
NMR-000358,Soldier,Colony-C,29.9,114,0.182,31.5,18.7,4.2,17.64,0.188,22,11,20.08,1,0
NMR-000359,Worker,Colony-D,31.1,71,0.232,33.8,15.9,5.79,9.19,0.352,19,6,18.7,1,0
NMR-000360,Worker,Colony-D,29.6,63,0.443,32.1,19.4,6.51,13.38,0.144,31,11,16.84,0,1
NMR-000361,Worker,Colony-D,16.7,35,0.344,32.5,27.5,8.15,16.6,0.309,31,11,16.96,0,0
NMR-000362,Worker,Colony-E,26.2,82,0.284,31.3,13.7,7.42,10.45,0.417,18,9,16.41,0,1
NMR-000363,Breeder,Colony-E,35.1,29,0.223,34.4,25.3,6.34,16.75,0.274,25,9,19.76,0,0
NMR-000364,Worker,Colony-B,25.0,23,0.292,33.3,16.9,6.61,12.33,0.8,16,16,25.08,0,0
NMR-000365,Worker,Colony-D,21.5,59,0.248,33.1,17.6,8.01,14.91,0.327,23,8,23.81,1,0
NMR-000366,Breeder,Colony-C,37.9,61,0.151,31.1,13.8,6.08,4.69,0.22,22,12,22.39,1,0
NMR-000367,Worker,Colony-D,31.6,31,0.253,32.8,29.0,8.01,11.71,0.276,17,11,20.58,0,0
NMR-000368,Soldier,Colony-E,18.6,118,0.234,32.0,23.5,6.04,9.31,0.332,24,7,22.56,0,0
NMR-000369,Worker,Colony-A,23.6,21,0.281,33.0,30.5,6.61,9.09,0.286,23,9,21.9,1,0
NMR-000370,Soldier,Colony-E,45.3,116,0.247,32.2,10.9,5.15,14.43,0.293,22,12,23.98,0,0
NMR-000371,Soldier,Colony-E,28.3,49,0.153,33.2,28.6,5.78,8.16,0.197,22,11,25.6,1,1
NMR-000372,Soldier,Colony-B,35.2,50,0.405,32.2,14.3,6.42,13.74,0.423,22,8,21.54,0,0
NMR-000373,Breeder,Colony-A,41.0,52,0.205,30.8,19.7,5.84,7.88,0.215,33,17,23.79,1,0
NMR-000374,Breeder,Colony-A,39.0,61,0.172,33.0,26.0,6.47,5.72,0.375,28,12,25.68,0,1
NMR-000375,Breeder,Colony-B,25.8,108,0.185,32.0,25.7,5.8,11.45,0.271,26,12,22.06,1,0
NMR-000376,Soldier,Colony-E,37.4,27,0.266,33.0,39.6,5.75,26.96,0.136,30,15,13.26,0,1
NMR-000377,Worker,Colony-C,28.0,89,0.226,31.3,17.7,7.95,9.33,0.205,26,13,22.66,1,1
NMR-000378,Worker,Colony-B,29.4,80,0.257,32.9,8.7,7.8,8.51,0.272,29,3,19.48,1,1
NMR-000379,Worker,Colony-E,24.1,99,0.338,32.3,23.8,5.74,28.49,0.166,23,9,21.67,0,0
NMR-000380,Soldier,Colony-A,29.8,88,0.217,32.0,31.0,7.29,9.72,0.423,30,6,17.77,1,1
NMR-000381,Worker,Colony-C,20.0,52,0.202,31.4,23.9,8.49,19.29,0.348,30,9,18.68,1,0
NMR-000382,Worker,Colony-E,28.2,13,0.218,33.4,18.3,7.79,20.69,0.455,30,10,15.29,0,0
NMR-000383,Worker,Colony-B,21.8,40,0.254,31.6,13.2,6.2,10.01,0.194,27,11,18.74,0,1
NMR-000384,Worker,Colony-B,27.9,79,0.338,34.4,21.7,6.32,19.54,0.288,15,12,17.77,1,0
NMR-000385,Soldier,Colony-D,41.2,88,0.261,32.3,20.3,6.26,5.9,0.328,16,11,17.39,1,0
NMR-000386,Worker,Colony-A,19.6,53,0.262,30.6,12.2,9.21,21.88,0.322,18,9,14.66,0,0
NMR-000387,Worker,Colony-C,22.2,83,0.246,32.6,23.3,7.96,15.54,0.368,22,9,17.39,1,1
NMR-000388,Worker,Colony-C,24.2,47,0.343,34.0,16.2,6.74,15.2,0.274,17,7,24.41,1,0
NMR-000389,Worker,Colony-D,22.1,70,0.257,33.3,11.6,9.7,15.52,0.354,31,14,17.91,0,1
NMR-000390,Worker,Colony-C,27.7,89,0.307,32.1,27.8,7.73,11.86,0.433,37,10,15.6,0,1
NMR-000391,Breeder,Colony-C,34.5,53,0.291,32.3,12.9,7.79,3.0,0.371,21,3,15.01,0,1
NMR-000392,Breeder,Colony-B,38.4,43,0.207,32.4,7.7,6.78,13.49,0.345,27,7,14.64,0,1
NMR-000393,Breeder,Colony-E,34.6,73,0.226,31.6,16.4,7.27,9.42,0.284,23,11,13.38,1,0
NMR-000394,Worker,Colony-E,23.4,25,0.208,32.3,33.0,5.2,23.92,0.446,22,9,26.83,1,1
NMR-000395,Worker,Colony-A,29.6,115,0.18,31.5,15.1,5.99,16.85,0.601,23,11,25.2,1,0
NMR-000396,Worker,Colony-E,26.3,58,0.17,33.9,20.3,6.84,15.35,0.364,17,8,21.52,0,0
NMR-000397,Worker,Colony-E,25.4,58,0.239,32.3,6.7,5.95,8.0,0.041,27,10,14.83,1,1
NMR-000398,Worker,Colony-C,31.9,51,0.359,32.5,23.7,6.61,11.31,0.424,29,5,25.13,0,1
NMR-000399,Worker,Colony-E,17.1,61,0.302,32.3,25.3,6.92,22.68,0.298,24,15,19.17,1,1
NMR-000400,Soldier,Colony-A,39.3,42,0.233,32.5,30.1,8.59,14.11,0.301,26,9,22.07,1,0
NMR-000401,Soldier,Colony-D,36.4,55,0.481,32.3,8.2,6.98,6.97,0.169,27,7,15.54,0,1
NMR-000402,Worker,Colony-B,27.7,56,0.286,33.0,23.1,6.45,19.26,0.411,20,14,15.24,0,0
NMR-000403,Worker,Colony-B,21.5,22,0.258,31.4,19.5,7.33,14.22,0.281,15,8,20.08,0,0
NMR-000404,Worker,Colony-B,32.5,53,0.286,32.2,25.4,6.83,16.46,0.354,24,14,17.07,1,1
NMR-000405,Worker,Colony-A,40.3,57,0.396,32.0,33.6,6.34,11.68,0.204,20,5,19.02,0,0
NMR-000406,Worker,Colony-C,27.5,74,0.401,33.1,26.5,7.29,7.22,0.556,25,9,15.44,1,1
NMR-000407,Worker,Colony-E,34.8,77,0.234,31.6,27.5,6.16,14.61,0.223,27,13,19.9,0,0
NMR-000408,Soldier,Colony-B,29.0,67,0.192,31.2,12.1,7.14,9.83,0.492,10,10,17.31,0,0
NMR-000409,Queen,Colony-E,46.4,26,0.234,34.2,33.4,5.15,18.33,0.237,18,8,18.58,1,1
NMR-000410,Worker,Colony-A,37.0,56,0.182,32.6,43.0,6.04,13.76,0.634,20,12,21.47,1,1
NMR-000411,Soldier,Colony-B,32.3,112,0.216,31.3,17.0,6.15,8.3,0.417,31,6,21.42,0,0
NMR-000412,Queen,Colony-D,46.8,95,0.34,32.1,24.2,5.59,0.61,0.388,20,10,16.04,0,0
NMR-000413,Worker,Colony-B,19.7,48,0.156,31.1,12.7,8.75,16.08,0.149,22,9,20.68,1,0
NMR-000414,Breeder,Colony-B,37.8,78,0.212,32.1,10.4,5.72,21.91,0.163,25,12,19.52,1,0
NMR-000415,Worker,Colony-D,27.3,69,0.245,31.8,21.5,6.67,12.8,0.524,22,14,24.69,1,1
NMR-000416,Worker,Colony-D,31.5,54,0.41,31.7,8.2,5.77,16.19,0.272,17,13,20.76,1,1
NMR-000417,Worker,Colony-B,27.1,33,0.223,31.8,25.5,4.83,13.68,0.457,21,15,24.87,1,1
NMR-000418,Worker,Colony-B,28.4,55,0.448,31.9,17.1,9.49,15.61,0.042,26,12,22.0,0,0
NMR-000419,Worker,Colony-C,24.8,95,0.157,32.6,29.5,8.36,26.65,0.178,26,10,16.95,1,0
NMR-000420,Worker,Colony-A,28.9,70,0.208,32.3,24.6,6.07,10.93,0.245,24,6,15.15,0,0
NMR-000421,Worker,Colony-A,33.1,30,0.204,32.3,14.0,6.05,9.79,0.318,18,12,23.81,1,1
NMR-000422,Worker,Colony-C,30.4,61,0.365,31.6,12.1,6.44,10.68,0.474,18,4,15.94,0,1
NMR-000423,Worker,Colony-B,33.7,78,0.317,31.6,8.7,6.61,14.74,0.029,33,11,16.41,0,0
NMR-000424,Soldier,Colony-C,37.3,23,0.333,31.1,25.6,7.58,23.38,0.25,27,8,14.78,0,0
NMR-000425,Breeder,Colony-E,41.6,32,0.249,32.7,19.5,8.61,14.84,0.185,21,5,19.03,1,0
NMR-000426,Breeder,Colony-B,38.8,35,0.303,33.1,20.4,6.19,4.17,0.071,27,11,15.52,0,1
NMR-000427,Breeder,Colony-A,32.4,33,0.22,33.2,37.3,8.13,4.52,0.626,40,11,12.82,1,0
NMR-000428,Soldier,Colony-A,39.1,50,0.204,33.8,13.3,5.48,6.96,0.411,29,10,20.3,0,0
NMR-000429,Soldier,Colony-E,31.3,28,0.403,32.4,13.0,7.41,16.64,0.713,24,9,21.82,0,1
NMR-000430,Worker,Colony-E,24.9,55,0.128,32.7,21.2,8.12,9.56,0.278,21,12,17.39,1,0
NMR-000431,Worker,Colony-D,30.5,45,0.26,30.8,18.9,8.57,24.0,0.032,29,13,19.58,0,0
NMR-000432,Soldier,Colony-C,38.2,76,0.22,32.3,17.1,6.53,19.01,0.233,21,12,19.28,0,1
NMR-000433,Worker,Colony-A,29.3,135,0.288,34.6,32.8,6.85,10.22,0.214,28,7,17.82,0,0
NMR-000434,Worker,Colony-C,31.2,63,0.298,30.8,25.2,6.7,15.98,0.578,21,16,22.98,1,0
NMR-000435,Soldier,Colony-B,35.3,85,0.222,29.8,7.1,6.95,10.44,0.374,17,16,17.24,0,0
NMR-000436,Worker,Colony-C,31.9,48,0.187,32.5,17.4,8.46,15.71,0.218,20,12,17.09,1,1
NMR-000437,Soldier,Colony-D,39.4,108,0.189,30.6,27.7,5.83,14.78,0.426,29,15,17.91,1,0
NMR-000438,Worker,Colony-A,19.1,108,0.316,33.4,10.5,7.72,16.36,0.37,18,5,24.99,0,1
NMR-000439,Worker,Colony-C,29.3,41,0.176,33.1,21.3,4.62,13.22,0.278,25,17,18.12,1,1
NMR-000440,Breeder,Colony-C,43.9,75,0.255,30.2,16.9,8.01,1.91,0.162,16,11,19.55,0,1
NMR-000441,Worker,Colony-C,30.3,27,0.331,31.8,26.4,7.44,9.56,0.338,16,8,24.3,0,0
NMR-000442,Worker,Colony-D,30.1,78,0.293,33.1,17.3,6.4,12.62,0.155,22,10,19.89,1,0
NMR-000443,Worker,Colony-C,29.7,106,0.357,32.3,26.8,5.59,11.92,0.339,22,10,21.54,0,0
NMR-000444,Breeder,Colony-B,39.1,30,0.26,31.2,20.1,6.1,18.41,0.174,19,11,18.25,1,1
NMR-000445,Queen,Colony-B,37.7,131,0.171,31.5,26.5,6.47,5.81,0.417,27,15,19.49,1,0
NMR-000446,Worker,Colony-C,30.3,65,0.168,32.4,4.7,5.97,18.61,0.467,23,7,24.5,1,1
NMR-000447,Worker,Colony-B,45.5,83,0.108,30.9,17.1,6.74,9.8,0.262,20,9,17.51,0,1
NMR-000448,Worker,Colony-C,25.7,63,0.208,31.2,34.5,6.93,13.32,0.121,19,13,14.6,1,0
NMR-000449,Worker,Colony-C,32.5,29,0.133,33.1,8.5,7.85,9.06,0.134,18,17,22.86,1,0
NMR-000450,Soldier,Colony-B,28.3,121,0.225,32.0,11.6,4.49,9.13,0.195,24,9,14.12,0,0
NMR-000451,Soldier,Colony-A,25.3,87,0.366,31.7,17.8,5.77,7.0,0.12,22,10,15.29,0,0
NMR-000452,Worker,Colony-D,24.0,131,0.196,33.5,30.3,8.33,11.79,0.456,19,10,14.5,1,1
NMR-000453,Soldier,Colony-E,29.8,31,0.222,31.6,10.6,6.33,10.08,0.306,26,10,16.59,0,1
NMR-000454,Worker,Colony-E,25.0,76,0.39,31.9,19.7,6.38,17.08,0.32,23,9,14.78,0,1
NMR-000455,Soldier,Colony-B,35.9,99,0.256,33.8,18.6,7.14,9.69,0.249,27,12,18.81,1,0
NMR-000456,Worker,Colony-D,35.9,27,0.304,33.5,17.8,7.12,9.53,0.141,26,12,19.62,0,0
NMR-000457,Soldier,Colony-A,32.7,46,0.267,31.2,36.2,6.68,7.3,0.445,19,16,15.16,1,0
NMR-000458,Worker,Colony-B,26.2,38,0.241,33.3,30.0,7.38,9.52,0.604,27,9,22.48,1,0
NMR-000459,Soldier,Colony-D,46.2,108,0.273,33.2,31.4,7.72,17.21,0.093,22,14,22.02,1,1
NMR-000460,Worker,Colony-D,28.6,200,0.298,32.3,11.9,7.68,9.65,0.259,26,8,21.5,0,1
NMR-000461,Soldier,Colony-E,27.0,66,0.173,32.1,16.9,6.16,34.26,0.134,25,7,16.55,1,0
NMR-000462,Worker,Colony-B,20.4,64,0.174,33.0,30.6,6.92,15.23,0.346,18,9,22.08,1,0
NMR-000463,Worker,Colony-A,19.5,20,0.35,31.3,26.4,5.37,10.98,0.402,31,11,24.49,0,1
NMR-000464,Worker,Colony-D,33.0,19,0.201,33.3,11.9,6.44,11.75,0.543,22,13,19.97,0,1
NMR-000465,Worker,Colony-B,25.4,110,0.237,33.0,15.1,7.43,12.92,0.444,20,7,22.47,0,1
