sample_id,group,batch,measure_1,nuclei_count,mean_nuclear_area,mean_cell_area,mean_intensity_dapi,mean_intensity_gfp,nuclear_circularity,fraction_in_focus,background_sd,target_a,target_b
IMG-000244,TreatmentB,B03,111.27,222,113.69,664.31,1597.4,727.2,0.8216,0.8283,11.8,1,0
IMG-000245,TreatmentA,B03,96.04,250,160.29,615.41,1418.4,472.2,0.7814,0.9809,16.16,0,1
IMG-000246,TreatmentB,B03,108.65,244,207.05,419.64,1453.4,733.1,0.5488,0.8515,23.18,1,0
IMG-000247,TreatmentA,B01,91.59,242,197.91,832.4,1330.8,363.7,0.9019,0.8558,10.28,0,0
IMG-000248,Control,B01,113.71,246,201.12,673.73,1303.0,836.5,0.7963,0.9739,14.14,1,1
IMG-000249,TreatmentB,B01,75.07,267,197.79,639.24,2111.7,695.4,0.8469,0.9546,30.63,1,0
IMG-000250,Control,B02,97.12,221,184.71,636.26,1396.6,336.3,0.6908,0.8303,28.06,1,1
IMG-000251,TreatmentB,B02,99.68,259,178.49,934.8,2054.6,937.9,0.9644,0.9661,27.53,1,1
IMG-000252,TreatmentA,B02,125.78,260,182.3,686.74,1700.1,813.2,0.8074,0.7442,24.07,0,1
IMG-000253,Control,B03,62.26,223,126.26,898.15,1519.9,548.5,0.8095,0.9522,21.29,0,1
IMG-000254,TreatmentB,B02,110.74,245,122.25,651.48,1474.4,926.5,0.5895,0.8527,23.01,1,0
IMG-000255,TreatmentA,B02,105.97,240,162.45,590.74,1695.1,829.9,0.8663,0.8795,17.84,1,0
IMG-000256,TreatmentA,B01,104.78,234,197.7,774.19,1329.5,471.0,0.7906,0.9678,34.81,1,0
IMG-000257,TreatmentA,B03,117.89,259,164.1,668.58,1525.5,373.8,0.7458,0.8511,18.44,1,1
IMG-000258,TreatmentB,B01,101.24,226,131.48,747.99,1365.0,765.9,0.7537,0.9482,22.61,1,0
IMG-000259,TreatmentA,B01,100.12,249,146.34,401.45,1604.0,813.7,0.7302,0.8673,19.96,1,0
IMG-000260,TreatmentB,B01,118.11,253,257.75,688.9,1901.7,899.5,0.8936,0.8934,24.93,1,0
IMG-000261,TreatmentA,B02,114.33,248,191.13,776.97,1121.7,373.4,0.7917,0.8119,28.2,1,0
IMG-000262,TreatmentB,B02,88.15,254,156.27,993.82,1601.0,908.4,0.9089,0.9226,28.41,0,1
IMG-000263,TreatmentB,B01,92.92,237,211.39,783.58,1284.5,807.8,0.6775,0.9882,23.17,1,0
IMG-000264,Control,B02,105.83,243,199.13,921.38,1357.6,116.9,0.9633,0.9156,11.36,0,0
IMG-000265,TreatmentA,B02,107.32,252,115.3,855.94,1561.4,550.1,0.8542,0.8071,32.04,1,0
IMG-000266,Control,B03,96.1,221,228.95,709.6,1521.5,64.8,0.4702,0.7508,26.31,1,0
IMG-000267,TreatmentB,B03,106.13,244,178.67,770.4,1700.8,782.1,0.8908,0.876,20.3,1,1
IMG-000268,TreatmentB,B01,52.15,248,163.06,661.63,1319.7,1330.4,0.8123,0.9587,32.08,1,1
IMG-000269,TreatmentB,B03,89.76,258,245.82,807.11,1307.2,583.7,0.6964,0.9084,33.42,1,0
IMG-000270,TreatmentA,B01,98.53,252,192.78,512.51,1544.2,354.4,0.745,0.9443,17.92,0,0
IMG-000271,Control,B01,98.62,233,190.52,623.32,1488.2,36.7,0.7047,0.9844,16.51,0,1
IMG-000272,Control,B03,95.09,240,204.03,761.62,1623.6,270.8,0.9621,0.9825,30.91,0,1
IMG-000273,Control,B01,57.29,233,205.49,694.69,1656.5,-107.5,0.9449,0.9057,15.45,0,0
IMG-000274,Control,B02,142.61,225,89.76,801.18,1241.6,545.7,0.8029,0.8397,19.06,0,0
IMG-000275,Control,B03,124.94,255,162.15,919.71,1269.4,359.0,0.7868,0.9513,25.15,0,0
IMG-000276,TreatmentB,B02,111.87,244,177.95,751.92,1491.1,959.8,0.8487,0.9092,19.08,1,1
IMG-000277,Control,B02,61.62,230,152.25,773.04,1702.9,690.1,0.7151,0.9232,19.63,1,0
IMG-000278,TreatmentB,B02,106.34,266,214.58,340.35,1499.7,1238.6,0.7694,0.9353,14.27,1,1
IMG-000279,TreatmentA,B02,104.1,223,129.34,819.41,1492.1,422.1,0.8697,0.9457,58.63,0,1
IMG-000280,Control,B02,90.01,227,167.33,711.05,1700.4,324.9,0.8659,0.8834,9.4,0,1
IMG-000281,TreatmentA,B03,91.81,238,115.46,867.62,1641.7,514.6,0.8529,0.946,18.32,0,1
IMG-000282,TreatmentB,B02,104.12,263,219.14,715.7,1598.3,715.0,0.7871,0.865,25.4,0,1
IMG-000283,TreatmentB,B03,99.93,265,204.29,676.21,1699.9,963.5,0.8157,0.9418,19.92,1,0
IMG-000284,TreatmentA,B02,82.85,242,162.94,926.12,1000.8,491.0,0.6927,0.9965,19.55,1,1
IMG-000285,TreatmentA,B02,104.74,284,141.46,570.69,1292.1,484.1,0.8058,0.9151,26.35,0,0
IMG-000286,Control,B02,88.25,228,184.37,648.17,1460.4,43.4,0.728,0.7488,23.73,0,1
IMG-000287,TreatmentB,B01,111.17,238,197.77,792.06,1847.9,656.4,0.8029,0.853,12.97,1,1
IMG-000288,TreatmentB,B02,99.83,242,193.92,787.49,1768.9,576.1,0.87,0.9175,15.34,0,1
IMG-000289,Control,B01,100.1,240,258.67,712.28,1043.9,34.2,0.7317,0.9249,32.5,0,0
IMG-000290,TreatmentB,B01,97.92,236,245.37,652.66,948.8,596.0,0.7992,0.9236,18.72,1,1
IMG-000291,TreatmentA,B03,80.67,236,172.5,721.24,1381.5,313.1,0.8725,0.9262,26.32,0,1
IMG-000292,Control,B01,140.74,219,239.29,417.14,1355.1,-63.7,0.928,0.8291,54.71,0,1
IMG-000293,TreatmentA,B02,111.96,235,189.88,751.66,2109.6,262.1,0.7813,0.934,17.51,0,1
IMG-000294,Control,B01,98.16,272,183.31,557.26,1363.7,481.3,0.6897,0.9399,14.01,1,1
IMG-000295,TreatmentB,B01,77.95,219,183.65,868.16,1391.0,583.5,0.9015,0.9282,23.96,0,0
IMG-000296,TreatmentB,B03,105.65,246,177.34,342.48,1460.7,1295.0,0.6114,0.8943,12.36,1,1
IMG-000297,Control,B01,93.5,213,225.78,857.2,1965.8,114.5,0.7832,0.803,16.68,0,1
IMG-000298,Control,B02,96.51,237,144.05,637.12,1764.6,12.3,0.8286,0.9322,24.41,0,0
IMG-000299,TreatmentB,B03,79.8,249,197.95,343.49,1364.6,551.1,0.805,0.9386,34.52,0,1
IMG-000300,TreatmentB,B03,94.89,227,164.12,922.63,1362.2,578.8,0.9705,0.9684,42.83,0,0
IMG-000301,TreatmentB,B03,99.91,237,208.26,646.11,1030.2,820.5,0.544,0.7965,54.07,1,1
IMG-000302,TreatmentA,B01,110.2,216,186.46,858.62,1359.4,267.8,0.8917,0.8559,22.52,0,1
IMG-000303,TreatmentA,B01,89.55,235,210.23,813.36,1421.0,273.0,0.6943,0.8041,9.81,1,0
IMG-000304,TreatmentB,B03,111.56,259,137.88,847.89,1516.7,842.3,0.7368,0.9952,16.44,1,0
IMG-000305,Control,B01,104.48,218,140.58,879.24,1771.1,414.2,0.9048,0.9655,13.96,0,1
IMG-000306,TreatmentA,B01,105.64,237,154.35,686.99,1047.5,489.5,0.8546,0.9206,19.48,1,1
IMG-000307,TreatmentA,B02,88.68,214,151.19,765.57,1282.9,521.9,0.718,0.933,21.09,1,1
IMG-000308,Control,B02,92.99,239,224.44,774.35,1784.1,106.3,0.8604,0.9582,17.89,0,0
IMG-000309,TreatmentA,B03,114.94,267,227.16,681.14,1284.8,913.0,0.5477,0.8641,13.7,1,0
IMG-000310,TreatmentA,B03,115.46,265,187.02,1094.7,1003.3,458.8,0.8254,0.9089,26.24,1,0
IMG-000311,Control,B01,98.9,239,117.2,804.56,1414.8,417.2,0.8028,0.8478,23.58,0,0
IMG-000312,Control,B03,92.57,205,208.1,932.37,1547.3,592.2,0.8424,0.9633,18.21,0,1
IMG-000313,TreatmentB,B02,113.95,236,197.41,614.89,1381.5,631.4,0.7367,0.9643,67.43,0,0
IMG-000314,TreatmentB,B03,92.26,250,214.9,947.2,1270.8,913.6,0.8565,0.8883,14.78,1,0
IMG-000315,TreatmentA,B01,88.19,221,168.51,410.98,1759.4,883.7,0.6936,0.8094,15.26,0,0
IMG-000316,TreatmentA,B02,106.69,258,216.59,749.97,1206.8,323.6,0.9196,0.9301,31.34,0,0
IMG-000317,Control,B02,107.71,215,142.15,816.03,927.1,163.8,0.8243,0.7048,41.86,0,0
IMG-000318,TreatmentA,B03,96.58,248,229.87,800.08,1389.2,645.3,0.7398,0.9388,26.16,1,0
IMG-000319,TreatmentA,B01,108.14,228,142.73,742.82,1568.0,249.0,0.8326,0.9472,32.71,0,0
IMG-000320,Control,B01,129.24,252,158.7,571.21,1857.8,182.2,0.6513,0.8492,38.32,1,0
IMG-000321,Control,B01,119.53,221,198.07,286.56,1473.0,1118.1,0.5841,0.9312,27.17,1,0
IMG-000322,TreatmentB,B03,99.04,242,174.1,538.78,1087.1,954.3,0.7277,0.8892,27.53,1,1
IMG-000323,TreatmentA,B02,99.93,254,196.54,815.7,1368.9,722.8,0.8083,0.9761,30.72,0,1
IMG-000324,TreatmentB,B01,96.04,252,186.06,813.29,1496.2,1226.4,0.8662,0.926,61.76,1,0
IMG-000325,TreatmentB,B02,94.79,246,130.88,556.66,954.0,809.8,0.7822,0.9702,36.63,1,1
IMG-000326,TreatmentB,B01,100.91,236,156.21,461.44,1667.3,1539.6,0.8997,0.8706,32.85,1,0
IMG-000327,TreatmentB,B02,104.81,227,216.79,885.95,1473.6,627.2,0.6593,0.8121,30.38,0,0
IMG-000328,TreatmentA,B01,99.51,267,176.53,802.66,1096.0,317.1,0.7272,0.8227,10.87,0,0
IMG-000329,Control,B03,90.74,225,155.49,637.93,1328.8,1103.3,0.8778,0.854,31.97,0,1
IMG-000330,TreatmentA,B01,98.56,233,184.13,939.55,1454.6,571.4,0.8241,0.9034,15.97,0,1
IMG-000331,TreatmentA,B02,111.65,246,176.47,845.89,1919.3,339.5,0.768,0.8381,31.98,1,1
IMG-000332,TreatmentB,B03,81.2,250,148.7,798.47,1206.9,1076.7,0.8508,0.8263,37.1,1,0
IMG-000333,Control,B03,100.54,212,198.79,955.96,1141.9,595.9,0.8432,0.9301,26.3,0,1
IMG-000334,TreatmentA,B03,70.74,248,165.94,854.27,1932.5,349.4,0.7549,0.8755,15.03,0,1
IMG-000335,TreatmentB,B02,111.22,234,208.3,819.34,1489.6,891.5,0.8705,0.8099,21.69,0,1
IMG-000336,TreatmentB,B01,122.98,249,192.27,1067.3,1643.8,823.7,0.9436,0.9339,41.96,0,1
IMG-000337,TreatmentA,B01,83.77,210,222.23,1035.74,1954.6,317.9,0.8873,0.9899,14.95,0,1
IMG-000338,TreatmentA,B01,94.53,247,213.09,845.55,1812.8,237.2,0.8521,0.9108,34.57,0,1
IMG-000339,TreatmentA,B03,106.82,224,149.82,614.66,1487.4,882.8,0.8563,0.949,22.92,1,0
IMG-000340,TreatmentB,B02,98.73,247,174.91,470.82,1805.6,1135.5,0.9722,0.9469,11.92,1,0
IMG-000341,TreatmentB,B02,96.01,262,248.99,866.95,1587.2,649.3,0.9147,0.9023,20.1,0,0
IMG-000342,TreatmentA,B01,98.7,239,178.34,1094.46,1556.6,326.6,0.813,0.9526,11.61,0,1
IMG-000343,TreatmentA,B03,114.84,247,158.36,828.87,1572.7,247.0,0.7962,0.8723,17.0,0,1
IMG-000344,TreatmentB,B01,88.52,232,153.28,888.93,1678.3,809.1,0.9374,0.9525,24.88,0,1
IMG-000345,TreatmentA,B03,112.15,242,192.15,673.39,1844.1,538.9,0.8368,0.8238,25.92,0,0
IMG-000346,TreatmentB,B02,97.88,269,211.89,722.53,1463.2,797.7,0.882,0.9259,44.24,0,1
IMG-000347,TreatmentA,B02,90.83,258,128.11,765.66,1419.8,766.0,0.8951,0.9186,23.47,0,0
IMG-000348,TreatmentB,B01,81.65,259,236.23,523.64,1047.8,971.5,0.7421,0.8408,27.8,0,1
IMG-000349,TreatmentA,B03,87.05,229,137.04,806.68,1304.2,646.3,0.8133,0.9084,29.66,1,0
IMG-000350,TreatmentA,B01,120.25,223,180.38,812.91,1528.7,341.3,0.905,0.8281,42.04,0,1
IMG-000351,TreatmentB,B03,100.85,248,159.41,547.57,1665.3,797.9,0.8924,0.8327,35.49,1,0
IMG-000352,TreatmentB,B01,103.61,223,174.81,531.06,1570.0,1827.4,0.9034,0.8502,26.84,1,1
IMG-000353,Control,B01,72.06,236,180.48,726.15,1374.7,-75.6,0.7804,0.9768,14.24,0,1
IMG-000354,Control,B01,62.19,246,187.14,551.64,1143.7,198.3,0.9604,0.9934,11.74,0,1
IMG-000355,TreatmentA,B03,109.33,222,111.03,665.55,1486.9,689.9,0.8171,0.9122,25.75,0,0
IMG-000356,TreatmentB,B03,100.45,240,181.99,524.9,1322.2,1024.0,0.8497,0.7907,23.96,1,1
IMG-000357,TreatmentB,B02,89.92,246,193.56,905.6,1492.1,1090.1,0.8393,0.9419,11.18,1,1
IMG-000358,TreatmentB,B03,74.34,251,183.9,702.62,1822.3,699.0,0.9345,0.9077,17.15,1,1
IMG-000359,Control,B01,99.72,222,150.96,603.66,1340.5,84.3,0.6158,0.871,19.02,1,0
IMG-000360,Control,B01,91.91,233,135.73,678.89,1278.5,419.3,0.8247,0.8466,17.82,0,1
IMG-000361,TreatmentB,B01,86.71,240,164.18,826.86,1403.9,417.1,0.755,0.895,32.63,0,1
IMG-000362,TreatmentA,B02,79.72,236,194.17,461.65,1315.2,437.6,0.8425,0.8832,11.21,1,1
IMG-000363,TreatmentB,B02,120.85,283,179.78,726.43,1655.1,900.5,0.9136,0.9089,24.82,1,1
IMG-000364,TreatmentB,B03,114.53,262,181.78,665.93,1624.9,440.8,0.685,0.9125,24.02,1,1
IMG-000365,TreatmentB,B02,95.02,233,167.78,492.79,2021.0,1173.8,0.7533,0.9226,37.09,1,0
IMG-000366,TreatmentB,B02,89.52,237,134.39,454.13,884.7,957.1,0.8527,0.8648,35.82,0,1
IMG-000367,Control,B01,113.07,236,123.76,714.01,1709.3,544.1,0.8822,0.9208,32.74,1,0
IMG-000368,TreatmentA,B01,100.11,252,143.91,740.18,1503.8,175.1,0.8946,0.9182,22.86,0,0
IMG-000369,TreatmentB,B02,123.81,244,181.47,614.37,1836.6,802.0,0.8327,0.8888,8.05,1,0
IMG-000370,TreatmentA,B01,137.78,260,150.19,656.27,1195.5,1024.7,0.8028,0.8966,21.32,1,1
IMG-000371,TreatmentB,B03,110.91,278,173.03,573.69,1669.1,1221.0,0.8612,0.9572,16.18,1,1
IMG-000372,Control,B03,103.75,249,152.44,705.15,1517.4,66.0,0.8406,0.9028,19.28,0,1
IMG-000373,TreatmentB,B01,110.26,275,158.33,706.99,1282.9,658.3,0.854,0.9037,23.01,1,0
IMG-000374,TreatmentB,B03,108.05,230,134.38,1058.58,1761.4,1217.1,0.8024,0.9335,44.62,1,1
IMG-000375,TreatmentB,B03,113.1,269,214.82,704.46,1210.5,1252.3,0.9144,0.9553,23.47,1,0
IMG-000376,TreatmentA,B02,78.38,243,212.54,802.49,1607.6,406.7,0.8648,0.9399,22.58,0,1
IMG-000377,TreatmentB,B01,106.61,258,156.2,747.43,1714.2,1789.5,0.8329,0.9366,11.63,1,0
IMG-000378,TreatmentA,B02,92.38,236,153.65,631.78,1476.9,187.4,0.8234,0.8636,15.97,0,1
IMG-000379,Control,B01,113.94,262,132.82,809.15,1042.3,291.6,0.7854,0.9653,23.07,1,0
IMG-000380,TreatmentB,B02,86.62,253,177.7,609.34,1554.0,753.9,0.9784,0.9746,27.13,0,0
IMG-000381,Control,B03,102.91,268,166.65,254.4,1334.3,177.3,0.7488,0.8962,18.97,0,1
IMG-000382,Control,B01,107.23,251,170.2,715.91,1642.1,63.9,0.8125,0.8493,15.54,0,1
IMG-000383,TreatmentA,B01,96.75,260,215.65,797.88,1588.4,1128.2,0.8843,0.8648,17.32,0,0
IMG-000384,TreatmentA,B03,99.72,239,206.67,950.14,1482.4,496.6,0.8078,0.8575,29.58,0,0
IMG-000385,Control,B03,114.93,216,174.21,965.84,1324.6,37.8,0.9099,0.8916,68.03,0,0
IMG-000386,Control,B03,103.78,234,194.22,811.4,1114.5,34.6,0.8412,0.9905,10.51,0,1
IMG-000387,TreatmentB,B02,99.9,243,200.18,791.74,1234.4,536.7,0.908,0.9408,12.7,0,0
IMG-000388,TreatmentB,B02,94.64,262,221.62,560.15,1281.1,988.6,0.8146,0.8977,24.89,1,1
IMG-000389,TreatmentB,B03,107.56,266,176.92,866.58,1139.1,434.1,0.8551,0.854,17.93,1,1
IMG-000390,TreatmentB,B01,91.04,264,188.56,796.0,1486.4,1590.2,0.8053,0.91,15.87,1,0
IMG-000391,TreatmentB,B02,84.43,264,201.27,854.64,1695.7,816.8,0.8461,0.9348,21.27,0,1
IMG-000392,TreatmentB,B03,98.79,245,185.32,930.71,1382.5,613.2,0.7406,0.9626,21.53,1,1
IMG-000393,TreatmentA,B01,104.95,232,166.67,708.88,1151.0,239.4,0.8975,0.8871,27.86,0,0
IMG-000394,TreatmentA,B02,100.56,239,257.34,998.71,1377.4,533.7,0.6818,0.8354,27.58,1,0
IMG-000395,TreatmentB,B03,104.21,255,191.61,684.25,1892.8,909.9,0.8879,0.8452,21.95,1,1
IMG-000396,TreatmentA,B03,93.04,249,205.29,691.73,1309.8,535.7,0.7578,0.8161,11.04,1,0
IMG-000397,TreatmentA,B02,117.71,245,87.85,549.99,1647.3,1013.4,0.8605,0.9274,30.02,1,0
IMG-000398,Control,B01,116.61,210,141.74,561.71,1283.2,508.3,0.8392,0.836,23.82,0,0
IMG-000399,TreatmentA,B02,115.29,245,120.8,798.43,1101.5,555.8,0.7291,0.9599,27.04,1,0
IMG-000400,TreatmentB,B01,117.27,231,217.97,675.76,1389.9,752.4,0.8313,0.7675,33.54,1,0
IMG-000401,TreatmentA,B01,84.4,246,242.77,582.57,1510.3,1227.9,0.8431,0.9147,30.0,1,0
IMG-000402,Control,B02,100.08,229,188.39,653.81,1443.9,16.8,0.7563,0.9431,34.78,1,0
IMG-000403,TreatmentA,B02,103.51,259,179.65,785.79,1222.1,462.1,0.8196,0.9221,20.23,0,0
IMG-000404,Control,B03,122.29,199,228.33,751.4,1051.4,5.4,0.8525,0.9093,32.71,0,0
IMG-000405,Control,B02,100.48,247,212.58,961.52,1682.2,139.0,0.7361,0.9483,62.63,0,1
IMG-000406,TreatmentB,B02,106.79,241,196.23,562.53,1135.0,606.3,0.9596,0.9045,18.66,0,1
IMG-000407,Control,B02,92.12,256,192.02,696.57,1344.8,398.5,0.7796,0.9549,22.33,0,1
IMG-000408,Control,B03,112.16,236,219.82,966.4,1330.8,-81.2,0.9032,0.892,17.07,0,0
IMG-000409,TreatmentA,B03,95.03,248,218.07,682.98,1630.1,744.2,0.8396,0.9366,32.3,0,0
IMG-000410,Control,B02,95.06,262,203.1,636.53,1374.3,1612.9,0.8672,0.9813,27.62,1,0
IMG-000411,Control,B02,94.74,230,226.45,715.25,1163.1,425.1,0.7631,0.8746,12.59,1,0
IMG-000412,Control,B03,101.12,226,206.5,882.46,1796.3,279.8,0.8876,0.8966,14.16,0,1
IMG-000413,Control,B01,92.75,232,222.11,617.26,1250.5,112.6,0.7536,0.9569,26.65,0,1
IMG-000414,TreatmentA,B01,103.35,248,187.52,764.18,1673.2,1238.0,0.7975,0.9366,21.7,1,1
IMG-000415,TreatmentB,B03,98.41,268,138.34,901.3,1372.7,652.3,0.849,0.8937,17.29,1,0
IMG-000416,Control,B01,108.2,252,226.51,683.33,1366.5,473.2,0.5926,0.8502,22.36,1,0
IMG-000417,Control,B03,92.86,217,164.44,755.53,1669.8,525.5,0.5333,0.9155,28.65,1,0
IMG-000418,Control,B02,108.58,209,200.68,596.86,1198.1,-129.4,0.7852,0.8269,29.29,0,1
IMG-000419,TreatmentB,B03,111.96,245,171.44,755.66,1374.3,1180.3,0.7754,0.857,21.23,1,0
IMG-000420,Control,B02,89.77,254,153.74,654.31,2042.0,317.5,0.9177,0.7835,37.31,0,0
IMG-000421,TreatmentA,B03,89.62,262,181.75,618.42,1694.8,324.6,0.7543,0.8949,28.17,1,0
IMG-000422,TreatmentB,B01,99.79,276,229.68,832.84,1261.4,813.4,0.8596,0.809,45.94,1,1
IMG-000423,TreatmentA,B01,70.02,240,208.45,646.51,1031.5,466.0,0.7938,0.9425,18.73,0,1
IMG-000424,TreatmentA,B03,83.8,255,156.63,597.59,1449.3,673.4,0.8444,0.856,15.46,0,1
IMG-000425,TreatmentA,B02,107.85,244,257.45,309.53,1125.1,829.3,0.8766,0.932,24.27,0,0
IMG-000426,TreatmentB,B03,114.21,255,169.87,832.16,1211.1,851.2,0.8359,0.8891,17.74,0,0
IMG-000427,Control,B02,143.45,239,177.71,597.61,919.1,281.2,0.7082,0.95,63.08,0,1
IMG-000428,Control,B03,103.21,226,159.38,840.19,1312.3,249.4,0.7938,0.9517,15.25,0,0
IMG-000429,Control,B02,114.25,224,194.51,738.93,1330.5,239.2,0.6533,0.97,27.79,0,1
IMG-000430,TreatmentA,B01,99.55,226,216.09,757.73,1033.2,346.2,0.8961,0.9595,25.01,0,0
IMG-000431,TreatmentA,B02,125.8,240,158.22,647.18,1381.7,569.0,0.7594,0.9761,24.41,1,1
IMG-000432,Control,B01,99.66,219,178.29,481.39,1201.9,336.5,0.7817,0.8093,45.94,0,1
IMG-000433,TreatmentB,B02,94.96,248,174.9,702.88,1253.3,541.5,0.9272,0.9732,20.92,1,1
IMG-000434,TreatmentA,B02,120.28,240,227.34,748.14,1694.6,458.8,0.755,0.8469,21.21,0,0
IMG-000435,TreatmentA,B02,94.98,261,196.71,839.06,1087.4,565.6,0.656,0.9629,30.91,1,0
IMG-000436,Control,B01,93.19,245,162.19,770.82,1743.8,32.8,0.7792,0.9332,41.09,0,0
IMG-000437,TreatmentA,B01,116.37,250,171.72,837.19,979.4,782.0,0.834,0.8435,28.46,1,0
IMG-000438,TreatmentA,B03,105.14,244,187.67,962.57,1325.1,330.5,0.7421,0.8546,17.59,0,0
IMG-000439,TreatmentB,B03,105.44,264,211.07,720.38,1458.7,1041.8,0.9277,0.858,18.99,1,1
IMG-000440,TreatmentA,B02,105.93,208,198.78,726.85,1175.6,605.0,0.9593,0.9101,18.89,0,0
IMG-000441,TreatmentA,B02,77.93,231,101.31,626.01,1278.1,340.4,0.7464,0.9293,10.25,0,0
IMG-000442,TreatmentB,B03,60.89,248,172.74,704.23,1398.1,778.1,0.4889,0.8593,16.27,1,1
IMG-000443,Control,B03,111.3,210,57.78,629.99,1591.3,180.7,0.6407,0.9565,44.62,1,0
IMG-000444,TreatmentB,B02,135.11,231,204.58,820.17,1500.7,612.6,0.8223,0.971,28.17,1,0
IMG-000445,TreatmentA,B01,100.62,244,214.71,981.15,1085.6,419.5,0.5909,0.8158,26.27,0,0
IMG-000446,TreatmentA,B03,90.14,241,162.12,863.4,1433.0,653.4,0.8795,0.9802,27.43,0,0
IMG-000447,TreatmentA,B01,106.52,237,172.45,643.62,1620.0,797.9,0.7677,0.7512,24.86,1,1
IMG-000448,TreatmentA,B02,104.02,247,182.2,867.43,1592.2,272.7,0.8369,0.9856,44.82,0,1
IMG-000449,TreatmentB,B02,75.92,258,174.99,697.87,1154.2,880.9,0.6908,0.8558,10.97,1,1
IMG-000450,TreatmentB,B02,102.64,263,157.08,650.92,1722.5,559.5,0.7949,0.9543,41.47,1,0
IMG-000451,Control,B02,93.74,226,142.45,599.37,1329.3,35.8,0.8269,0.8603,8.74,0,1
IMG-000452,TreatmentB,B01,76.08,243,127.43,804.72,1262.1,824.7,0.6538,0.8164,14.53,1,0
IMG-000453,TreatmentB,B02,84.3,222,214.06,972.01,1329.9,1527.6,0.7691,0.8288,45.25,0,0
IMG-000454,Control,B03,95.02,257,150.84,747.84,1231.5,-41.4,0.6029,0.926,18.5,0,0
IMG-000455,TreatmentB,B03,90.91,259,163.1,596.7,1665.8,592.3,0.8313,0.9651,14.9,1,0
IMG-000456,TreatmentA,B03,97.89,228,205.42,961.19,1391.1,727.9,0.7502,0.9664,35.07,1,1
IMG-000457,TreatmentB,B03,102.47,253,220.56,777.18,963.1,2250.0,0.6882,0.9654,27.96,1,0
IMG-000458,TreatmentB,B03,141.37,243,194.95,805.9,1035.0,1181.0,0.645,0.7449,27.28,1,0
IMG-000459,Control,B02,102.92,220,155.66,325.33,1540.3,489.3,0.8373,0.9663,38.63,1,1
IMG-000460,TreatmentA,B02,104.48,232,212.79,631.89,1583.7,373.4,0.8757,0.8554,33.16,1,0
IMG-000461,TreatmentB,B01,98.76,256,178.81,739.93,1353.8,1140.0,0.6225,0.9499,19.64,1,1
IMG-000462,Control,B02,91.35,215,218.55,1099.42,1487.2,-43.7,0.7913,0.9486,26.83,0,1
IMG-000463,TreatmentB,B01,137.29,253,172.49,829.83,1460.6,1058.1,0.8634,0.9266,24.23,1,1
IMG-000464,Control,B01,88.68,252,160.43,659.21,1454.0,-104.7,0.6946,0.8922,15.53,1,1
IMG-000465,Control,B02,97.19,225,135.1,1102.24,1247.2,-115.1,0.8844,0.9083,17.16,0,0
IMG-000466,TreatmentA,B03,66.61,204,195.16,923.92,1259.6,312.4,0.4963,0.7988,19.49,1,0
IMG-000467,TreatmentB,B01,106.55,274,190.31,542.75,1311.5,1017.3,0.9712,0.8686,21.16,0,1
IMG-000468,Control,B03,88.96,228,136.8,648.84,815.9,-122.6,0.6532,0.9411,18.36,1,0
IMG-000469,TreatmentB,B03,111.63,266,251.51,816.16,1332.0,1519.8,0.8302,0.9983,31.83,1,0
IMG-000470,TreatmentB,B01,101.84,251,145.86,640.26,1422.3,705.8,0.7561,0.894,27.31,1,0
IMG-000471,Control,B01,92.98,220,165.84,541.67,1689.6,-42.2,0.7315,0.9226,39.29,0,0
IMG-000472,Control,B01,123.18,238,195.64,978.19,1626.5,75.1,0.698,0.8936,20.26,1,1
IMG-000473,Control,B01,114.84,238,209.66,510.73,1770.5,461.0,0.5918,0.9669,42.23,1,0
IMG-000474,Control,B03,98.59,265,223.44,1158.43,1674.1,52.5,0.7749,0.9687,22.31,0,1
IMG-000475,TreatmentB,B01,84.47,269,177.7,709.63,1282.0,674.7,0.8712,0.9556,17.7,1,1
IMG-000476,Control,B02,89.61,240,130.28,1032.68,1640.4,79.4,0.6948,0.913,39.54,0,1
IMG-000477,Control,B01,106.85,252,186.44,751.86,1539.1,251.5,0.8887,0.9317,17.38,0,1
IMG-000478,Control,B01,105.56,208,148.24,768.77,1412.9,459.0,0.7739,0.8368,25.02,1,0
IMG-000479,TreatmentA,B02,110.18,254,171.35,656.57,1085.5,664.8,0.798,0.9699,12.19,0,1
IMG-000480,TreatmentB,B01,123.48,249,167.77,745.15,1756.2,953.9,0.7472,0.9871,15.06,1,1
IMG-000481,Control,B01,94.04,204,241.94,665.39,1824.9,544.6,0.8317,0.7945,18.32,1,0
IMG-000482,Control,B01,110.25,279,126.12,749.34,1551.4,403.0,0.6857,0.98,13.22,1,0
IMG-000483,TreatmentB,B03,94.81,246,177.6,669.05,1841.1,518.5,0.7634,0.9373,44.58,0,0
IMG-000484,TreatmentA,B01,111.56,218,231.49,761.38,1358.9,512.9,0.8499,0.8217,26.09,1,0
IMG-000485,TreatmentB,B02,93.1,256,223.57,663.04,1171.4,1017.3,0.7645,0.9609,27.87,1,1
IMG-000486,TreatmentA,B03,106.48,209,172.19,462.28,1106.0,253.4,0.766,0.9484,21.79,0,1
IMG-000487,TreatmentB,B03,114.75,277,109.57,695.61,1530.3,585.8,0.8812,0.9459,34.22,0,0
IMG-000488,Control,B03,94.87,240,182.68,523.34,1338.9,-141.7,0.6004,0.9874,18.05,1,1
