sample_id,group,batch,measure_1,resting_potential_mv,input_resistance_mohm,membrane_tau_ms,rheobase_pa,ap_threshold_mv,ap_half_width_ms,max_firing_rate_hz,spike_count,adaptation_index,target_a,target_b
NEU-000915,Control,B03,92.14,-62.89,192.1,6.38,209.8,-44.97,0.598,32.5,93,0.4166,0,0
NEU-000916,TreatmentB,B02,87.94,-72.94,157.3,10.01,72.1,-45.89,1.448,88.3,83,0.4572,1,1
NEU-000917,Control,B02,122.24,-64.45,119.3,9.39,114.0,-41.31,0.916,61.0,81,0.3529,1,1
NEU-000918,TreatmentB,B01,66.85,-51.49,120.5,12.87,85.8,-41.26,0.722,54.1,71,0.3158,0,0
NEU-000919,TreatmentA,B02,112.5,-65.85,205.6,13.32,51.4,-45.45,1.373,50.8,74,0.366,0,0
NEU-000920,TreatmentB,B02,102.59,-59.55,193.8,15.83,172.1,-44.44,1.045,71.3,88,0.3098,1,0
NEU-000921,TreatmentA,B01,79.82,-69.49,197.5,11.27,60.5,-37.21,1.305,35.2,81,0.4328,0,1
NEU-000922,TreatmentA,B03,84.55,-60.18,212.1,13.91,83.5,-47.36,1.039,26.5,91,0.1252,0,0
NEU-000923,TreatmentB,B01,80.83,-65.08,179.1,12.42,73.9,-39.77,1.503,76.7,61,0.2264,1,1
NEU-000924,TreatmentB,B01,93.49,-59.47,159.9,12.36,95.5,-43.24,1.146,70.1,88,0.3673,1,1
NEU-000925,TreatmentB,B02,125.99,-75.42,173.8,9.98,126.1,-42.83,0.847,67.9,75,0.3242,1,1
NEU-000926,TreatmentA,B02,73.53,-61.79,251.1,17.65,117.7,-34.59,0.938,32.4,87,0.2529,0,1
NEU-000927,Control,B02,76.5,-66.21,394.9,12.93,145.9,-43.93,1.42,24.5,82,0.6114,0,1
NEU-000928,Control,B01,75.69,-70.49,115.0,4.81,146.0,-38.81,0.963,37.6,72,0.6391,0,0
NEU-000929,Control,B02,84.24,-70.48,150.3,8.83,153.1,-46.25,0.693,24.1,79,0.1892,0,1
NEU-000930,TreatmentB,B02,62.12,-74.76,258.3,20.57,113.8,-34.44,1.302,50.9,83,0.1653,0,0
NEU-000931,TreatmentA,B01,111.02,-61.5,209.4,9.48,164.0,-39.49,1.56,53.7,86,0.4549,1,0
NEU-000932,TreatmentA,B02,134.61,-58.31,93.9,7.04,70.9,-44.05,1.825,40.1,97,0.5125,1,0
NEU-000933,Control,B02,87.44,-66.64,312.0,17.34,106.2,-46.23,1.022,29.7,75,0.2917,0,0
NEU-000934,TreatmentA,B02,104.02,-64.69,299.3,29.41,49.9,-43.54,0.818,50.4,101,0.2349,0,0
NEU-000935,TreatmentA,B01,90.08,-68.69,157.4,13.61,69.5,-40.95,1.879,72.2,93,0.5916,1,1
NEU-000936,Control,B01,102.58,-60.54,80.6,19.41,189.4,-40.9,0.932,51.7,107,0.2011,1,0
NEU-000937,Control,B01,106.54,-65.11,95.8,6.82,67.7,-43.54,0.796,23.7,72,0.2578,0,1
NEU-000938,TreatmentB,B02,78.1,-67.12,251.2,13.85,45.3,-42.99,1.612,48.8,78,0.4553,1,1
NEU-000939,Control,B03,96.51,-61.63,309.7,13.83,104.6,-46.53,1.006,57.5,78,0.3514,1,1
NEU-000940,TreatmentA,B01,113.08,-68.24,345.8,23.1,16.0,-40.65,0.866,29.0,91,0.3898,0,0
NEU-000941,Control,B01,101.26,-75.96,141.5,18.53,170.8,-46.53,1.395,45.0,93,0.2811,0,0
NEU-000942,TreatmentB,B01,120.37,-78.29,164.8,8.45,97.0,-43.37,0.798,49.3,77,0.3277,0,0
NEU-000943,Control,B01,93.36,-71.31,157.0,11.64,131.7,-41.93,0.923,40.6,79,0.5275,0,0
NEU-000944,TreatmentA,B01,73.75,-75.53,413.8,13.01,147.5,-40.94,0.907,64.3,85,0.3293,0,0
NEU-000945,Control,B01,89.18,-55.14,216.6,12.04,95.8,-37.79,1.032,31.6,90,0.1884,0,1
NEU-000946,TreatmentB,B03,103.24,-69.03,128.7,11.61,110.6,-45.09,1.314,83.4,87,0.429,1,1
NEU-000947,TreatmentB,B03,119.79,-64.17,167.9,14.17,104.2,-38.58,0.928,63.4,84,0.4558,1,0
NEU-000948,TreatmentB,B03,90.28,-64.84,293.8,20.39,36.7,-51.79,1.04,46.9,87,0.5155,0,1
NEU-000949,TreatmentB,B02,103.34,-59.18,307.0,16.46,123.0,-47.76,0.97,37.2,88,0.2774,0,0
NEU-000950,Control,B02,89.35,-58.76,241.0,21.84,135.1,-47.15,1.079,50.6,91,0.4094,0,0
NEU-000951,TreatmentA,B02,68.46,-69.37,177.6,15.62,120.8,-45.27,1.234,23.6,82,0.3469,0,0
NEU-000952,Control,B02,111.99,-57.49,117.9,10.23,56.7,-44.82,1.37,17.1,88,0.5021,1,0
NEU-000953,TreatmentA,B03,109.49,-69.31,148.9,10.44,38.4,-50.11,1.36,69.8,87,0.4154,1,0
NEU-000954,Control,B02,75.52,-68.21,185.6,9.25,134.7,-37.11,1.102,62.2,91,0.5314,1,1
NEU-000955,Control,B01,118.82,-71.79,114.9,15.39,60.8,-44.46,1.025,35.5,83,0.3704,1,0
NEU-000956,TreatmentA,B03,88.32,-70.48,95.4,9.05,111.9,-40.38,0.755,46.8,93,0.4174,0,0
NEU-000957,TreatmentA,B03,103.34,-71.75,226.0,10.44,32.4,-36.29,1.074,70.5,88,0.5594,1,0
NEU-000958,TreatmentB,B03,95.42,-68.02,114.4,7.22,72.3,-36.33,1.474,49.7,82,0.3193,1,1
NEU-000959,Control,B03,103.63,-66.03,123.9,31.08,62.5,-47.34,1.471,40.5,61,0.5964,1,1
NEU-000960,Control,B03,96.67,-69.08,121.5,10.8,96.8,-42.01,1.129,37.9,95,0.4989,0,1
NEU-000961,TreatmentA,B03,83.58,-62.81,69.4,12.12,135.0,-43.2,1.132,32.3,84,0.5122,1,1
NEU-000962,TreatmentB,B02,92.37,-61.88,426.2,11.4,50.1,-34.79,1.021,53.4,93,0.5097,1,1
NEU-000963,TreatmentB,B02,81.68,-74.02,207.4,14.72,48.8,-43.87,0.909,62.1,87,0.182,1,0
NEU-000964,TreatmentB,B02,106.09,-70.06,452.8,11.86,45.3,-36.62,0.786,76.4,74,0.1257,0,1
NEU-000965,TreatmentB,B03,110.5,-65.63,102.1,17.3,79.7,-41.91,0.941,63.1,90,0.3072,0,1
NEU-000966,Control,B01,104.17,-61.83,128.2,10.64,112.9,-48.23,1.231,29.5,85,0.6028,1,0
NEU-000967,Control,B02,100.88,-73.4,179.1,9.09,116.0,-40.38,1.24,72.6,72,0.1841,1,1
NEU-000968,TreatmentA,B02,92.73,-59.93,165.6,6.32,143.6,-35.85,1.008,45.0,77,0.4488,1,0
NEU-000969,TreatmentB,B01,105.37,-62.7,196.1,11.03,80.9,-41.12,1.28,67.1,78,0.5034,1,1
NEU-000970,TreatmentB,B02,107.82,-72.78,108.2,8.75,41.7,-48.53,1.04,63.7,83,0.5477,1,0
NEU-000971,Control,B03,99.21,-66.56,154.7,18.1,104.6,-39.47,1.114,16.8,96,0.4512,0,1
NEU-000972,TreatmentA,B02,98.23,-64.43,72.4,9.84,99.7,-51.29,1.27,70.7,89,0.3995,1,1
NEU-000973,TreatmentA,B01,136.15,-61.57,168.5,18.58,98.8,-43.57,0.923,53.0,89,0.2333,1,0
NEU-000974,TreatmentA,B02,95.63,-74.38,167.1,35.33,142.5,-39.11,0.792,55.9,100,0.4397,1,0
NEU-000975,TreatmentB,B01,76.91,-72.23,333.0,8.8,86.0,-39.96,1.153,55.7,82,0.5566,0,0
NEU-000976,TreatmentB,B02,99.34,-78.27,328.0,8.14,111.1,-46.2,0.984,53.3,80,0.1599,0,0
NEU-000977,TreatmentA,B03,93.64,-56.66,202.8,13.11,77.9,-45.89,1.228,31.4,91,0.1642,1,0
NEU-000978,TreatmentA,B01,119.82,-73.95,109.5,11.55,139.3,-36.34,1.101,61.5,92,0.2882,1,0
NEU-000979,TreatmentA,B02,103.69,-50.66,142.5,10.32,92.7,-45.17,1.5,32.0,103,0.4036,1,0
NEU-000980,TreatmentA,B02,110.59,-54.52,184.8,8.21,97.0,-50.54,1.201,47.7,92,0.3827,1,0
NEU-000981,TreatmentA,B02,117.91,-63.55,253.6,13.52,45.1,-49.17,0.957,43.0,66,0.4247,0,1
NEU-000982,TreatmentB,B01,87.52,-67.22,291.3,9.57,151.1,-46.77,0.839,44.1,91,0.1772,0,1
NEU-000983,TreatmentA,B01,104.24,-51.82,189.7,13.69,105.2,-40.68,0.95,45.0,87,0.4485,0,0
NEU-000984,Control,B03,75.3,-59.98,153.5,12.29,56.0,-45.67,1.52,33.3,95,0.405,1,0
NEU-000985,TreatmentB,B01,76.8,-63.15,133.9,9.83,146.0,-40.92,0.896,72.6,104,0.5112,1,0
NEU-000986,TreatmentA,B02,118.3,-62.61,138.1,17.4,111.3,-38.92,1.157,85.0,89,0.5227,1,1
NEU-000987,TreatmentA,B02,100.98,-57.78,129.4,16.34,60.0,-48.58,0.928,46.1,85,0.488,1,0
NEU-000988,TreatmentB,B03,85.27,-62.14,215.1,17.86,71.3,-41.32,0.991,37.5,85,0.1708,0,0
NEU-000989,Control,B01,107.17,-68.37,265.6,12.9,156.3,-42.37,1.346,28.7,95,0.3964,0,1
NEU-000990,TreatmentA,B01,106.01,-65.26,127.9,14.72,143.2,-40.92,1.094,36.6,82,0.6455,0,1
NEU-000991,TreatmentB,B03,86.15,-61.28,214.5,23.47,117.3,-39.63,0.712,59.5,84,0.1612,1,0
NEU-000992,TreatmentB,B01,91.97,-72.62,117.4,10.27,95.3,-39.34,1.971,77.3,67,0.5078,1,0
NEU-000993,Control,B02,93.58,-66.74,212.4,8.19,165.8,-38.27,1.323,50.2,82,0.5338,1,0
NEU-000994,Control,B03,122.55,-63.89,157.8,7.46,134.7,-41.44,1.022,27.8,74,0.7138,0,0
NEU-000995,TreatmentA,B01,102.32,-58.15,286.3,18.28,53.6,-43.22,1.551,30.1,67,0.4083,0,0
NEU-000996,Control,B02,117.83,-66.84,318.0,15.65,172.6,-38.7,0.961,21.5,79,0.6182,0,1
NEU-000997,TreatmentB,B02,109.21,-53.63,248.0,13.92,99.3,-35.64,1.538,65.2,78,0.4696,0,0
NEU-000998,TreatmentB,B03,107.1,-61.81,424.9,9.67,120.2,-40.71,1.091,44.4,78,0.5001,0,1
NEU-000999,TreatmentA,B01,99.02,-61.22,163.3,9.67,55.3,-41.72,1.565,75.7,98,0.5725,1,0
NEU-001000,Control,B03,81.35,-66.05,279.1,22.93,169.9,-38.03,0.924,41.9,80,0.3046,0,1
