sample_id,role,colony,body_mass_g,age_months,resting_metabolic_rate,body_temp_c,hypoxia_survival_min,hyaluronan_mda,cortisol_ng_ml,incisor_wear_score,chirps_per_hour,grooming_events_day,telomere_length_kb,target_a,target_b
NMR-000931,Soldier,Colony-C,33.4,60,0.364,31.3,29.1,4.95,11.69,0.251,22,18,23.09,0,1
NMR-000932,Soldier,Colony-C,30.8,44,0.135,32.4,10.8,6.81,15.61,0.24,30,22,19.25,0,1
NMR-000933,Breeder,Colony-B,29.4,46,0.24,30.0,26.5,7.78,11.61,0.322,23,9,12.97,0,0
NMR-000934,Worker,Colony-C,35.9,46,0.243,33.2,7.3,7.48,9.25,0.158,22,8,20.12,0,0
NMR-000935,Soldier,Colony-B,25.3,20,0.149,32.3,30.7,6.55,16.26,0.136,27,9,13.19,0,1
NMR-000936,Worker,Colony-D,29.2,32,0.251,30.0,13.3,8.81,15.66,0.107,15,9,18.7,0,0
NMR-000937,Worker,Colony-B,26.8,85,0.198,34.5,17.8,8.32,13.71,0.12,27,13,17.83,0,0
NMR-000938,Worker,Colony-D,19.3,61,0.279,31.5,15.3,6.99,14.85,0.44,19,6,15.46,0,1
NMR-000939,Soldier,Colony-E,31.8,39,0.281,32.0,27.6,5.53,10.63,0.229,28,12,22.84,1,1
NMR-000940,Worker,Colony-D,33.8,41,0.106,31.4,16.1,8.12,15.36,0.401,22,9,19.12,1,0
NMR-000941,Worker,Colony-D,29.8,111,0.205,30.9,13.0,7.97,10.24,0.186,23,18,20.35,0,1
NMR-000942,Soldier,Colony-C,31.8,51,0.363,32.4,14.1,8.08,18.11,0.39,18,8,20.39,0,1
NMR-000943,Soldier,Colony-C,34.4,23,0.3,33.2,19.7,5.73,7.12,0.486,32,16,20.18,0,1
NMR-000944,Worker,Colony-A,28.9,17,0.21,32.8,19.5,5.51,13.18,0.483,34,7,17.48,1,1
NMR-000945,Worker,Colony-A,22.7,82,0.264,31.4,13.9,7.46,26.59,0.235,18,12,22.83,0,1
NMR-000946,Worker,Colony-D,26.6,31,0.158,31.5,19.0,5.14,17.62,0.273,20,19,24.65,1,1
NMR-000947,Worker,Colony-E,32.5,25,0.169,32.1,30.5,6.49,20.66,0.422,36,13,17.97,1,1
NMR-000948,Worker,Colony-C,19.3,125,0.279,32.1,14.3,8.24,9.34,0.451,29,8,22.14,0,1
NMR-000949,Queen,Colony-E,38.3,36,0.15,31.8,28.0,7.32,1.66,0.21,28,12,18.61,1,0
NMR-000950,Worker,Colony-B,25.3,63,0.284,30.7,8.3,7.74,23.68,0.664,18,14,16.2,0,0
NMR-000951,Worker,Colony-E,16.1,54,0.334,31.2,34.1,7.05,10.34,0.164,14,7,17.59,0,1
NMR-000952,Worker,Colony-E,27.7,36,0.321,32.9,20.7,4.59,20.59,0.388,24,11,25.71,0,1
NMR-000953,Queen,Colony-E,45.4,71,0.281,32.0,10.7,4.73,9.42,0.036,22,8,19.08,0,1
NMR-000954,Soldier,Colony-D,29.9,42,0.396,32.8,13.9,6.88,19.52,0.308,21,12,21.33,0,1
NMR-000955,Worker,Colony-B,29.1,48,0.246,31.1,17.8,6.66,11.57,0.301,26,7,17.84,0,0
NMR-000956,Soldier,Colony-D,34.7,42,0.269,31.1,19.4,7.06,15.9,0.21,24,14,17.94,0,0
NMR-000957,Worker,Colony-C,19.5,20,0.178,31.4,12.2,7.82,26.64,0.265,32,6,25.99,0,0
NMR-000958,Soldier,Colony-E,31.5,45,0.224,30.8,18.5,5.7,9.23,0.327,31,13,21.47,0,0
NMR-000959,Worker,Colony-E,15.6,47,0.429,32.4,12.0,6.52,13.9,0.091,22,13,18.11,0,1
NMR-000960,Worker,Colony-E,23.0,35,0.193,33.4,8.7,7.75,9.81,0.264,32,7,18.89,0,0
NMR-000961,Worker,Colony-C,29.2,30,0.206,32.1,23.6,6.9,40.1,0.177,27,10,23.67,1,1
NMR-000962,Worker,Colony-C,26.0,98,0.461,32.4,33.6,6.63,32.35,0.141,20,13,14.77,0,1
NMR-000963,Breeder,Colony-E,37.8,32,0.378,31.3,8.8,7.79,9.75,0.109,26,11,23.56,0,0
NMR-000964,Worker,Colony-D,24.7,14,0.255,32.3,10.5,5.22,12.2,0.371,30,11,21.7,1,1
NMR-000965,Breeder,Colony-C,33.8,56,0.323,32.4,21.7,7.22,4.05,0.193,30,7,21.39,1,1
NMR-000966,Worker,Colony-E,25.7,103,0.256,32.4,15.7,7.83,14.2,0.156,21,19,22.11,1,1
NMR-000967,Soldier,Colony-B,35.6,65,0.278,30.2,22.6,4.68,4.53,0.275,26,12,20.15,1,0
NMR-000968,Soldier,Colony-E,28.5,80,0.273,32.7,14.3,9.1,5.91,0.349,25,11,28.83,0,1
NMR-000969,Worker,Colony-C,30.2,23,0.213,32.3,23.1,7.14,8.94,0.176,25,13,18.18,1,1
NMR-000970,Soldier,Colony-B,38.1,145,0.269,31.8,18.4,8.24,9.42,0.255,27,13,12.92,0,1
NMR-000971,Worker,Colony-D,24.4,34,0.276,31.4,6.5,8.26,18.05,0.079,21,13,22.03,1,0
NMR-000972,Worker,Colony-A,31.6,60,0.292,31.1,34.3,7.41,13.29,0.227,27,12,18.86,1,0
NMR-000973,Worker,Colony-C,21.4,45,0.399,31.6,19.1,5.93,13.5,0.495,25,10,19.04,0,1
NMR-000974,Worker,Colony-B,23.1,18,0.241,31.4,24.3,6.88,32.26,0.494,19,7,16.18,0,0
NMR-000975,Soldier,Colony-E,24.0,30,0.386,34.1,18.1,7.34,15.97,0.246,25,7,19.03,0,0
NMR-000976,Worker,Colony-E,28.6,40,0.266,32.4,15.5,7.04,14.13,0.212,12,16,19.66,0,0
NMR-000977,Soldier,Colony-E,23.9,22,0.3,32.2,7.6,7.98,8.11,0.047,23,11,15.28,0,0
NMR-000978,Soldier,Colony-B,35.0,21,0.28,32.2,3.6,5.26,6.62,0.207,31,10,20.01,0,1
NMR-000979,Worker,Colony-E,28.1,33,0.147,31.6,39.5,9.66,20.42,0.473,28,11,23.18,1,0
NMR-000980,Worker,Colony-E,25.8,55,0.173,32.3,17.3,7.74,13.77,0.147,25,12,19.1,1,1
NMR-000981,Soldier,Colony-A,30.3,49,0.297,31.6,17.8,7.9,11.07,0.442,27,14,20.02,0,0
NMR-000982,Worker,Colony-D,28.3,40,0.181,31.5,13.4,6.36,17.07,0.326,19,12,18.4,1,1
NMR-000983,Breeder,Colony-E,39.4,37,0.24,32.6,11.4,7.09,0.51,0.281,22,8,17.7,0,1
NMR-000984,Worker,Colony-E,31.4,58,0.245,32.0,55.8,7.48,30.29,0.348,16,10,25.8,1,0
NMR-000985,Worker,Colony-B,36.0,45,0.219,31.8,25.5,5.14,8.36,0.186,30,12,16.73,1,1
NMR-000986,Worker,Colony-A,34.8,70,0.274,32.3,26.3,6.01,15.25,0.214,28,9,24.16,1,1
NMR-000987,Worker,Colony-E,18.2,51,0.272,31.9,12.9,8.35,26.23,0.169,24,11,25.23,1,1
NMR-000988,Worker,Colony-D,31.0,48,0.2,30.5,10.9,7.01,14.79,0.343,33,12,24.11,1,0
NMR-000989,Soldier,Colony-D,33.2,59,0.333,31.6,41.0,6.35,16.63,0.276,26,9,16.59,1,1
NMR-000990,Soldier,Colony-A,32.6,26,0.251,31.9,18.4,5.43,9.06,0.192,20,9,19.03,1,1
NMR-000991,Soldier,Colony-A,34.7,31,0.241,32.8,22.4,5.47,7.73,0.34,23,12,21.2,1,1
NMR-000992,Soldier,Colony-D,31.3,81,0.221,32.7,8.1,4.12,14.25,0.368,26,14,13.16,0,0
NMR-000993,Breeder,Colony-B,34.5,51,0.308,32.6,22.3,6.88,3.33,0.363,22,7,18.06,1,1
NMR-000994,Breeder,Colony-E,28.9,102,0.354,31.7,33.5,7.06,0.78,0.485,23,10,16.62,0,1
NMR-000995,Worker,Colony-A,30.3,29,0.256,32.2,15.8,5.79,14.72,0.218,25,9,19.11,0,1
NMR-000996,Soldier,Colony-E,37.7,64,0.237,30.8,18.3,6.18,22.38,0.1,24,10,14.73,0,0
NMR-000997,Worker,Colony-B,23.4,35,0.331,33.9,18.6,7.82,13.08,0.258,21,14,17.05,0,0
NMR-000998,Breeder,Colony-C,31.9,30,0.222,31.7,13.4,7.56,7.21,0.427,24,9,19.36,1,0
NMR-000999,Soldier,Colony-B,30.3,31,0.201,32.2,22.4,4.87,23.39,0.225,17,11,25.58,1,1
NMR-001000,Worker,Colony-E,18.0,61,0.245,31.7,5.8,8.11,9.52,0.208,18,13,21.57,1,1
