sample_id,group,batch,measure_1,resolution_ang,r_free,chain_length_aa,molecular_weight_kda,fraction_helix,fraction_sheet,mean_b_factor,radius_gyration_ang,ligand_count,isoelectric_point,target_a,target_b
STR-505396,TreatmentA,B01,76.44,3.02,0.1797,372,37.89,0.4031,0.2088,36.58,15.42,3,5.54,0,0
STR-508354,Control,B02,112.9,2.73,0.2392,546,63.16,0.5342,0.3766,55.89,14.15,0,7.73,0,1
STR-502667,Control,B03,107.99,2.97,0.2003,149,25.27,0.3339,0.0955,83.39,34.66,6,8.3,0,1
STR-508867,TreatmentA,B02,96.84,1.37,0.2158,373,46.3,0.3394,0.2886,23.74,19.01,0,8.19,1,0
STR-502173,TreatmentA,B03,93.88,0.95,0.3137,129,36.5,0.4923,0.4451,12.26,23.93,1,6.23,1,1
STR-507828,Control,B01,86.33,2.04,0.2568,267,35.51,0.5201,0.317,25.05,22.68,1,5.51,0,1
STR-501594,TreatmentA,B03,130.5,2.64,0.232,361,8.97,0.7929,0.3037,34.61,30.57,0,8.0,1,1
STR-502445,TreatmentB,B01,92.6,1.0,0.2616,147,28.42,0.4909,0.1724,15.33,29.93,2,6.61,1,1
STR-508594,Control,B01,96.58,2.66,0.2402,351,32.58,0.2582,0.2284,42.63,36.44,2,5.63,0,1
STR-500955,TreatmentB,B03,84.85,0.69,0.2261,343,20.19,0.5426,0.3142,10.47,26.04,4,6.18,1,1
STR-500463,TreatmentB,B03,77.78,3.24,0.3209,525,54.06,0.3838,0.3063,23.67,21.11,1,9.09,0,0
STR-507636,TreatmentA,B01,89.92,1.61,0.2281,643,11.09,0.3762,0.3742,25.9,26.73,2,5.54,0,0
STR-504646,TreatmentA,B02,132.55,2.73,0.1984,159,25.14,0.3636,0.2669,23.45,19.48,0,5.83,1,1
STR-500896,Control,B03,93.8,1.6,0.2651,223,30.18,0.3933,0.4064,19.77,4.94,5,7.26,1,1
STR-507194,Control,B01,117.68,2.2,0.237,240,14.66,0.663,0.4289,31.83,36.23,3,5.27,0,1
STR-509031,Control,B02,94.45,3.19,0.1972,157,14.55,0.3253,0.3063,73.27,16.33,4,4.49,0,0
STR-507746,TreatmentB,B02,105.58,1.4,0.2252,635,11.19,0.7595,0.327,3.27,24.33,2,5.17,1,1
STR-505821,Control,B02,86.61,1.98,0.25,197,33.74,0.4826,0.2358,46.85,17.38,1,9.51,0,0
STR-500111,TreatmentB,B01,101.52,1.1,0.2489,235,111.7,0.3373,0.4677,8.88,15.59,1,6.39,1,0
STR-503575,Control,B02,110.22,1.99,0.2034,135,24.51,0.2581,0.1116,60.75,19.23,2,6.77,0,1
STR-501406,TreatmentA,B03,106.02,2.32,0.2337,84,14.39,0.2825,0.2072,46.13,26.15,5,7.3,0,1
STR-508129,Control,B03,90.67,2.61,0.2539,565,62.01,0.2801,0.2833,46.81,27.9,3,9.56,0,0
STR-502261,Control,B02,106.5,2.68,0.2112,80,27.45,0.5975,0.2697,44.4,30.99,2,8.61,1,0
STR-503189,Control,B02,95.27,1.38,0.2925,327,116.05,0.4345,0.227,37.31,28.27,0,4.67,1,0
STR-509771,TreatmentA,B03,130.09,2.63,0.2585,128,12.68,0.3473,0.1946,32.42,33.23,1,7.15,0,1
STR-504711,TreatmentA,B02,111.99,2.11,0.26,236,39.43,0.2219,0.1244,13.22,34.71,5,5.76,0,1
STR-501963,Control,B03,99.32,1.87,0.2304,100,19.43,0.2511,0.3615,49.67,28.9,2,4.42,0,0
STR-505784,TreatmentA,B01,84.97,1.37,0.2237,310,28.49,0.4632,0.3155,21.03,29.08,1,7.53,1,1
STR-507661,Control,B01,98.39,2.16,0.2605,479,16.88,0.4631,0.3486,74.39,19.26,2,5.01,0,0
STR-504852,TreatmentB,B02,96.92,1.41,0.271,109,19.83,0.4292,0.2771,14.43,20.42,5,5.88,0,1
STR-503507,Control,B02,119.63,1.59,0.228,530,27.01,0.4041,0.4237,23.14,23.17,2,6.81,1,0
STR-500295,TreatmentB,B03,81.69,1.15,0.3018,226,32.19,0.3678,0.1888,25.51,23.0,4,6.44,0,1
STR-501041,Control,B03,84.46,2.33,0.2153,178,56.45,0.3255,0.2417,38.01,42.68,4,6.85,0,1
STR-502634,TreatmentB,B02,87.71,2.1,0.2436,358,49.37,0.3784,0.4444,13.97,12.72,3,6.13,0,1
STR-502216,Control,B03,117.18,2.68,0.3017,61,67.9,0.4874,0.1376,49.23,20.95,2,5.76,0,0
STR-502191,TreatmentA,B01,74.23,2.56,0.2321,488,29.08,0.4204,0.2861,26.1,23.27,7,7.12,1,1
STR-501676,TreatmentA,B02,99.89,1.73,0.2645,109,37.21,0.6619,0.346,35.86,22.82,4,7.59,0,1
STR-509095,TreatmentB,B03,115.63,0.65,0.3098,717,18.8,0.3965,0.206,43.6,30.34,6,6.71,1,1
STR-505858,TreatmentB,B03,97.03,1.16,0.2763,519,27.91,0.503,0.2265,32.52,31.23,2,7.18,0,1
STR-509555,TreatmentB,B01,92.89,1.01,0.2976,284,51.91,0.2632,0.2683,62.13,29.64,2,6.35,1,1
STR-506785,TreatmentA,B01,129.6,1.82,0.2697,305,53.3,0.523,0.2601,14.19,28.03,2,8.58,1,0
STR-504626,TreatmentB,B03,107.27,1.93,0.2207,653,39.42,0.5633,0.1557,20.69,41.05,3,9.52,1,0
STR-502064,Control,B03,103.63,1.68,0.244,332,34.99,0.3191,0.223,38.03,28.49,2,6.56,0,0
STR-506254,TreatmentB,B03,100.78,2.3,0.2297,264,23.12,0.4736,0.379,52.0,29.11,0,6.5,0,1
STR-501175,TreatmentA,B03,97.36,0.99,0.2385,211,11.23,0.4604,0.3649,42.85,24.74,2,5.13,1,0
STR-504680,TreatmentA,B03,125.22,2.68,0.2178,148,59.49,0.4067,0.329,13.94,18.05,0,6.43,0,0
STR-507032,TreatmentB,B03,113.67,0.96,0.193,206,21.91,0.3964,0.0888,1.45,23.12,5,8.9,1,0
STR-506841,TreatmentB,B02,126.28,1.04,0.2093,187,21.69,0.304,0.2316,29.51,15.48,2,5.25,1,1
STR-509180,TreatmentB,B03,108.51,1.1,0.2096,211,20.56,0.3826,0.4279,14.88,22.69,3,9.83,0,0
STR-502990,Control,B02,120.5,2.83,0.1368,279,29.94,0.1916,0.407,71.29,21.89,1,6.2,1,0
STR-503171,TreatmentA,B01,103.96,1.61,0.2712,334,17.7,0.5007,0.1886,55.11,30.36,2,7.07,0,0
STR-508322,Control,B01,93.14,3.25,0.235,260,12.78,0.3813,0.4905,29.77,26.91,6,7.23,0,1
STR-505181,TreatmentB,B02,102.21,2.93,0.2138,251,40.73,0.588,0.2271,38.36,25.54,2,7.83,0,0
STR-505429,Control,B01,96.73,2.24,0.2627,748,100.72,0.3636,0.1143,33.48,21.31,3,6.73,0,1
STR-508969,Control,B01,97.88,3.99,0.2076,221,79.6,0.3918,0.2523,32.18,26.66,2,7.33,0,1
STR-502269,TreatmentB,B02,114.7,0.68,0.1842,382,74.35,0.2514,0.1519,22.83,21.53,3,5.2,1,1
STR-508240,TreatmentB,B01,88.64,1.21,0.2621,251,15.63,0.436,0.4335,9.13,22.61,0,5.55,1,1
STR-505350,Control,B03,110.01,3.94,0.2669,415,32.15,0.1342,0.5018,58.29,22.11,5,7.06,0,0
STR-506333,TreatmentB,B02,113.13,1.25,0.2596,443,104.13,0.4188,0.1421,24.16,17.82,2,6.81,1,1
STR-500913,TreatmentA,B02,97.79,2.62,0.2084,383,21.04,0.5992,0.2578,35.27,18.23,0,8.03,0,0
STR-509248,TreatmentA,B03,98.91,1.43,0.2727,298,19.99,0.4241,0.2697,10.46,31.47,1,9.02,1,0
STR-502617,TreatmentA,B03,106.84,1.26,0.2007,315,18.83,0.3329,0.3862,71.63,17.03,1,9.05,0,0
STR-509854,Control,B01,87.3,2.19,0.2147,187,49.89,0.4294,0.3144,59.46,20.36,3,7.28,0,1
STR-500202,TreatmentB,B01,118.19,0.94,0.3153,430,72.05,0.2566,0.5416,56.75,23.2,1,8.74,0,0
STR-505802,TreatmentB,B02,133.61,0.87,0.2783,121,64.46,0.1906,0.2738,4.52,30.56,2,6.6,1,1
STR-508849,Control,B03,99.49,1.69,0.2456,227,29.59,0.5961,0.2802,50.85,24.28,5,7.7,0,0
STR-507168,Control,B02,98.69,2.03,0.2607,565,37.69,0.5608,0.2073,28.3,26.36,1,6.5,0,1
STR-508764,TreatmentA,B01,102.42,1.14,0.1933,283,96.72,0.2394,0.3335,36.87,33.22,2,8.92,1,0
STR-500465,TreatmentB,B01,120.07,0.87,0.1946,310,33.94,0.367,0.4488,36.36,22.08,2,6.64,1,0
STR-508490,Control,B03,115.59,1.86,0.2396,494,43.58,0.5507,0.4848,17.75,20.93,5,8.53,0,1
STR-500328,TreatmentB,B01,85.13,0.55,0.2379,81,80.67,0.5721,0.5936,29.42,18.29,0,6.51,1,1
STR-502920,TreatmentA,B01,84.4,1.68,0.2279,281,21.57,0.3549,0.0815,15.17,24.85,1,8.1,1,1
STR-501882,TreatmentA,B01,95.97,1.3,0.2823,868,32.78,0.5132,0.3655,23.59,32.29,1,5.88,0,1
STR-506554,TreatmentB,B03,80.0,1.07,0.2245,293,53.83,0.2806,0.252,10.13,25.69,2,7.48,1,1
STR-500987,Control,B01,109.45,3.28,0.1921,181,7.54,0.7804,0.1611,41.33,15.18,1,6.5,0,0
STR-505304,Control,B01,102.57,1.7,0.2814,318,17.68,0.4014,0.3664,40.35,25.95,2,6.06,1,0
STR-502514,TreatmentB,B03,104.21,1.02,0.2621,107,59.9,0.6432,0.1876,19.55,33.79,1,5.96,1,0
STR-503696,TreatmentA,B03,116.3,1.04,0.2229,100,47.4,0.4612,0.1731,46.12,26.31,1,6.55,1,0
STR-502075,TreatmentB,B03,101.27,1.16,0.2192,98,54.92,0.5033,0.2035,13.76,18.83,2,5.56,1,0
STR-500134,TreatmentA,B02,97.7,2.02,0.2163,286,56.24,0.3817,0.2201,34.69,21.45,2,6.71,1,1
STR-504199,TreatmentB,B01,92.47,2.24,0.2806,354,18.0,0.2394,0.3927,27.57,17.45,3,8.87,0,0
STR-508436,TreatmentB,B01,95.77,0.52,0.2032,77,18.29,0.5901,0.2791,28.1,23.51,1,5.8,1,0
STR-502407,TreatmentA,B03,126.32,1.65,0.2245,158,33.48,0.4112,0.1293,24.06,16.54,3,8.11,1,0
STR-508678,Control,B02,122.1,2.91,0.2566,212,26.37,0.2461,0.3256,75.67,17.13,3,10.65,0,0
STR-502611,TreatmentA,B02,89.02,1.08,0.2607,130,27.3,0.5739,0.1903,20.85,42.41,0,7.11,0,0
STR-507687,Control,B01,93.07,2.78,0.2034,210,26.95,0.4387,0.2285,83.92,22.24,1,5.68,0,1
STR-505734,TreatmentA,B02,92.08,0.97,0.2224,211,20.98,0.4355,0.3315,29.01,34.22,3,6.57,1,1
STR-501524,TreatmentA,B03,91.99,1.93,0.2733,496,67.74,0.4895,0.3099,33.56,21.92,2,8.49,1,0
STR-503194,TreatmentA,B03,91.98,0.95,0.2838,418,38.81,0.3869,0.3422,76.59,26.83,0,6.61,1,0
STR-500682,TreatmentA,B01,124.27,1.83,0.2157,217,22.68,0.3858,0.3434,32.24,16.45,1,4.74,1,0
STR-503386,Control,B03,110.85,2.01,0.2287,167,78.71,0.4679,0.2915,45.63,15.97,1,5.87,0,0
STR-506623,TreatmentA,B01,104.93,2.33,0.2624,413,28.21,0.6104,0.1651,26.17,26.81,1,6.5,0,0
STR-507240,TreatmentA,B03,103.25,0.84,0.2669,438,31.63,0.655,0.47,28.07,23.64,1,7.1,1,1
STR-505770,TreatmentB,B03,67.22,1.35,0.2936,289,42.34,0.3196,0.502,43.99,27.45,1,8.56,0,0
STR-505503,TreatmentA,B02,116.25,2.8,0.2618,715,21.09,0.5226,0.2623,15.21,22.27,2,5.24,0,0
STR-508001,Control,B03,120.68,1.92,0.2731,69,71.94,0.5028,0.178,23.21,22.58,4,5.86,0,0
STR-508623,TreatmentB,B01,114.4,0.94,0.1845,225,37.38,0.6098,0.3019,32.71,35.02,2,8.27,1,1
STR-500745,TreatmentB,B01,100.19,2.13,0.2345,190,29.98,0.4618,0.4431,17.33,24.4,5,6.22,0,1
STR-506048,TreatmentA,B01,100.44,2.0,0.2363,358,23.2,0.2515,0.1197,45.49,27.58,2,7.83,1,1
STR-503728,TreatmentB,B01,96.38,1.47,0.2058,276,31.77,0.3957,0.1275,50.75,27.8,1,6.08,1,1
STR-509077,TreatmentA,B02,111.15,2.02,0.1921,113,16.49,0.4821,0.2431,18.55,10.07,3,8.32,0,0
STR-501757,TreatmentB,B03,91.76,1.0,0.2226,380,77.72,0.2155,0.2639,26.81,27.84,4,5.43,1,0
STR-503205,Control,B02,86.73,3.69,0.1625,313,36.97,0.2484,0.2356,51.15,20.63,6,4.47,0,0
STR-505134,TreatmentA,B01,102.89,2.15,0.286,311,6.93,0.655,0.3303,28.95,20.04,3,8.18,0,1
STR-509043,TreatmentB,B03,126.59,0.99,0.2405,548,62.88,0.3416,0.3873,24.17,36.04,2,6.51,1,1
STR-505943,TreatmentB,B01,85.1,2.3,0.2047,456,29.13,0.752,0.2077,41.96,17.73,2,5.76,0,0
STR-502636,TreatmentB,B01,126.82,1.73,0.2283,229,32.16,0.3474,0.4807,33.4,22.97,2,5.62,1,0
STR-507225,Control,B02,121.19,2.92,0.1805,856,28.28,0.4234,0.296,27.45,30.8,5,5.81,1,0
STR-507447,Control,B02,102.18,2.62,0.2189,154,24.69,0.4438,0.5531,29.21,18.2,2,6.34,1,1
STR-502686,TreatmentB,B01,93.63,1.89,0.258,418,29.54,0.3914,0.488,20.05,19.88,3,10.05,0,0
STR-503029,TreatmentB,B01,88.48,2.37,0.2091,152,54.16,0.4339,0.3088,19.19,28.9,3,7.58,1,0
STR-509332,Control,B01,98.97,2.62,0.2448,191,57.19,0.1015,0.3469,64.72,28.84,1,5.58,0,0
STR-506427,TreatmentB,B02,114.92,1.91,0.2722,167,17.96,0.4406,0.0969,19.05,24.32,2,7.52,0,0
STR-503919,TreatmentA,B02,90.86,2.04,0.268,307,67.6,0.3442,0.4876,22.75,13.87,4,6.78,1,1
STR-500335,Control,B02,110.95,1.38,0.2566,389,24.27,0.438,0.2558,28.68,24.79,4,4.41,1,0
STR-503990,TreatmentB,B01,91.78,1.65,0.2315,102,14.45,0.2953,0.3998,12.94,32.37,2,6.39,1,0
STR-508559,TreatmentB,B03,117.44,1.79,0.2193,218,36.72,0.5727,0.2862,29.24,30.96,3,6.98,1,1
STR-507396,TreatmentB,B03,98.1,2.41,0.2113,1069,51.35,0.4835,0.1866,25.01,20.46,3,6.18,0,0
STR-507862,Control,B03,78.38,1.48,0.2118,126,17.42,0.5179,0.2141,43.9,23.25,0,4.38,1,0
STR-503063,Control,B02,84.81,2.85,0.2527,415,18.22,0.328,0.1762,43.03,39.22,2,5.45,0,1
STR-506875,Control,B01,102.86,1.42,0.2432,67,48.73,0.545,0.3178,22.65,25.77,4,4.75,0,0
STR-502016,TreatmentB,B01,102.2,1.15,0.2716,831,19.75,0.4304,0.4311,11.06,21.63,1,7.19,1,1
STR-509754,TreatmentA,B03,107.73,3.03,0.2136,77,52.18,0.5749,0.4292,18.04,22.03,3,6.92,0,1
STR-505275,TreatmentA,B03,116.38,2.7,0.2152,595,106.22,0.2117,0.447,17.29,41.32,2,4.85,1,0
STR-509288,TreatmentA,B02,133.86,3.52,0.2825,253,29.53,0.4423,0.2338,29.32,23.57,1,5.57,0,0
STR-507385,TreatmentA,B01,85.42,1.78,0.2658,345,50.14,0.6312,0.2269,24.53,23.79,3,7.57,0,0
STR-503518,Control,B02,107.54,2.42,0.216,300,16.16,0.5453,0.4913,62.79,29.27,3,6.78,0,1
STR-506251,TreatmentA,B02,110.13,2.04,0.2197,184,87.14,0.2242,0.3081,24.65,17.64,4,5.95,1,0
STR-504720,TreatmentB,B01,106.21,1.44,0.232,170,33.48,0.3695,0.2227,53.35,34.43,1,5.75,1,1
STR-504049,TreatmentB,B03,112.8,1.82,0.2723,523,79.65,0.3801,0.2962,16.16,26.46,1,5.67,0,0
STR-509425,TreatmentB,B02,98.39,1.79,0.1667,104,71.04,0.0889,0.2278,28.9,30.29,4,6.72,1,1
STR-501847,TreatmentA,B03,93.77,2.43,0.2585,189,16.94,0.8047,0.1064,17.74,28.34,4,5.43,0,0
STR-506575,TreatmentA,B02,105.53,1.82,0.262,400,36.57,0.6536,0.1913,23.87,22.72,2,6.02,0,0
STR-509894,TreatmentA,B01,94.3,1.75,0.2592,127,31.93,0.7264,0.2523,13.35,31.34,4,6.97,0,1
STR-509149,Control,B01,104.07,2.85,0.3008,277,60.88,0.3488,0.3655,49.08,18.32,0,7.31,0,1
STR-500347,TreatmentB,B03,77.14,2.41,0.231,121,128.93,0.2732,0.2403,13.98,19.54,1,6.93,0,1
STR-502097,TreatmentB,B01,115.97,1.7,0.2455,203,7.4,0.5761,0.4185,9.96,33.53,2,7.92,1,1
STR-508725,Control,B01,107.46,2.63,0.2465,126,100.62,0.2698,0.2661,23.77,21.83,2,5.74,0,0
STR-502367,TreatmentA,B03,79.52,1.3,0.224,55,25.07,0.352,0.497,40.49,18.6,6,7.69,1,0
STR-508068,TreatmentB,B01,73.38,1.22,0.2295,259,52.91,0.522,0.2544,47.37,27.18,3,7.35,1,1
STR-505780,Control,B02,106.57,2.37,0.1998,372,41.12,0.5458,0.4168,28.34,20.3,3,6.47,0,1
STR-503129,TreatmentB,B01,125.03,1.1,0.2407,68,14.12,0.5101,0.2526,15.21,39.26,3,6.7,1,1
STR-507437,Control,B03,93.96,1.96,0.2637,256,46.08,0.5088,0.4755,46.03,19.75,2,6.66,0,1
STR-500568,TreatmentA,B01,118.07,2.05,0.221,88,15.53,0.2888,0.5657,27.07,26.41,2,6.48,1,0
STR-500230,TreatmentB,B01,90.43,0.77,0.2777,277,37.23,0.2599,0.3718,28.78,29.26,2,4.11,1,0
STR-502122,Control,B01,101.6,1.47,0.2682,638,34.82,0.4026,0.5335,19.4,38.95,2,7.54,0,0
STR-507681,TreatmentA,B02,107.42,1.9,0.243,135,26.78,0.6366,0.0889,36.0,31.47,2,4.76,0,0
STR-503908,TreatmentA,B02,93.67,1.07,0.1827,65,29.82,0.1861,0.4281,40.46,22.69,3,4.65,1,0
STR-505310,TreatmentA,B02,84.05,2.69,0.2799,249,22.43,0.0964,0.1801,53.37,28.41,5,6.05,0,1
STR-509047,Control,B03,117.58,2.57,0.2522,270,49.45,0.4466,0.1907,21.42,27.43,1,7.81,0,0
STR-506898,TreatmentA,B01,88.15,1.58,0.3218,198,42.46,0.3383,0.5372,22.05,34.88,2,5.32,0,0
STR-507745,TreatmentA,B03,110.69,1.92,0.2237,874,11.6,0.213,0.2888,55.14,25.27,1,5.57,0,0
STR-500128,TreatmentA,B03,90.55,1.0,0.2409,189,30.51,0.5823,0.4352,20.16,18.69,4,8.23,1,1
STR-506746,Control,B03,92.46,1.9,0.2551,467,58.92,0.4114,0.4033,43.69,21.33,1,6.41,0,1
STR-507404,TreatmentB,B03,118.8,1.03,0.1724,335,25.27,0.3583,0.1589,34.5,35.68,2,3.72,1,0
STR-505387,TreatmentB,B01,88.66,1.35,0.2815,405,59.91,0.4559,0.3765,6.45,21.19,3,9.51,1,0
STR-508260,Control,B03,100.9,2.28,0.2911,88,14.88,0.2235,0.3182,40.68,25.25,4,5.29,0,0
STR-500452,TreatmentA,B01,94.67,1.16,0.2251,635,50.73,0.4381,0.3869,37.66,27.42,1,7.11,1,1
STR-506610,TreatmentB,B02,90.58,0.47,0.1989,227,64.89,0.3726,0.1328,34.13,35.12,4,6.05,0,1
STR-502883,Control,B02,75.69,3.16,0.27,259,28.89,0.3352,0.1952,71.21,26.5,0,8.06,1,0
STR-506577,TreatmentA,B01,93.18,3.08,0.2237,247,29.49,0.1746,0.4618,19.2,25.34,3,7.56,1,0
STR-504836,TreatmentB,B01,95.99,2.03,0.21,214,47.53,0.6437,0.0694,17.37,25.12,4,7.18,1,0
STR-509820,TreatmentA,B03,97.09,2.22,0.1836,224,50.07,0.4642,0.2876,30.56,12.21,1,5.21,0,0
STR-507204,TreatmentB,B02,104.19,2.39,0.1924,249,42.28,0.511,0.3811,5.56,12.08,2,6.65,1,1
STR-505663,TreatmentB,B03,94.38,0.77,0.2182,467,87.43,0.6662,0.2228,12.24,22.44,6,5.56,1,0
STR-502189,TreatmentB,B01,91.91,0.86,0.2218,219,73.73,0.2866,0.2859,47.43,24.61,0,6.29,0,1
STR-508628,TreatmentB,B02,121.19,0.72,0.3097,212,65.47,0.5344,0.2796,36.63,28.22,4,10.48,0,0
STR-504669,TreatmentB,B03,91.63,1.7,0.2432,330,28.58,0.4595,0.5197,7.14,28.56,1,8.2,1,1
STR-504399,Control,B01,129.63,2.52,0.237,129,22.3,0.4393,0.2902,26.64,23.96,3,9.06,1,0
STR-505629,Control,B03,101.86,1.76,0.2016,133,192.21,0.4447,0.3081,52.22,23.58,0,7.37,1,1
STR-509969,TreatmentB,B02,73.59,1.57,0.2266,146,16.11,0.6446,0.2206,13.11,38.23,1,7.3,1,0
STR-502248,Control,B03,93.48,1.39,0.2254,394,31.68,0.4955,0.3905,51.74,33.95,1,8.78,0,0
STR-507844,TreatmentA,B01,82.23,2.27,0.2629,161,13.58,0.6189,0.1496,20.68,25.14,1,6.41,1,0
STR-501491,TreatmentB,B03,95.9,1.92,0.2533,93,58.91,0.5891,0.323,29.44,32.49,2,8.14,0,0
STR-504702,Control,B02,109.18,1.27,0.2323,573,32.28,0.4628,0.3398,32.57,32.97,2,9.58,0,0
STR-501434,Control,B03,105.67,3.02,0.2566,339,18.25,0.4749,0.1886,73.84,27.07,2,5.56,0,0
STR-503940,Control,B03,105.21,1.58,0.1903,191,86.15,0.4993,0.2421,58.71,19.57,2,8.26,1,0
STR-503046,TreatmentB,B01,102.02,0.93,0.2417,326,27.61,0.3656,0.1661,19.36,19.05,0,6.93,1,1
STR-503859,Control,B02,93.98,1.68,0.2792,271,24.45,0.3906,0.2841,40.62,22.26,4,7.67,0,0
STR-505206,Control,B03,86.58,1.92,0.2246,520,31.09,0.4472,0.3136,32.78,21.53,0,7.3,1,1
STR-502479,TreatmentB,B03,80.85,1.53,0.1999,115,31.35,0.4201,0.2251,46.22,16.59,2,6.72,1,1
STR-509770,TreatmentB,B01,95.87,1.22,0.2396,101,13.99,0.5396,0.4043,39.42,44.83,3,5.84,1,1
STR-504248,Control,B03,95.56,1.68,0.2563,148,45.87,0.3553,0.4003,34.01,26.22,2,4.11,0,0
STR-506559,TreatmentA,B01,114.7,1.54,0.2669,167,48.69,0.5362,0.2122,35.73,20.47,3,10.53,0,0
STR-501150,Control,B03,115.66,2.38,0.218,362,21.24,0.3794,0.2525,78.28,25.46,4,7.99,0,0
STR-508967,TreatmentB,B03,107.54,1.48,0.213,218,11.05,0.3117,0.7394,12.64,24.47,2,8.27,1,0
STR-501115,TreatmentA,B03,104.61,1.49,0.2413,593,17.97,0.3656,0.1961,17.13,25.74,2,8.56,1,0
STR-507655,TreatmentB,B01,150.68,1.29,0.2179,237,42.98,0.2429,0.2518,14.06,24.0,3,8.17,1,1
STR-501247,TreatmentB,B01,108.51,2.01,0.2813,384,53.92,0.3002,0.3563,9.78,26.94,1,6.54,1,1
STR-507451,Control,B03,111.96,2.33,0.205,297,16.45,0.3366,0.3801,35.35,26.35,3,8.69,1,0
STR-509581,Control,B03,87.5,2.16,0.194,493,51.55,0.5878,0.1702,48.63,28.14,0,9.2,0,0
STR-509182,TreatmentB,B03,83.4,1.83,0.2221,212,35.12,0.7633,0.2087,16.04,28.14,3,6.0,0,0
STR-509811,TreatmentA,B03,84.5,2.36,0.2875,340,40.58,0.7343,0.2195,85.24,16.67,1,6.85,0,0
STR-507270,Control,B01,124.34,2.69,0.2025,121,68.68,0.759,0.3367,35.89,16.22,0,6.59,0,1
STR-502986,TreatmentB,B01,101.17,1.1,0.2201,76,60.45,0.1793,0.4405,27.97,17.12,1,6.4,1,0
STR-506911,TreatmentB,B02,90.92,2.07,0.2055,872,24.14,0.5015,0.6564,20.54,21.03,2,7.32,0,1
STR-509307,TreatmentB,B02,114.98,1.38,0.2371,122,22.28,0.6208,0.2116,5.91,20.97,2,5.5,1,0
STR-508644,TreatmentB,B02,118.85,0.65,0.217,448,28.67,0.3416,0.1852,13.16,24.38,3,7.44,1,1
STR-502728,TreatmentA,B03,98.51,1.53,0.236,204,14.79,0.1914,0.4176,19.53,28.37,2,5.87,0,0
STR-504445,Control,B01,95.63,1.66,0.2227,315,30.71,0.5848,0.1945,23.5,33.38,5,7.9,0,0
STR-504072,Control,B02,105.53,2.24,0.2633,254,11.62,0.6469,0.4619,51.92,21.87,4,6.4,0,1
STR-508062,TreatmentB,B01,109.97,2.15,0.2123,504,60.78,0.4771,0.2913,16.12,14.98,2,9.32,1,0
STR-506268,TreatmentA,B03,100.04,1.23,0.2515,360,30.99,0.4633,0.1676,52.02,27.31,1,3.14,0,0
STR-503053,Control,B03,89.13,1.96,0.2458,620,21.12,0.3383,0.369,24.83,19.4,3,7.44,1,1
STR-501013,TreatmentB,B02,130.51,1.11,0.2335,122,37.64,0.5953,0.2101,7.48,30.59,2,8.18,1,0
STR-503734,TreatmentB,B02,70.97,0.63,0.218,341,49.6,0.3456,0.2583,22.71,26.13,2,9.88,1,0
STR-502316,Control,B02,102.06,3.55,0.2468,215,63.14,0.3309,0.0819,51.87,26.99,2,6.8,0,1
STR-508807,TreatmentB,B02,112.48,2.34,0.1933,164,65.21,0.3854,0.2286,9.77,29.64,4,8.33,0,1
STR-505822,TreatmentB,B03,97.66,0.76,0.2174,248,36.98,0.5343,0.1641,1.43,19.35,1,7.61,1,0
STR-501027,TreatmentB,B03,110.23,2.74,0.1809,410,26.17,0.5108,0.1861,39.58,14.31,2,5.49,0,0
STR-505423,TreatmentB,B03,92.87,1.27,0.2247,592,14.48,0.5116,0.1507,25.99,35.65,2,5.84,1,0
STR-509100,TreatmentB,B02,111.2,0.9,0.2422,237,55.58,0.2153,0.4836,9.92,32.96,1,8.39,1,0
STR-508005,Control,B03,83.0,2.09,0.2841,227,68.73,0.5777,0.4998,51.92,35.38,2,5.4,0,1
STR-502955,Control,B01,134.39,2.07,0.2609,571,35.86,0.5345,0.3699,66.93,24.26,0,5.77,0,1
STR-508681,Control,B01,78.12,1.88,0.2255,93,54.56,0.4111,0.4833,39.66,18.08,1,5.83,0,0
STR-501940,TreatmentA,B01,84.09,1.98,0.2214,414,15.77,0.3202,0.2741,22.52,23.75,0,7.27,1,1
STR-506382,TreatmentB,B01,116.5,1.22,0.2289,152,11.48,0.6642,0.3622,6.23,24.75,4,8.65,1,1
STR-506173,TreatmentA,B03,104.61,2.45,0.244,609,44.18,0.4309,0.3229,50.45,19.31,2,8.15,1,1
STR-501443,TreatmentA,B01,102.37,2.05,0.2571,112,40.12,0.3886,0.1358,26.29,23.23,0,6.15,0,1
STR-505451,TreatmentA,B03,94.78,3.03,0.2468,172,19.74,0.5618,0.5006,12.64,31.66,1,7.79,0,1
STR-501155,TreatmentB,B03,86.18,0.98,0.2954,400,27.24,0.2195,0.5824,21.19,15.71,2,7.65,0,0
STR-508023,TreatmentB,B03,114.75,0.39,0.271,166,31.87,0.3446,0.1673,20.26,23.6,2,6.63,1,1
STR-509283,Control,B02,69.92,2.06,0.2067,138,41.43,0.5031,0.4805,47.69,25.19,3,7.57,1,1
STR-508329,Control,B03,107.67,2.46,0.269,713,20.66,0.4309,0.5746,57.53,32.4,5,7.02,0,1
STR-505689,TreatmentB,B01,91.24,0.75,0.2449,219,68.35,0.506,0.5137,3.69,37.56,0,6.96,1,1
STR-507567,TreatmentA,B03,123.16,2.36,0.2003,76,61.59,0.4547,0.2676,11.58,16.7,1,7.82,1,0
