sample_id,role,colony,body_mass_g,age_months,resting_metabolic_rate,body_temp_c,hypoxia_survival_min,hyaluronan_mda,cortisol_ng_ml,incisor_wear_score,chirps_per_hour,grooming_events_day,telomere_length_kb,target_a,target_b
NMR-505603,Breeder,Colony-B,46.8,25,0.212,31.9,23.6,7.26,6.8,0.223,15,7,19.92,1,1
NMR-509048,Worker,Colony-D,38.1,58,0.212,31.3,13.3,3.59,16.38,0.596,26,12,18.57,0,1
NMR-500392,Worker,Colony-D,36.2,89,0.212,32.9,26.7,6.93,10.97,0.394,29,13,19.68,1,0
NMR-501294,Soldier,Colony-C,43.6,56,0.27,30.6,21.5,7.93,9.83,0.199,23,12,24.2,1,0
NMR-504461,Worker,Colony-B,37.6,92,0.139,31.7,22.5,5.38,11.5,0.46,21,9,18.57,1,0
NMR-500127,Breeder,Colony-A,36.2,35,0.239,32.3,10.0,7.09,7.81,0.425,20,9,22.91,1,1
NMR-508061,Soldier,Colony-E,32.1,55,0.269,33.0,39.1,4.68,11.1,0.323,23,8,20.34,1,0
NMR-500618,Worker,Colony-D,30.7,94,0.198,32.6,27.6,5.49,13.78,0.499,22,6,14.55,1,0
NMR-507094,Soldier,Colony-E,26.5,54,0.188,31.7,17.7,6.75,16.49,0.223,26,11,17.81,1,1
NMR-502574,Soldier,Colony-C,30.6,175,0.145,32.6,21.2,6.37,8.4,0.319,31,7,18.58,1,1
NMR-504084,Soldier,Colony-C,33.6,85,0.225,32.4,11.6,6.67,14.09,0.433,25,8,22.62,1,1
NMR-507631,Breeder,Colony-D,41.6,65,0.257,33.3,55.6,6.99,2.93,0.124,13,9,20.51,1,1
NMR-501761,Soldier,Colony-D,41.7,68,0.339,34.8,36.4,7.51,5.1,0.211,16,11,18.73,1,0
NMR-505465,Worker,Colony-C,33.4,51,0.358,33.2,33.0,9.04,11.2,0.338,20,16,15.12,0,0
NMR-504732,Soldier,Colony-A,34.2,74,0.233,34.1,43.0,7.07,20.17,0.203,18,15,16.2,1,0
NMR-506090,Worker,Colony-B,35.0,25,0.214,32.0,10.6,7.86,8.66,0.417,21,13,20.3,0,0
NMR-503949,Soldier,Colony-D,30.0,50,0.276,32.2,30.2,7.78,14.77,0.2,27,14,15.12,0,1
NMR-500296,Breeder,Colony-D,32.0,76,0.234,31.0,14.8,6.05,2.03,0.27,18,8,21.7,1,0
NMR-505873,Worker,Colony-B,32.4,59,0.295,31.4,14.2,7.86,14.26,0.331,30,12,19.61,1,0
NMR-502048,Worker,Colony-A,31.5,49,0.272,33.1,15.1,5.95,11.6,0.467,24,17,17.59,0,0
NMR-504876,Soldier,Colony-B,22.7,40,0.29,32.3,22.1,7.62,7.79,0.31,23,9,21.22,0,1
NMR-506265,Worker,Colony-C,28.2,132,0.237,31.9,12.6,7.78,15.28,0.262,19,6,20.34,1,1
NMR-507345,Worker,Colony-A,29.9,25,0.255,31.6,10.7,7.28,10.71,0.499,27,17,22.33,1,0
NMR-503233,Worker,Colony-E,33.2,100,0.234,32.6,6.4,9.11,16.31,0.53,27,12,22.61,0,1
NMR-506385,Worker,Colony-D,30.0,46,0.255,31.4,14.4,9.22,15.63,0.276,26,8,17.16,1,0
NMR-502251,Breeder,Colony-D,36.8,86,0.204,32.5,19.8,8.3,-0.78,0.147,21,12,19.59,0,1
NMR-509142,Soldier,Colony-D,41.1,53,0.232,31.6,16.4,6.05,7.37,0.398,25,14,22.4,1,1
NMR-507591,Worker,Colony-A,29.4,51,0.212,32.1,10.3,4.43,11.05,0.109,19,14,14.36,1,1
NMR-504024,Worker,Colony-B,30.7,35,0.147,32.5,21.2,5.98,15.16,0.569,14,11,17.49,1,1
NMR-505719,Soldier,Colony-E,28.5,70,0.322,31.4,9.2,5.98,12.0,0.207,21,8,20.36,1,0
NMR-505587,Soldier,Colony-B,35.2,76,0.185,31.4,16.1,5.37,11.27,0.136,26,16,20.92,1,0
NMR-506791,Soldier,Colony-A,42.5,24,0.277,31.5,18.2,6.82,12.13,0.162,21,6,25.09,0,0
NMR-501958,Worker,Colony-E,36.8,83,0.242,31.4,16.4,7.14,16.85,0.126,16,12,20.64,0,0
NMR-506921,Worker,Colony-A,33.8,28,0.185,32.9,31.8,5.78,8.28,0.392,26,11,20.11,1,0
NMR-504860,Worker,Colony-C,26.4,83,0.35,32.6,18.1,8.15,15.53,0.16,30,7,18.43,0,1
NMR-501893,Soldier,Colony-C,36.0,68,0.247,33.0,31.2,7.52,8.51,0.375,28,16,19.59,1,0
NMR-506735,Worker,Colony-D,39.6,57,0.377,33.4,15.4,6.08,16.62,0.508,29,18,20.36,0,0
NMR-509698,Worker,Colony-B,27.2,35,0.219,32.1,15.6,6.98,12.66,0.442,27,11,24.18,1,0
NMR-503309,Worker,Colony-D,19.3,53,0.194,32.3,34.2,7.99,11.14,0.139,19,18,19.69,1,1
NMR-507914,Breeder,Colony-E,43.7,24,0.333,31.4,19.7,7.96,7.79,0.252,19,12,24.8,1,0
NMR-502111,Worker,Colony-E,37.9,76,0.32,32.6,16.4,5.7,8.69,0.349,18,11,20.7,1,0
NMR-501833,Soldier,Colony-D,39.9,39,0.192,31.9,27.4,4.29,10.48,0.488,23,8,16.13,1,1
NMR-509979,Breeder,Colony-D,47.7,108,0.235,30.7,16.9,6.99,6.0,0.132,26,7,26.64,1,1
NMR-505862,Queen,Colony-B,36.1,98,0.237,33.8,34.6,6.83,4.78,0.239,22,10,25.77,1,0
NMR-509369,Worker,Colony-E,29.6,46,0.203,32.7,27.4,6.66,11.61,0.266,16,7,20.71,1,1
NMR-505606,Worker,Colony-A,28.3,57,0.242,33.4,5.6,8.29,9.99,0.323,16,15,19.59,0,0
NMR-507806,Worker,Colony-C,34.3,142,0.326,31.8,8.7,5.81,12.29,0.356,17,9,21.96,0,0
NMR-504507,Breeder,Colony-D,40.4,68,0.335,32.0,29.0,6.22,8.43,0.357,20,15,17.38,0,1
NMR-503681,Worker,Colony-D,28.8,67,0.208,33.3,52.2,5.91,14.86,0.306,27,4,18.9,1,0
NMR-506008,Worker,Colony-A,34.7,38,0.255,32.3,14.9,6.1,9.99,0.489,22,11,17.33,1,1
NMR-508815,Soldier,Colony-C,30.8,26,0.258,32.3,21.0,6.68,4.8,0.292,29,9,23.74,1,0
NMR-500891,Soldier,Colony-E,27.6,23,0.258,31.7,17.2,5.35,7.56,0.241,18,9,17.32,0,1
NMR-502114,Worker,Colony-C,31.6,86,0.231,29.7,7.8,6.54,21.04,0.283,23,9,22.45,1,0
NMR-504588,Worker,Colony-B,34.9,34,0.525,32.5,31.1,5.31,11.71,0.18,27,8,18.62,0,1
NMR-503667,Breeder,Colony-A,50.9,25,0.155,32.8,32.1,8.47,7.42,0.126,21,9,21.8,1,0
NMR-501884,Worker,Colony-A,52.9,55,0.155,33.2,18.4,7.22,11.17,0.262,25,14,19.35,1,1
NMR-502001,Breeder,Colony-E,41.7,19,0.219,32.6,49.0,5.1,6.33,0.147,33,15,18.41,1,1
NMR-508473,Soldier,Colony-B,38.3,36,0.157,31.5,9.1,7.26,8.44,0.113,17,11,21.21,1,0
NMR-507265,Soldier,Colony-C,41.1,130,0.269,32.6,38.4,9.04,9.63,0.25,21,13,20.42,1,1
NMR-508474,Worker,Colony-C,25.8,56,0.273,33.1,17.4,6.47,20.37,0.452,24,14,18.14,1,0
NMR-500299,Breeder,Colony-C,44.9,50,0.267,32.9,12.7,6.75,2.16,0.249,18,14,19.03,1,1
NMR-506898,Queen,Colony-C,33.4,47,0.326,32.8,23.0,6.42,4.11,0.463,21,9,16.97,0,1
NMR-505446,Soldier,Colony-B,34.4,115,0.315,33.4,15.7,7.71,8.48,0.266,17,7,15.5,0,1
NMR-509372,Breeder,Colony-A,41.0,70,0.336,31.6,22.5,7.86,7.58,0.659,31,8,17.4,0,1
NMR-506947,Breeder,Colony-A,35.0,64,0.392,32.5,9.8,7.64,1.49,0.171,20,10,20.6,0,1
NMR-501497,Worker,Colony-B,42.7,65,0.38,32.3,19.5,6.06,30.28,0.419,23,13,23.73,1,1
NMR-509353,Breeder,Colony-C,36.6,47,0.225,31.6,20.3,6.19,8.79,0.224,29,12,17.05,0,1
NMR-508228,Worker,Colony-A,48.8,54,0.236,31.8,14.4,5.42,9.42,0.289,20,15,22.3,1,1
NMR-500992,Worker,Colony-C,46.8,91,0.331,31.3,15.6,7.0,13.33,0.117,26,22,25.61,1,0
NMR-501971,Worker,Colony-D,31.9,48,0.364,31.5,25.0,7.47,9.68,0.161,23,10,21.49,0,0
NMR-505379,Worker,Colony-D,27.1,94,0.27,33.3,9.6,5.07,10.98,0.436,26,4,17.66,0,0
NMR-502404,Soldier,Colony-B,34.3,45,0.256,30.8,26.2,5.14,11.91,0.213,28,8,20.67,0,1
NMR-508505,Worker,Colony-A,41.2,49,0.137,32.1,12.1,6.44,14.5,0.245,31,14,21.54,1,1
NMR-500803,Soldier,Colony-C,31.2,22,0.338,32.8,13.9,6.62,5.68,0.295,22,8,22.48,0,1
NMR-503415,Worker,Colony-A,25.2,66,0.3,32.0,22.7,8.46,12.12,0.151,14,11,22.31,1,1
NMR-504768,Worker,Colony-A,35.4,133,0.21,31.7,11.7,7.39,7.58,0.369,35,5,17.0,0,1
NMR-504028,Worker,Colony-B,34.3,40,0.223,32.9,17.9,5.75,8.21,0.422,24,7,14.23,0,1
NMR-509637,Soldier,Colony-E,34.0,12,0.207,33.3,10.1,7.26,12.37,0.214,26,16,16.6,0,0
NMR-505448,Queen,Colony-D,37.5,30,0.106,32.6,28.1,6.51,25.28,0.248,26,11,21.04,1,1
NMR-505535,Soldier,Colony-A,34.4,82,0.313,33.1,17.2,7.63,7.98,0.259,25,14,16.14,0,1
NMR-502396,Worker,Colony-D,21.7,47,0.179,31.7,18.6,6.19,13.3,0.199,26,14,13.62,0,1
NMR-502044,Worker,Colony-D,36.0,82,0.479,31.0,16.5,7.37,17.7,0.321,24,10,18.07,0,0
NMR-505050,Worker,Colony-D,31.3,76,0.223,33.2,20.5,6.71,15.37,0.438,27,18,15.74,0,0
NMR-505065,Worker,Colony-D,36.4,45,0.238,32.5,11.6,7.77,14.54,0.387,21,11,22.93,1,1
NMR-502592,Soldier,Colony-D,24.5,36,0.227,32.6,27.3,6.28,7.78,0.204,18,10,18.81,1,1
NMR-503320,Breeder,Colony-C,41.2,45,0.201,32.2,8.1,7.55,5.12,0.211,34,9,14.29,0,1
NMR-501555,Worker,Colony-D,26.2,95,0.32,31.6,18.7,7.65,14.67,0.34,22,11,18.1,0,1
NMR-507493,Worker,Colony-B,21.4,45,0.27,33.6,35.8,7.87,17.56,0.41,21,13,16.98,1,0
NMR-509043,Soldier,Colony-A,40.3,79,0.264,31.4,10.3,6.61,14.65,0.28,23,9,15.53,0,0
NMR-502051,Worker,Colony-A,32.5,78,0.365,33.6,24.2,6.89,17.53,0.255,17,10,16.58,0,0
NMR-506683,Worker,Colony-E,34.4,40,0.25,31.1,25.1,7.87,15.11,0.397,23,11,21.34,0,0
NMR-509045,Worker,Colony-D,36.5,60,0.264,32.3,16.7,6.19,13.3,0.284,25,6,18.61,0,0
NMR-500032,Worker,Colony-E,28.7,48,0.167,32.3,22.7,9.5,14.13,0.305,29,18,17.73,1,1
NMR-508634,Soldier,Colony-A,35.0,49,0.246,32.4,11.6,7.05,3.81,0.429,20,12,19.09,0,1
NMR-503016,Worker,Colony-C,19.3,55,0.305,32.6,22.2,5.83,10.87,0.284,14,10,20.81,1,1
NMR-509716,Worker,Colony-D,36.5,40,0.201,33.2,23.7,4.47,18.32,0.391,18,5,25.21,0,0
NMR-502544,Worker,Colony-A,31.7,66,0.217,32.2,19.2,8.0,12.69,0.09,19,16,19.32,1,1
NMR-500177,Breeder,Colony-B,38.0,31,0.223,31.3,34.9,8.32,1.57,0.168,22,10,19.42,1,0
NMR-508668,Worker,Colony-A,27.8,33,0.257,32.0,10.5,6.92,7.88,0.365,20,9,18.05,0,1
NMR-503631,Worker,Colony-E,25.7,24,0.221,31.5,23.0,8.2,15.91,0.225,28,15,13.77,1,0
NMR-509161,Worker,Colony-D,32.6,95,0.273,31.9,17.4,6.97,14.8,0.251,25,12,19.96,1,1
NMR-509666,Worker,Colony-B,37.3,38,0.225,33.0,15.7,7.25,29.55,0.314,24,10,18.27,1,0
NMR-508574,Worker,Colony-B,30.8,48,0.277,31.1,10.5,7.45,14.81,0.319,24,9,23.08,0,0
NMR-507047,Worker,Colony-D,33.5,39,0.313,31.5,10.1,6.9,23.31,0.145,22,16,22.89,0,1
NMR-501170,Worker,Colony-D,23.3,25,0.265,32.2,15.6,9.44,23.69,0.266,23,10,12.29,0,0
NMR-503764,Worker,Colony-E,33.3,23,0.262,31.3,18.7,7.65,14.13,0.47,28,9,16.83,1,0
NMR-500140,Worker,Colony-D,38.1,73,0.417,32.0,16.5,5.37,8.42,0.218,25,18,17.28,0,1
NMR-504909,Worker,Colony-C,13.4,82,0.183,31.4,22.2,7.18,14.32,0.302,22,13,23.71,1,0
NMR-508693,Soldier,Colony-B,37.8,28,0.277,31.8,21.1,6.41,9.31,0.264,26,9,20.85,1,1
NMR-502969,Soldier,Colony-D,40.4,56,0.213,31.3,27.2,7.57,12.0,0.45,23,5,15.38,0,1
NMR-508545,Worker,Colony-B,30.1,42,0.22,33.0,16.0,8.26,34.07,0.479,27,15,21.24,1,1
NMR-508695,Worker,Colony-D,31.0,58,0.133,31.6,7.4,6.88,7.87,0.231,33,6,14.55,0,0
NMR-502257,Soldier,Colony-E,27.7,117,0.216,31.8,28.2,9.17,21.55,0.502,21,10,19.88,1,1
NMR-506890,Queen,Colony-E,56.7,46,0.229,33.0,25.4,7.75,-2.22,0.467,20,11,20.24,1,0
NMR-507896,Worker,Colony-C,37.1,108,0.198,33.7,16.7,7.24,21.12,0.368,22,14,14.43,0,1
NMR-505734,Worker,Colony-C,31.5,50,0.282,32.5,14.3,6.78,10.34,0.236,25,11,26.28,0,1
NMR-500856,Worker,Colony-C,28.5,74,0.206,32.1,9.5,5.21,25.03,0.466,26,9,18.03,0,0
NMR-507298,Breeder,Colony-B,32.4,25,0.212,31.9,15.4,5.48,4.67,0.155,27,7,19.94,1,1
NMR-500352,Worker,Colony-B,35.2,105,0.306,33.0,22.3,7.19,10.75,0.377,18,17,19.88,0,1
NMR-505848,Worker,Colony-B,31.9,44,0.335,32.0,24.0,7.15,18.09,0.579,34,10,20.58,0,1
NMR-507443,Soldier,Colony-D,45.8,115,0.231,31.3,21.6,7.33,7.44,0.054,27,15,15.02,0,1
NMR-509339,Worker,Colony-C,14.3,50,0.147,31.3,10.6,5.06,12.05,0.201,22,10,23.15,1,1
NMR-509384,Soldier,Colony-B,27.1,81,0.134,31.6,28.0,6.99,6.28,0.288,21,14,25.21,1,1
NMR-504917,Worker,Colony-A,31.9,39,0.295,31.0,10.1,6.12,16.54,0.339,26,14,17.23,0,1
NMR-504935,Worker,Colony-C,21.4,36,0.24,32.6,34.4,6.98,8.91,0.373,28,16,20.55,1,0
NMR-506310,Breeder,Colony-D,39.7,39,0.293,32.2,41.6,6.95,6.22,0.45,27,9,22.16,1,1
NMR-507139,Worker,Colony-C,19.4,176,0.259,31.9,24.2,8.28,8.76,0.289,19,8,20.31,1,1
NMR-503753,Breeder,Colony-E,37.4,52,0.292,33.3,42.5,7.09,6.87,0.338,20,8,13.36,0,0
NMR-502381,Soldier,Colony-A,31.5,61,0.265,34.0,23.8,5.3,27.66,0.404,30,9,14.89,1,0
NMR-508896,Soldier,Colony-C,33.6,39,0.235,31.9,33.8,7.7,8.35,0.234,28,17,18.18,0,0
NMR-506738,Worker,Colony-A,26.9,60,0.231,31.0,19.7,7.84,12.48,0.514,23,10,22.08,1,0
NMR-504279,Soldier,Colony-A,37.7,38,0.223,33.0,23.1,7.43,22.64,0.442,20,7,19.39,1,1
NMR-505452,Queen,Colony-B,48.2,68,0.255,32.0,7.6,7.47,-1.22,0.226,23,12,18.81,1,1
NMR-507569,Worker,Colony-D,39.4,51,0.171,32.7,11.6,7.73,9.85,0.246,12,15,17.19,0,1
NMR-505272,Soldier,Colony-E,38.4,40,0.369,32.1,8.4,9.66,14.23,0.406,27,14,15.84,0,1
NMR-501875,Breeder,Colony-A,41.2,42,0.405,33.0,10.2,6.23,15.3,0.255,18,16,22.32,0,1
NMR-507175,Worker,Colony-C,33.7,21,0.323,33.0,23.6,5.68,19.47,0.222,21,11,23.36,1,1
NMR-506304,Worker,Colony-D,28.8,38,0.341,32.2,13.8,6.74,11.92,0.341,26,11,23.61,0,1
NMR-500731,Breeder,Colony-C,30.7,57,0.243,32.4,9.3,7.16,16.98,0.261,22,14,22.53,0,1
NMR-509532,Soldier,Colony-D,39.7,50,0.285,34.2,29.2,5.99,6.91,0.172,30,13,13.72,0,0
NMR-503635,Worker,Colony-C,29.4,25,0.236,32.4,18.1,8.5,7.95,0.223,26,7,19.59,0,0
NMR-501609,Soldier,Colony-B,30.2,116,0.21,33.6,31.6,6.19,14.86,0.365,23,12,19.23,1,0
NMR-502915,Worker,Colony-C,36.0,123,0.157,32.3,8.6,7.66,16.08,0.494,27,14,15.66,0,1
NMR-507313,Worker,Colony-C,28.7,66,0.264,32.3,16.5,6.78,16.28,0.107,20,11,16.11,0,1
NMR-507356,Worker,Colony-A,25.9,69,0.21,31.9,8.6,7.94,12.67,0.246,27,6,12.73,0,1
NMR-502830,Worker,Colony-C,38.7,70,0.251,32.3,42.9,6.19,9.24,0.599,29,11,22.56,1,0
NMR-504340,Worker,Colony-A,36.0,56,0.195,33.7,31.0,6.73,20.96,0.186,28,13,20.03,1,0
NMR-502424,Worker,Colony-B,24.7,24,0.242,32.1,17.6,7.86,8.02,0.267,14,10,13.69,0,0
NMR-500010,Soldier,Colony-C,37.4,28,0.23,31.9,15.8,5.84,12.86,0.322,32,14,16.26,0,1
NMR-506419,Soldier,Colony-D,31.8,98,0.392,32.6,22.9,6.37,6.42,0.241,18,14,16.22,0,0
NMR-505124,Worker,Colony-B,36.5,66,0.228,31.1,14.8,6.59,8.78,0.07,19,15,19.32,1,0
NMR-504003,Breeder,Colony-A,36.3,71,0.149,32.7,15.3,7.02,11.2,0.188,16,8,20.89,1,1
NMR-509692,Soldier,Colony-A,38.7,47,0.311,32.2,17.6,5.91,10.55,0.42,24,11,10.44,0,0
NMR-507685,Soldier,Colony-A,32.7,72,0.163,31.6,30.9,7.48,4.92,0.376,24,10,19.62,1,1
NMR-505067,Worker,Colony-E,16.7,42,0.359,31.3,20.9,7.33,8.33,0.276,15,12,21.61,0,0
NMR-500147,Worker,Colony-A,29.1,71,0.115,31.5,12.0,7.54,11.83,0.33,16,6,16.47,0,0
NMR-503641,Worker,Colony-B,35.7,38,0.25,32.5,15.3,7.46,17.75,0.129,22,6,22.39,1,0
NMR-508628,Breeder,Colony-E,37.4,134,0.286,32.6,14.1,7.18,6.53,0.177,36,10,18.64,0,1
NMR-500292,Worker,Colony-C,33.4,79,0.234,31.7,26.8,6.76,16.44,0.158,25,5,23.04,1,1
NMR-500545,Worker,Colony-D,29.6,40,0.253,33.0,23.3,7.92,17.83,0.297,21,11,20.38,0,1
NMR-508635,Soldier,Colony-D,45.1,39,0.206,33.3,18.0,7.89,14.82,0.118,25,16,15.64,0,1
NMR-502556,Worker,Colony-B,20.2,67,0.094,32.2,55.6,6.96,9.69,0.383,33,11,18.08,1,1
NMR-508800,Breeder,Colony-C,41.3,31,0.359,33.6,12.1,6.44,4.03,0.324,19,7,21.43,0,0
NMR-503589,Worker,Colony-A,28.9,40,0.335,31.5,12.0,8.23,10.22,0.356,26,8,17.77,0,0
NMR-506284,Breeder,Colony-D,35.9,42,0.349,31.7,15.2,7.63,3.29,0.108,14,12,17.51,0,0
NMR-501281,Soldier,Colony-A,26.2,64,0.116,30.7,22.2,7.58,7.9,0.408,15,8,22.5,1,0
NMR-509156,Worker,Colony-C,33.8,58,0.269,32.1,26.4,6.71,13.5,0.221,20,20,16.92,0,1
NMR-505491,Worker,Colony-E,29.1,49,0.191,32.8,38.2,6.5,26.09,0.238,21,8,19.31,1,1
NMR-506403,Soldier,Colony-A,31.4,68,0.162,33.2,50.2,7.12,4.25,0.329,27,10,17.43,1,1
NMR-507164,Worker,Colony-D,25.4,37,0.223,32.4,20.5,7.26,7.36,0.186,29,9,19.22,0,1
NMR-501337,Worker,Colony-C,27.3,33,0.412,31.9,12.8,5.08,7.71,0.443,14,10,15.06,0,1
NMR-503341,Soldier,Colony-B,37.5,51,0.221,32.6,22.7,5.68,10.92,0.263,17,3,19.6,0,1
NMR-502410,Worker,Colony-C,29.7,52,0.15,31.3,15.4,8.7,9.84,0.272,25,4,17.51,1,1
NMR-507515,Soldier,Colony-A,35.2,44,0.18,32.0,18.4,6.85,10.24,0.341,26,10,19.76,1,1
NMR-503701,Worker,Colony-B,33.8,52,0.278,31.5,27.5,6.97,8.33,0.211,23,10,12.21,0,1
NMR-509807,Worker,Colony-D,32.5,31,0.367,30.8,18.7,7.82,7.3,0.196,30,13,18.86,0,0
NMR-501855,Soldier,Colony-B,30.5,41,0.313,32.4,19.4,5.14,7.4,0.298,15,9,15.82,0,1
NMR-500569,Soldier,Colony-C,44.5,44,0.377,33.0,13.9,5.68,10.2,0.102,20,11,24.44,0,1
NMR-505300,Soldier,Colony-E,43.6,25,0.501,31.9,5.4,7.72,17.26,0.717,17,12,13.57,0,0
NMR-505430,Worker,Colony-B,35.9,48,0.15,31.8,19.2,5.02,15.64,0.2,33,16,21.33,1,1
NMR-503961,Soldier,Colony-A,30.7,56,0.275,31.6,45.7,7.32,7.46,0.313,23,13,20.45,1,1
NMR-509923,Worker,Colony-E,34.2,72,0.168,31.7,27.7,7.5,15.66,0.292,18,12,19.36,1,1
NMR-505555,Worker,Colony-A,30.2,183,0.223,32.5,14.7,6.53,9.26,0.261,20,10,24.92,1,1
NMR-502893,Queen,Colony-E,38.0,75,0.218,31.3,14.5,7.63,-3.39,0.534,30,9,20.97,0,1
NMR-505992,Worker,Colony-A,33.6,17,0.157,31.4,8.8,6.88,18.1,0.448,27,11,17.08,0,0
NMR-502477,Worker,Colony-A,32.0,76,0.238,32.7,19.2,6.56,7.11,0.191,21,7,19.84,0,1
NMR-503574,Worker,Colony-E,14.9,104,0.362,34.0,7.1,6.52,8.74,0.174,30,13,18.31,0,0
NMR-508426,Breeder,Colony-A,41.5,56,0.282,31.2,15.3,6.09,11.08,0.255,17,14,19.61,0,0
NMR-501283,Worker,Colony-D,27.1,60,0.24,32.3,18.7,5.2,8.91,0.428,27,11,22.09,1,1
NMR-504016,Soldier,Colony-E,24.5,51,0.291,33.0,29.7,7.43,11.24,0.446,21,16,26.18,1,1
NMR-505776,Soldier,Colony-C,30.1,48,0.286,32.3,21.1,7.26,10.91,0.395,21,13,20.21,1,1
NMR-507023,Worker,Colony-C,38.1,118,0.537,31.3,33.2,9.34,15.81,0.261,32,6,21.05,1,1
NMR-504509,Soldier,Colony-C,31.7,73,0.113,33.2,9.7,6.35,7.22,0.427,29,15,15.34,0,0
NMR-503803,Soldier,Colony-E,42.0,162,0.251,31.9,9.9,5.47,6.7,0.329,25,12,17.3,0,0
NMR-502325,Worker,Colony-E,31.1,27,0.204,32.6,14.4,6.03,7.56,0.364,27,12,15.59,0,1
NMR-504164,Worker,Colony-E,30.1,68,0.216,31.8,10.0,6.88,8.26,0.048,24,11,18.69,0,0
NMR-500644,Worker,Colony-E,20.9,62,0.329,32.1,21.3,5.36,8.14,0.276,28,12,17.53,0,0
NMR-509573,Soldier,Colony-E,32.4,33,0.358,31.6,14.4,7.69,14.56,0.631,17,13,28.67,0,0
NMR-506243,Queen,Colony-A,44.4,42,0.23,32.1,29.4,9.07,-2.16,0.431,19,11,21.27,0,0
NMR-507224,Soldier,Colony-C,33.0,53,0.419,31.5,15.1,5.06,4.87,0.216,31,16,18.08,0,0
NMR-501695,Worker,Colony-E,30.6,93,0.187,33.1,8.6,5.85,8.26,0.212,28,10,20.13,0,0
NMR-507763,Worker,Colony-A,33.9,36,0.209,34.0,21.6,7.73,21.56,0.197,21,9,16.9,0,0
NMR-505740,Worker,Colony-D,25.7,67,0.176,32.1,15.9,6.2,9.31,0.342,28,17,16.92,1,1
NMR-505108,Worker,Colony-D,37.1,36,0.164,32.5,24.4,7.25,11.02,0.276,32,16,19.83,1,1
NMR-507658,Worker,Colony-D,31.7,127,0.196,32.0,13.7,7.04,18.81,0.686,22,13,19.33,0,1
NMR-508705,Breeder,Colony-C,35.7,23,0.338,31.9,22.5,5.45,0.72,0.167,21,14,23.38,0,1
NMR-503273,Worker,Colony-B,34.6,53,0.467,30.5,21.7,7.04,19.02,0.371,25,10,18.14,0,0
NMR-507228,Worker,Colony-E,30.0,46,0.274,31.8,14.0,8.25,17.13,0.425,20,10,22.82,0,0
NMR-504044,Worker,Colony-E,24.8,59,0.167,32.0,38.1,7.43,12.1,0.303,22,15,17.29,1,1
NMR-501467,Worker,Colony-B,25.0,82,0.14,32.0,11.6,8.81,20.71,0.348,14,13,19.9,1,1
NMR-500181,Worker,Colony-E,33.1,41,0.162,31.8,19.0,4.7,8.8,0.546,24,8,18.7,1,1
NMR-508027,Worker,Colony-A,35.3,72,0.215,31.5,12.5,7.27,21.76,0.354,26,8,23.37,1,0
NMR-504088,Soldier,Colony-D,45.3,90,0.302,31.0,21.1,7.3,13.85,0.583,14,11,20.39,0,0
NMR-501448,Worker,Colony-B,31.1,51,0.23,32.3,13.5,7.56,15.68,0.378,24,11,22.32,1,1
NMR-508250,Soldier,Colony-B,39.0,51,0.267,32.1,22.6,5.48,13.43,0.376,26,11,19.05,1,1
NMR-501149,Worker,Colony-C,28.1,41,0.457,34.9,14.6,5.86,8.89,0.174,30,9,23.48,0,0
NMR-503422,Worker,Colony-A,33.4,48,0.307,32.3,8.9,6.12,17.56,0.474,26,9,22.85,0,1
NMR-502502,Worker,Colony-C,33.8,72,0.303,33.3,28.6,9.24,6.55,0.113,19,11,20.4,0,1
NMR-508677,Worker,Colony-D,31.1,28,0.201,33.2,10.3,6.03,14.14,0.337,23,10,19.19,0,1
NMR-507513,Worker,Colony-C,30.0,70,0.245,32.0,40.5,6.58,8.8,0.34,23,10,18.74,1,1
NMR-505723,Worker,Colony-B,37.6,25,0.313,32.2,30.4,7.39,11.35,0.13,23,12,17.37,1,0
NMR-504882,Worker,Colony-D,36.1,46,0.439,30.4,22.4,6.74,13.83,0.265,29,7,18.12,0,0
NMR-505909,Soldier,Colony-E,35.6,43,0.516,32.3,6.4,8.09,16.26,0.038,33,7,24.1,0,1
NMR-500771,Breeder,Colony-A,42.7,78,0.274,31.4,12.8,6.18,15.76,0.378,18,9,14.7,0,0
NMR-500704,Worker,Colony-E,20.3,49,0.288,32.8,12.2,7.85,8.8,0.208,22,20,21.83,0,1
NMR-505457,Soldier,Colony-D,37.1,62,0.384,32.6,46.4,5.99,10.23,0.181,18,9,16.89,1,0
NMR-508416,Worker,Colony-A,38.8,40,0.275,32.9,17.6,9.01,11.72,0.289,19,15,18.47,1,0
NMR-503561,Worker,Colony-E,32.1,96,0.176,33.8,28.4,8.38,8.9,0.392,26,15,28.36,1,0
NMR-508920,Worker,Colony-E,22.7,45,0.276,33.1,19.9,6.54,17.63,0.134,31,17,19.63,1,0
NMR-501360,Worker,Colony-A,43.0,35,0.143,33.2,14.4,5.72,11.72,0.036,24,7,18.76,1,1
NMR-507416,Soldier,Colony-D,24.5,100,0.23,31.9,24.1,5.73,3.72,0.377,26,8,15.13,0,0
NMR-504926,Worker,Colony-C,34.0,51,0.317,32.1,12.2,5.85,7.89,0.247,24,10,18.77,0,1
NMR-508794,Soldier,Colony-D,40.7,104,0.21,31.6,14.8,6.84,12.41,0.309,27,10,17.99,0,1
