sample_id,group,batch,measure_1,nuclei_count,mean_nuclear_area,mean_cell_area,mean_intensity_dapi,mean_intensity_gfp,nuclear_circularity,fraction_in_focus,background_sd,target_a,target_b
IMG-500014,TreatmentB,B02,101.44,224,149.04,436.56,1815.7,760.9,0.7336,0.9263,18.54,0,0
IMG-500546,TreatmentA,B03,93.33,239,132.06,521.6,1439.2,342.2,0.723,0.9042,43.07,0,0
IMG-500543,TreatmentB,B03,98.64,247,121.41,667.65,1677.0,875.0,0.8422,0.8923,29.31,1,0
IMG-500499,TreatmentB,B01,94.38,239,240.34,875.93,1751.7,773.6,0.8077,0.8328,27.45,1,1
IMG-500334,TreatmentB,B03,110.63,263,176.05,594.51,1575.4,1307.2,0.553,0.8459,30.6,1,0
IMG-500256,TreatmentA,B02,99.6,259,186.88,748.74,1394.5,525.2,0.8549,0.9395,22.25,1,1
IMG-500821,TreatmentB,B02,128.25,242,155.39,698.51,1385.9,924.6,0.795,0.8794,21.49,0,1
IMG-500992,Control,B02,87.15,259,252.2,817.62,1655.2,432.4,0.8519,0.984,14.15,0,0
IMG-500025,Control,B01,108.7,248,238.43,732.34,1541.8,291.0,0.9177,0.9611,20.76,0,0
IMG-500533,TreatmentB,B02,130.69,269,243.99,882.45,1034.2,1006.1,0.8058,0.9359,67.26,0,0
IMG-500323,Control,B01,110.69,220,190.32,611.37,1861.3,518.1,0.7021,0.9668,16.84,0,0
IMG-500794,TreatmentA,B01,125.47,281,223.53,775.59,1076.1,721.0,0.8763,0.7789,28.21,1,0
IMG-500902,TreatmentA,B03,99.6,243,210.21,851.32,1325.1,1148.2,0.8365,0.9097,41.51,0,0
IMG-500176,Control,B01,99.26,249,151.79,606.2,1535.0,55.5,0.7215,0.8408,19.08,1,1
IMG-500133,Control,B01,100.46,237,196.15,865.9,1418.2,93.6,0.7524,0.8131,14.44,0,0
IMG-500954,TreatmentA,B01,98.07,241,142.19,776.12,1317.2,481.8,0.7046,0.8622,35.93,1,0
IMG-500998,TreatmentA,B01,102.52,217,266.35,849.52,1370.0,858.4,0.8099,0.9925,22.39,1,0
IMG-500190,TreatmentB,B01,68.89,237,195.45,615.02,1578.1,708.2,0.6684,0.9351,28.79,1,1
IMG-500893,TreatmentB,B01,122.71,242,149.61,574.49,1600.2,2156.5,0.8598,0.9512,27.41,1,0
IMG-500438,TreatmentA,B01,103.76,236,183.15,778.28,1120.7,359.2,0.7277,0.9208,19.67,0,0
IMG-500180,TreatmentB,B03,91.91,264,204.81,670.81,1540.2,687.9,0.863,0.924,25.98,0,0
IMG-500783,TreatmentB,B03,100.35,266,136.62,702.75,1435.1,1034.8,0.5526,0.8406,16.76,1,0
