sample_id,group,batch,measure_1,nuclei_count,mean_nuclear_area,mean_cell_area,mean_intensity_dapi,mean_intensity_gfp,nuclear_circularity,fraction_in_focus,background_sd,target_a,target_b
IMG-000978,Control,B02,103.67,243,187.28,719.22,1401.5,106.3,0.9264,0.9594,47.29,0,1
IMG-000979,TreatmentA,B03,111.01,230,257.8,803.27,1128.0,382.1,0.5768,0.795,27.63,1,0
IMG-000980,Control,B01,92.15,224,202.1,839.4,1515.4,-80.3,0.7294,0.8786,34.82,0,1
IMG-000981,TreatmentA,B02,110.7,254,122.89,770.84,1857.8,252.3,0.8429,0.9625,30.54,0,0
IMG-000982,TreatmentA,B01,112.3,220,233.25,746.2,1363.7,288.8,0.9334,0.9256,18.22,0,0
IMG-000983,TreatmentB,B02,122.53,239,206.78,647.1,1572.6,1064.2,0.8353,0.9128,11.9,0,0
IMG-000984,TreatmentB,B02,117.96,233,164.12,751.93,1487.2,913.8,0.9736,0.9441,12.46,0,1
IMG-000985,Control,B01,118.64,229,220.87,888.42,1352.5,660.0,0.8086,0.9498,22.9,1,0
IMG-000986,TreatmentA,B03,114.17,264,182.07,597.05,1398.7,262.6,0.8809,0.9166,12.29,1,1
IMG-000987,Control,B02,86.37,224,221.19,940.1,1758.8,572.7,0.6624,0.9636,17.59,1,1
IMG-000988,Control,B03,78.72,224,212.7,575.42,1241.0,-93.5,0.8748,0.9604,30.77,0,1
IMG-000989,Control,B02,107.88,216,181.06,893.27,1207.5,-82.2,0.7274,0.8517,13.42,1,0
IMG-000990,Control,B02,102.97,242,226.98,869.7,1359.7,235.7,0.5805,0.8628,30.76,0,0
IMG-000991,TreatmentA,B03,110.19,220,182.21,732.7,1515.8,837.7,0.7286,0.9582,16.15,0,1
IMG-000992,TreatmentB,B01,104.27,252,206.59,824.15,1151.6,929.0,0.6936,0.8882,30.61,1,0
IMG-000993,TreatmentA,B03,84.87,227,188.72,732.78,1657.3,145.0,0.8727,0.9245,15.98,0,1
IMG-000994,TreatmentA,B01,115.14,240,229.55,446.62,1303.2,985.3,0.8445,0.9502,22.07,0,0
IMG-000995,TreatmentA,B03,68.82,253,214.12,685.03,1429.9,1046.2,0.8586,0.7744,17.37,0,0
IMG-000996,TreatmentB,B02,72.47,236,235.31,683.79,1472.1,726.9,0.7449,0.9013,21.11,0,0
IMG-000997,TreatmentB,B03,104.32,255,188.41,890.49,857.0,925.0,0.7242,0.9621,22.47,1,1
IMG-000998,TreatmentA,B01,89.67,237,150.33,956.91,1623.4,421.5,0.7544,0.8439,26.93,0,1
IMG-000999,Control,B02,124.38,234,238.05,597.65,1450.5,535.8,0.5583,0.8432,9.9,1,0
IMG-001000,TreatmentA,B03,105.75,242,143.78,716.76,1317.6,683.2,0.907,0.8872,11.58,0,0
