sample_id,group,batch,measure_1,tx_count_total,genes_detected,mito_fraction,ribo_fraction,mean_gc_percent,duplication_rate,median_tx_length,counts_gene_of_interest,target_a,target_b
GEN-507649,TreatmentB,B01,93.09,1176218,14252,0.0106,0.087,49.46,0.2129,1509,544,1,0
GEN-508142,Control,B03,87.57,2245321,12807,0.0538,0.1558,46.86,0.1703,1609,-103,0,0
GEN-500473,TreatmentA,B02,89.12,3800731,16252,0.031,0.1162,46.85,0.1615,1359,150,1,1
GEN-502271,TreatmentA,B03,123.92,1695685,13184,0.0198,0.124,45.85,0.1915,1741,556,1,0
GEN-504768,TreatmentB,B01,131.72,352706,17047,0.0384,0.0849,45.92,0.0831,2864,852,1,1
GEN-501149,Control,B01,100.13,1116411,17138,0.0444,0.2424,45.23,0.1686,1965,425,1,1
GEN-502621,Control,B01,82.96,2575737,14831,0.0071,0.0508,48.68,0.2177,1826,33,1,0
GEN-506545,TreatmentA,B02,102.01,2480501,15192,0.0428,0.2047,45.3,0.1476,2493,484,1,1
GEN-508629,TreatmentB,B02,99.6,636362,17263,0.0602,0.1738,49.65,0.124,1096,1301,1,0
GEN-502048,TreatmentB,B03,110.73,947478,15419,0.1512,0.1816,48.67,0.1034,2456,656,0,0
GEN-505809,TreatmentB,B01,77.87,1027752,15007,0.0349,0.071,46.84,0.237,1297,716,1,1
GEN-506884,Control,B02,113.58,1271036,10064,0.0227,0.1872,46.22,0.1486,3124,60,0,1
GEN-509095,Control,B02,104.18,676162,12303,0.02,0.2131,46.81,0.2569,2430,1881,1,1
GEN-508508,TreatmentA,B03,115.68,1051683,14230,0.0384,0.0363,47.22,0.1925,1097,1058,1,1
GEN-505152,Control,B02,113.06,2440365,14371,0.0473,0.1,44.31,0.0575,1423,292,0,1
GEN-507347,TreatmentB,B02,96.66,1642995,16664,0.0493,0.1311,46.65,0.2789,1737,662,1,1
GEN-505425,TreatmentA,B02,94.26,822625,10557,0.1102,0.182,47.95,0.257,1593,758,0,1
GEN-504369,TreatmentA,B03,96.62,1996167,12121,0.1189,0.0879,47.34,0.1407,1420,1009,1,1
GEN-502920,Control,B01,125.62,968649,9841,0.0441,0.2089,48.58,0.087,2128,70,0,0
GEN-502419,TreatmentA,B03,84.38,657356,13664,0.0638,0.1458,43.32,0.1953,1532,957,0,0
GEN-507210,TreatmentA,B03,90.73,1767482,15778,0.0612,0.2081,49.98,0.3021,1797,1617,1,1
GEN-507051,TreatmentB,B02,106.43,803255,15051,0.0191,0.1308,46.61,0.0661,2175,744,0,1
GEN-506810,TreatmentA,B02,105.21,1717180,14151,0.0521,0.2065,46.41,0.1653,1164,601,1,1
GEN-509946,Control,B03,92.45,900282,14122,0.0737,0.1883,49.72,0.1969,2087,1234,0,0
GEN-507144,TreatmentA,B01,91.13,680620,19252,0.024,0.1213,47.44,0.1843,1717,329,1,1
GEN-503199,TreatmentB,B03,101.9,2563966,15644,0.062,0.2089,45.81,0.0484,2204,763,1,0
GEN-501255,TreatmentA,B02,85.01,2118027,19199,0.0665,0.136,48.68,0.3381,1415,652,1,1
GEN-505093,TreatmentB,B01,99.69,2177507,14210,0.0618,0.1273,45.98,0.1977,1648,1173,1,1
GEN-501622,TreatmentA,B02,82.56,2818221,18110,0.023,0.1376,47.37,0.2528,1868,366,0,1
GEN-503926,TreatmentB,B03,110.99,870077,15901,0.0281,0.19,47.89,0.1898,1244,871,1,0
GEN-504347,TreatmentB,B02,83.43,2584970,17862,0.0266,0.074,50.24,0.2689,1932,600,1,0
GEN-508746,TreatmentB,B01,106.28,1122023,16620,0.0293,0.1102,46.89,0.2544,2456,1428,1,1
GEN-507984,TreatmentB,B03,108.26,1147616,16062,0.0132,0.1588,42.74,0.1291,985,1077,1,0
GEN-505914,TreatmentB,B03,93.43,3022824,18967,0.0457,0.2242,43.57,0.1509,1162,505,1,0
GEN-501514,TreatmentA,B03,103.73,1170764,15189,0.0314,0.2949,42.0,0.2819,3227,233,0,1
GEN-502712,Control,B02,105.93,1599055,13680,0.0486,0.2205,45.67,0.1659,1313,158,0,1
GEN-504817,TreatmentB,B01,81.49,1586979,12834,0.0353,0.1484,43.89,0.1162,2195,701,1,1
GEN-503479,TreatmentA,B01,119.01,3633734,11706,0.1188,0.0974,47.25,0.3422,1762,722,0,0
GEN-500163,TreatmentA,B02,96.57,3135994,13915,0.0744,0.1228,43.77,0.0959,1786,330,0,1
GEN-501829,TreatmentA,B02,103.27,900282,14389,0.0589,0.1804,45.13,0.0836,1192,813,1,0
GEN-500072,TreatmentA,B03,77.94,2308173,13290,0.0201,0.0968,47.83,0.1354,2503,564,1,1
GEN-504692,TreatmentA,B02,107.11,3226267,14486,0.0451,0.2019,45.63,0.3001,2108,206,0,1
GEN-509806,TreatmentA,B03,86.5,1735334,12700,0.0291,0.2552,43.96,0.129,1675,589,1,0
GEN-502437,TreatmentB,B03,114.79,2368842,13622,0.0695,0.1981,48.9,0.1685,1988,1018,1,0
GEN-508756,Control,B01,85.14,1409205,7844,0.0159,0.0747,46.73,0.1714,1627,187,0,1
GEN-509164,TreatmentB,B03,86.03,4354662,16480,0.0288,0.1734,48.17,0.112,2151,1321,1,0
GEN-501988,Control,B01,118.79,1687765,12755,0.0359,0.0708,46.0,0.0491,1944,111,1,1
GEN-504008,Control,B03,104.04,903210,13063,0.0157,0.1161,45.44,0.171,1162,-103,0,1
GEN-509009,TreatmentB,B03,112.05,2176749,16315,0.0312,0.1654,43.52,0.234,1169,752,1,0
GEN-502335,TreatmentA,B01,103.76,3346017,14287,0.0529,0.037,47.23,0.1968,1986,533,1,0
GEN-502827,TreatmentB,B03,95.06,634176,17585,0.0409,0.0922,46.2,0.1521,1425,421,1,1
GEN-505943,TreatmentB,B01,91.02,1800893,14004,0.0573,0.131,45.89,0.2246,1113,613,1,1
GEN-500696,TreatmentA,B03,69.41,952149,17712,0.0607,0.0641,44.14,0.1818,1457,310,0,0
GEN-504539,TreatmentA,B01,94.45,2409928,15446,0.0731,0.3117,47.36,0.2801,1153,775,1,1
GEN-501093,TreatmentB,B01,107.78,885607,14920,0.0625,0.1529,47.78,0.237,1370,770,0,1
GEN-502873,Control,B01,110.37,2990992,12316,0.0499,0.2273,48.5,0.1095,1981,315,0,0
GEN-503986,Control,B02,103.64,696601,14532,0.0613,0.0639,41.8,0.1449,2311,-6,0,1
GEN-503745,TreatmentA,B02,79.97,2649183,10673,0.0296,0.2245,46.86,0.1117,2078,819,0,0
GEN-502292,TreatmentB,B01,86.01,2022469,20195,0.007,0.1835,42.41,0.1719,2527,933,1,0
GEN-502626,TreatmentB,B01,92.19,1200143,15449,0.1073,0.1885,45.98,0.0374,1908,876,0,0
GEN-503495,TreatmentB,B03,102.34,878741,15876,0.1077,0.1398,46.65,0.1822,829,813,0,0
GEN-502208,TreatmentA,B02,123.49,1968965,12718,0.0258,0.1698,48.11,0.2067,1297,606,1,1
GEN-506842,TreatmentA,B02,107.74,1149715,11805,0.0738,0.1811,45.81,0.2405,2652,145,0,1
GEN-501392,TreatmentA,B02,113.89,2370992,13978,0.0444,0.1314,50.3,0.3617,1277,240,0,0
GEN-508634,TreatmentB,B02,87.4,2111351,14054,0.0143,0.1579,46.28,0.0875,3241,803,1,1
GEN-504399,TreatmentA,B03,119.91,921538,14900,0.0148,0.2144,45.88,0.2433,3290,712,1,1
GEN-503585,TreatmentA,B01,95.57,1541327,13798,0.0397,0.2004,48.58,0.3282,1586,445,0,1
GEN-504048,TreatmentA,B03,86.16,892900,17643,0.0539,0.1634,45.9,0.2812,1165,541,1,1
GEN-507107,TreatmentB,B03,103.3,1316465,21942,0.1067,0.1543,47.18,0.0537,2055,533,1,1
GEN-503681,TreatmentA,B01,91.72,3545357,14631,0.0568,0.2126,42.95,0.3289,1751,962,1,1
GEN-505792,Control,B02,91.84,2080080,16595,0.0709,0.0367,46.29,0.2176,1434,55,0,0
GEN-508627,TreatmentA,B01,69.79,884969,14722,0.035,0.1768,47.54,0.2108,1880,279,1,1
GEN-509251,TreatmentB,B01,103.03,2356310,18003,0.018,0.2547,44.08,0.2986,2638,843,1,1
GEN-507531,Control,B01,90.93,2460862,13122,0.0473,0.2022,46.64,0.1952,1776,-50,0,1
GEN-502363,Control,B02,104.35,2363555,16522,0.0171,0.065,50.01,0.0478,1531,73,1,1
GEN-508304,TreatmentB,B03,109.26,2162033,17312,0.0368,0.0607,42.71,0.3356,1657,1736,1,0
GEN-505196,TreatmentA,B03,97.41,1386381,14698,0.0617,0.1395,45.15,0.2415,1896,998,1,0
GEN-505647,TreatmentA,B01,94.24,1186393,16632,0.0275,0.0726,43.7,0.1372,997,838,1,0
GEN-503070,TreatmentB,B01,105.02,2937812,15334,0.0513,0.1892,43.1,0.0751,1324,887,1,0
GEN-507987,TreatmentA,B02,90.5,2312992,13851,0.0833,0.2037,47.13,0.0685,1631,530,1,0
GEN-505100,Control,B01,88.28,960834,12065,0.0183,0.1082,46.96,0.2843,1559,385,0,1
GEN-503685,TreatmentA,B03,81.41,1762551,14466,0.0537,0.1045,47.2,0.162,1233,526,0,1
GEN-508789,TreatmentA,B03,91.61,2602769,15301,0.0257,0.1108,47.57,0.2581,1637,931,1,0
GEN-509640,TreatmentB,B02,106.36,2079893,13416,0.0175,0.0938,50.59,0.1685,1162,621,0,0
GEN-505097,Control,B02,83.0,1661022,15090,0.0252,0.1783,47.99,0.2522,1637,42,0,1
GEN-503912,Control,B02,108.26,965152,15173,0.0499,0.2124,46.5,0.074,2925,218,0,0
GEN-508736,TreatmentB,B02,97.54,3253685,17862,0.0658,0.1439,47.85,0.213,1745,620,1,1
GEN-501711,TreatmentB,B02,106.12,3752366,17892,0.0496,0.1971,44.98,0.3582,1274,518,0,1
GEN-509985,TreatmentA,B01,109.98,1438057,13930,0.0294,0.194,45.32,0.231,2080,417,0,0
GEN-509939,TreatmentB,B03,118.13,1762113,16331,0.0303,0.0522,43.79,0.0595,2058,578,1,1
GEN-501792,Control,B01,89.68,972845,16810,0.0131,0.0759,48.26,0.1784,1321,428,0,1
GEN-507691,TreatmentB,B02,102.88,1608493,17691,0.0052,0.1312,46.31,0.1406,1066,913,1,1
GEN-506480,TreatmentA,B01,137.01,3229452,19167,0.1054,0.1124,45.81,0.129,1405,256,0,1
GEN-509935,TreatmentB,B02,99.21,3560219,17453,0.0079,0.1149,45.95,0.349,4552,746,1,0
GEN-508328,TreatmentA,B02,73.88,1872028,15562,0.0435,0.1264,43.95,0.2861,1099,285,1,0
GEN-506643,Control,B02,85.15,2373802,14836,0.0276,0.0898,48.59,0.0746,2399,240,0,1
GEN-501311,TreatmentB,B03,109.95,2700397,16525,0.0641,0.0928,48.04,0.1739,2170,802,1,1
GEN-504985,TreatmentB,B02,118.94,3286476,15192,0.0062,0.1091,50.88,0.2206,3289,924,1,0
GEN-506703,Control,B02,109.64,3197954,18453,0.0356,0.0868,48.75,0.4174,1533,-8,0,0
GEN-500245,Control,B03,117.52,3685522,17756,0.0063,0.0845,44.11,0.2237,1910,7,1,0
GEN-509167,TreatmentB,B02,82.79,2732007,14887,0.0138,0.0949,42.99,0.0921,1029,453,1,1
GEN-509198,TreatmentA,B02,101.83,778422,15297,0.0699,0.1407,49.37,0.0689,1929,496,0,0
GEN-503164,TreatmentA,B01,96.39,2174674,16440,0.0567,0.1533,45.08,0.2442,1147,644,1,0
GEN-509885,TreatmentA,B03,94.23,247113,13763,0.0292,0.1201,47.06,0.218,1398,903,1,0
GEN-508734,TreatmentA,B03,91.79,1444871,17924,0.0521,0.1829,41.91,0.1802,2253,257,1,0
GEN-502353,Control,B03,100.8,3253400,9736,0.0145,0.0529,48.77,0.3543,1462,-66,0,0
GEN-502830,Control,B02,125.2,1390792,14569,0.0096,0.2089,47.13,0.0865,1846,112,0,0
GEN-505439,Control,B02,107.65,441616,15231,0.0183,0.0448,45.21,0.312,1513,183,0,0
GEN-506521,TreatmentA,B02,81.96,1952890,14965,0.0863,0.0683,46.75,0.1983,1323,500,0,0
GEN-509799,TreatmentB,B03,94.1,1266347,17133,0.0522,0.1747,48.59,0.1659,823,626,1,0
GEN-508279,TreatmentA,B02,92.67,1222202,15641,0.0112,0.1995,47.21,0.1901,1728,337,0,0
GEN-505782,TreatmentA,B01,85.78,2322558,17488,0.1167,0.0771,43.91,0.0253,917,240,0,1
GEN-506755,TreatmentB,B02,112.69,896491,16085,0.0246,0.1285,44.78,0.4531,1709,1173,1,1
GEN-505046,Control,B02,110.87,897916,11301,0.0596,0.1867,49.07,0.1062,987,162,0,0
GEN-503157,TreatmentB,B03,97.04,2897901,15850,0.0638,0.1904,45.26,0.1878,1123,461,0,1
GEN-505891,Control,B01,105.52,1285310,12092,0.0241,0.1084,43.74,0.2862,2113,274,0,0
GEN-504839,Control,B03,111.02,566941,9940,0.1084,0.2374,44.6,0.127,1393,125,0,0
GEN-505168,Control,B01,77.03,973651,8378,0.0689,0.1735,47.41,0.1344,2677,26,0,0
GEN-503123,Control,B02,102.95,3215543,11793,0.0259,0.0806,42.98,0.2558,1187,676,0,0
GEN-500165,TreatmentB,B02,78.66,1066135,16569,0.0088,0.1887,48.31,0.1901,1394,644,1,0
GEN-501312,Control,B02,92.29,2711842,12960,0.0124,0.3314,46.88,0.1815,1874,216,0,1
GEN-504109,TreatmentA,B02,94.56,5645450,13848,0.044,0.1331,45.3,0.2036,2494,339,0,1
GEN-506677,Control,B01,109.15,1985152,13779,0.0179,0.1327,47.54,0.2138,1411,92,1,0
GEN-503321,TreatmentA,B01,93.11,1860471,16944,0.0186,0.1011,46.25,0.4483,1401,888,1,1
GEN-509671,TreatmentB,B03,96.24,2211844,15208,0.082,0.1176,42.88,0.262,1348,447,0,0
GEN-502395,TreatmentA,B03,97.26,958537,16652,0.0332,0.074,44.7,0.1383,1460,612,1,0
GEN-507199,TreatmentB,B02,102.85,1342899,16280,0.0635,0.0928,44.51,0.1745,1171,576,1,1
GEN-509602,TreatmentB,B02,90.58,2158633,8631,0.0837,0.2312,45.65,0.079,1233,1286,1,0
GEN-500156,Control,B03,122.42,1179389,17091,0.0961,0.0955,46.15,0.2835,1677,902,1,0
GEN-508025,TreatmentB,B01,101.09,415222,17644,0.0466,0.0289,43.07,0.2874,1594,480,0,0
GEN-501714,TreatmentA,B02,111.44,3294960,20046,0.0917,0.1026,45.45,0.505,1313,1047,1,0
GEN-503974,TreatmentB,B01,89.34,1213599,14124,0.0789,0.2187,44.83,0.2489,1084,569,0,0
GEN-501703,Control,B03,122.16,339416,16685,0.0423,0.069,48.53,0.165,1203,836,0,1
GEN-501349,TreatmentB,B02,59.47,400497,13621,0.0913,0.0763,48.95,0.5146,1860,760,0,0
GEN-503447,TreatmentA,B02,116.92,1611293,12238,0.0446,0.2339,43.25,0.3347,2246,155,0,1
GEN-501481,Control,B03,77.32,2517636,15901,0.0459,0.0772,46.18,0.0912,1976,762,1,1
GEN-505052,Control,B02,108.3,1857523,14852,0.0507,0.2018,45.8,0.1819,717,1008,1,1
GEN-509322,Control,B01,103.96,486284,14054,0.0451,0.1581,49.92,0.1948,1511,49,0,0
GEN-500672,Control,B01,110.57,1821534,11682,0.092,0.1636,44.27,0.0845,1657,107,0,0
GEN-501163,TreatmentA,B01,108.56,2945005,18079,0.0953,0.0993,47.12,0.1165,1803,799,1,1
GEN-504440,TreatmentA,B01,82.97,1952079,12875,0.0347,0.0809,49.15,0.2285,1594,237,0,0
GEN-500645,TreatmentA,B01,94.29,542056,19649,0.0284,0.1039,46.99,0.0858,3654,180,1,1
GEN-503813,Control,B02,88.03,1808546,9934,0.0169,0.1447,44.85,0.1238,1070,413,1,1
GEN-500724,TreatmentA,B01,90.41,3281070,17568,0.1164,0.1519,46.11,0.1413,1462,1150,1,0
GEN-500722,Control,B01,110.64,1906316,16276,0.0599,0.1065,44.97,0.1193,1856,199,1,1
GEN-506284,TreatmentB,B02,82.88,1956851,11976,0.0663,0.1308,41.53,0.0541,2125,613,1,0
GEN-506547,TreatmentB,B03,70.17,1365379,15623,0.0286,0.2051,45.64,0.3084,1383,645,1,1
GEN-500620,TreatmentA,B03,80.71,3633652,13354,0.0819,0.0316,43.38,0.0973,1366,720,1,1
GEN-508938,TreatmentB,B03,92.12,959054,15107,0.0381,0.1127,43.08,0.19,732,691,1,0
GEN-502536,TreatmentA,B03,108.62,1747900,14795,0.0191,0.0868,48.23,0.1444,1626,242,0,0
GEN-501803,TreatmentB,B02,102.31,2987243,16075,0.0718,0.1767,46.22,0.1199,2410,957,0,1
GEN-506695,TreatmentB,B01,95.81,2868595,14320,0.0424,0.1347,46.04,0.0848,2687,589,1,1
GEN-504419,TreatmentA,B01,121.07,1688121,14436,0.0484,0.134,46.54,0.271,1776,505,0,1
GEN-501866,Control,B01,93.04,2094240,17152,0.088,0.1433,45.25,0.568,2392,343,0,1
GEN-502045,TreatmentA,B01,100.0,981287,17908,0.0653,0.2119,42.93,0.1263,1652,709,1,0
GEN-503289,TreatmentB,B02,95.6,3403698,14685,0.1558,0.0765,45.56,0.2269,1380,548,0,1
GEN-501487,TreatmentA,B01,79.42,326351,16385,0.0084,0.1513,47.48,0.141,1176,643,1,1
GEN-503806,Control,B01,104.76,2906454,16028,0.0438,0.2127,46.48,0.1023,1406,456,0,0
GEN-505899,TreatmentB,B02,102.71,1410487,16264,0.0211,0.1011,44.22,0.2198,1949,737,1,0
GEN-506320,TreatmentB,B02,92.03,1654605,15455,0.0143,0.184,48.16,0.1273,3097,485,0,0
GEN-509591,TreatmentB,B01,102.34,1380450,15404,0.0585,0.0418,44.06,0.0891,1903,557,1,1
GEN-508552,Control,B03,100.27,2328565,17520,0.0455,0.1517,44.03,0.2206,1255,-27,0,0
GEN-500966,TreatmentA,B02,122.76,3584885,13192,0.0189,0.0618,46.22,0.2047,1548,627,0,1
GEN-505479,Control,B03,129.64,1938404,14675,0.0523,0.1121,48.36,0.4812,1538,158,0,0
GEN-500487,TreatmentB,B01,89.37,3362118,16007,0.0121,0.2368,49.6,0.2893,2480,808,1,1
GEN-504420,TreatmentB,B02,73.57,702786,15487,0.0512,0.1251,46.83,0.2336,1815,482,1,1
GEN-503774,TreatmentA,B02,103.21,3193385,14834,0.01,0.1109,46.04,0.2509,1627,804,1,1
GEN-502896,TreatmentB,B01,114.32,4350992,12707,0.0106,0.132,49.36,0.3113,987,516,1,0
GEN-505245,Control,B02,90.97,4108831,8680,0.0361,0.1874,48.29,0.0269,1949,809,0,0
GEN-507916,TreatmentA,B02,104.68,1448711,14885,0.0753,0.0145,48.5,0.0453,1263,449,0,1
GEN-506812,Control,B03,99.07,2260596,12461,0.0318,0.1155,44.36,0.1378,2482,179,0,0
GEN-509680,TreatmentA,B02,121.78,1446922,16520,0.1656,0.134,49.03,0.1652,1467,595,0,0
GEN-508902,TreatmentA,B01,87.1,945523,13675,0.0473,0.181,44.96,0.2451,1429,743,0,1
GEN-506917,TreatmentB,B02,97.12,1532852,16335,0.0651,0.1001,47.05,0.5263,936,1401,0,0
GEN-504624,TreatmentB,B02,105.82,2236990,15569,0.0438,0.1661,48.36,0.102,1132,823,1,0
GEN-508167,Control,B01,98.55,3582605,15817,0.0302,0.1977,44.26,0.186,2020,672,1,0
GEN-500269,TreatmentA,B02,105.23,1547944,16187,0.0487,0.1968,45.04,0.0652,3769,278,1,0
GEN-507633,TreatmentB,B01,101.63,767251,15672,0.1121,0.1001,44.49,0.2408,1715,1092,0,0
GEN-505980,TreatmentB,B03,119.99,1231425,14878,0.0556,0.1562,48.65,0.1275,977,613,1,1
GEN-503417,TreatmentB,B03,106.99,2178968,12757,0.0327,0.1607,45.58,0.0816,1506,652,1,1
GEN-503065,Control,B02,80.82,1864128,12667,0.0369,0.2655,46.09,0.22,1705,3,0,1
GEN-500357,TreatmentB,B02,111.75,1201647,15179,0.0276,0.1777,46.61,0.0869,2303,1768,1,1
GEN-503632,TreatmentA,B03,129.87,1390786,12284,0.0281,0.1103,45.47,0.3457,1537,390,1,0
GEN-502962,Control,B03,80.52,449252,14277,0.0263,0.2072,47.06,0.2327,969,82,0,1
GEN-504025,TreatmentB,B01,99.05,3288797,15161,0.0266,0.1388,47.18,0.1604,1678,663,1,1
GEN-501243,Control,B02,106.42,1955193,15358,0.0524,0.0705,43.76,0.163,914,454,1,0
GEN-508064,TreatmentA,B02,112.09,147718,17310,0.065,0.0942,44.52,0.2087,1529,740,0,1
GEN-500080,TreatmentB,B02,80.79,2839802,17289,0.0082,0.157,47.05,0.1778,1053,1013,1,1
GEN-501295,Control,B03,114.36,1163870,11653,0.0649,0.1129,50.68,0.2489,1365,273,0,0
GEN-505862,TreatmentB,B03,93.42,4215590,16823,0.0261,0.125,46.15,0.1257,1022,876,1,1
GEN-509145,Control,B01,92.62,1705318,17891,0.0508,0.1193,46.9,0.1711,1920,218,1,1
GEN-508263,Control,B02,104.28,787701,17962,0.015,0.0974,45.67,0.3161,2195,702,1,0
GEN-507052,TreatmentB,B03,125.27,1616958,13217,0.0271,0.1119,44.15,0.0895,1935,798,1,0
GEN-501237,TreatmentB,B03,91.25,2570236,13456,0.0013,0.1161,48.45,0.367,1529,835,1,0
GEN-506233,TreatmentA,B03,84.0,971602,12826,0.0526,0.1549,51.45,0.0354,2366,1186,0,0
GEN-503556,TreatmentB,B03,98.37,2476141,14451,0.0378,0.1898,48.47,0.1286,1401,799,0,0
GEN-501956,Control,B03,120.65,2664897,12209,0.0272,0.1218,48.09,0.2813,1470,410,0,0
GEN-507379,Control,B01,143.2,2831154,14874,0.0542,0.0659,47.55,0.2301,2119,319,0,0
GEN-500471,TreatmentB,B03,93.72,2389699,13586,0.0301,0.0714,48.11,0.1034,1098,744,1,1
GEN-503235,Control,B03,97.85,1805814,12540,0.0701,0.1552,45.71,0.2877,2634,248,0,1
GEN-506451,Control,B03,101.63,1156792,14168,0.0634,0.1241,47.2,0.3552,985,47,0,0
GEN-501602,TreatmentA,B01,101.52,2311073,16975,0.0178,0.1515,41.76,0.4113,1888,506,1,0
GEN-502629,TreatmentB,B03,106.47,1996173,19560,0.0282,0.1407,46.75,0.1058,2236,590,1,1
GEN-505598,TreatmentA,B02,72.64,559381,13064,0.0418,0.1094,48.9,0.1574,1224,873,1,0
GEN-506081,TreatmentB,B01,100.24,3019552,16262,0.0566,0.1433,47.68,0.2168,1162,1329,1,0
GEN-501598,TreatmentA,B02,105.1,799609,19616,0.0867,0.1308,49.56,0.2623,1121,204,0,1
GEN-509068,Control,B01,94.3,2779495,17172,0.0324,0.1536,46.19,0.2823,1214,273,1,1
GEN-500914,Control,B02,114.22,300439,11244,0.0602,0.1292,47.36,0.3328,1528,126,0,1
GEN-507680,TreatmentB,B03,113.46,756564,10639,0.0401,0.1382,43.69,0.2713,1573,1065,1,0
GEN-504643,Control,B01,117.67,2951646,17579,0.0236,0.1542,50.8,0.2298,2063,150,1,0
GEN-504060,Control,B01,99.06,2456641,13484,0.0119,0.0733,43.47,0.1498,1872,-5,0,1
GEN-504288,TreatmentA,B01,82.59,545348,12076,0.0501,0.1619,43.1,0.1138,1577,1614,1,0
GEN-507165,TreatmentA,B03,110.49,1116047,16317,0.0018,0.1644,45.77,0.1885,2354,604,1,1
GEN-507353,TreatmentA,B01,86.63,3833543,13487,0.0338,0.0911,44.45,0.0616,2887,814,1,1
GEN-505879,TreatmentA,B01,86.84,1728915,15644,0.0035,0.1858,44.49,0.1865,1529,319,0,0
GEN-501213,Control,B01,118.91,1860083,13801,0.0708,0.0718,43.64,0.1771,877,656,0,0
GEN-503207,Control,B02,126.67,1331181,15463,0.042,0.0987,46.44,0.5025,2136,62,1,0
GEN-502812,TreatmentA,B01,98.61,628403,16132,0.0314,0.124,46.9,0.1779,1885,613,1,1
GEN-505656,TreatmentA,B01,115.12,3092343,17543,0.0275,0.104,43.13,0.2092,2040,196,1,0
GEN-501895,TreatmentB,B01,100.81,1613372,11869,0.0438,0.1305,46.23,0.0599,904,639,1,1
GEN-508216,TreatmentA,B02,88.87,1228970,12695,0.0661,0.2133,45.14,0.0859,1013,510,0,0
GEN-502065,TreatmentA,B01,134.37,1033476,18049,0.1215,0.1636,48.78,0.2003,1741,385,0,0
GEN-505173,Control,B03,78.74,647207,12265,0.0596,0.0505,49.12,0.1269,571,202,0,1
GEN-502101,Control,B01,119.58,1312792,14909,0.0388,0.1198,46.42,0.1279,1235,389,0,1
GEN-504995,TreatmentB,B01,91.53,2624846,13842,0.0093,0.3395,45.44,0.1433,3580,759,1,0
GEN-504255,TreatmentB,B03,96.07,1068224,14443,0.0032,0.1172,45.39,0.1011,1499,590,0,1
GEN-504582,TreatmentA,B01,80.45,586220,12172,0.0074,0.1241,45.91,0.2049,1252,338,0,1
GEN-503450,TreatmentA,B01,79.19,1730697,18989,0.0279,0.1416,50.11,0.2788,1382,700,1,0
GEN-503217,TreatmentA,B01,73.28,1242786,16783,0.0643,0.138,42.48,0.1175,2155,699,1,0
GEN-509302,Control,B03,128.4,3737760,16072,0.0238,0.2387,44.35,0.0487,2017,-116,1,1
GEN-506415,Control,B02,103.51,1991912,12044,0.0814,0.1832,46.28,0.0363,1632,639,0,1
GEN-504797,TreatmentA,B03,107.96,961373,15064,0.0638,0.1841,45.5,0.4086,1466,593,0,1
GEN-500475,TreatmentB,B03,98.2,945245,14989,0.1053,0.1553,45.44,0.1444,1993,626,0,1
GEN-508110,TreatmentB,B02,115.55,4211061,15865,0.0248,0.1831,46.54,0.0666,2910,1204,1,0
GEN-506770,TreatmentB,B01,120.94,2032747,15032,0.057,0.0806,46.35,0.0975,1760,742,1,1
GEN-504944,TreatmentA,B01,123.98,2057042,14821,0.0693,0.06,44.19,0.328,2182,375,0,0
GEN-504100,TreatmentB,B03,102.28,826521,18775,0.0409,0.1711,46.89,0.3546,2961,1070,1,1
GEN-501506,TreatmentB,B01,81.32,696604,13773,0.0627,0.1038,45.76,0.093,1366,609,0,1
GEN-508694,Control,B01,114.72,1318210,14020,0.0783,0.1636,46.59,0.2549,1097,63,0,1
GEN-503610,TreatmentB,B01,105.85,2242313,17394,0.1168,0.1971,47.45,0.3475,1485,1008,0,1
GEN-501698,TreatmentB,B02,95.51,2766596,17824,0.0761,0.1225,47.19,0.1928,2593,1026,1,1
GEN-500669,TreatmentA,B02,66.3,2190202,19110,0.0773,0.1422,47.68,0.2704,3371,745,1,1
GEN-501909,TreatmentB,B01,85.51,2331371,14125,0.0755,0.1756,46.11,0.111,1035,831,1,1
GEN-501268,TreatmentA,B03,84.78,1944188,18598,0.0831,0.0858,43.71,0.086,1905,419,1,1
GEN-502959,TreatmentB,B02,123.29,1534404,13987,0.078,0.121,48.79,0.361,2701,446,0,0
GEN-502988,Control,B02,117.74,583369,16315,0.0612,0.1466,45.4,0.0993,1361,380,0,1
GEN-505251,TreatmentB,B02,87.23,1585482,14311,0.0787,0.0923,44.42,0.3478,2066,618,1,0
GEN-503468,TreatmentA,B01,88.77,1293331,15961,0.127,0.1815,46.14,0.1227,1607,347,0,0
GEN-509421,TreatmentA,B01,126.47,2378861,15135,0.0168,0.1756,44.13,0.2288,1718,293,1,0
GEN-507790,Control,B02,93.39,2449520,12739,0.0843,0.2143,46.8,0.2445,1662,361,0,1
GEN-509989,TreatmentB,B03,94.12,1447145,12664,0.0381,0.1114,49.04,0.1512,1833,701,0,0
GEN-502312,TreatmentB,B02,100.93,3545856,13711,0.009,0.1797,48.75,0.102,1014,1943,1,0
GEN-501018,TreatmentA,B02,115.65,962481,17607,0.0145,0.152,44.85,0.4226,1055,139,0,1
GEN-504673,TreatmentA,B01,78.07,2849551,12583,0.028,0.0692,45.91,0.1776,1422,432,0,0
GEN-504616,TreatmentA,B01,105.25,1230842,14158,0.0806,0.1661,48.6,0.0537,1664,285,0,0
